v1,v2, , , 
NORMAL,"No he tenido peores enemigos, pero en caso de que así sea, sentiría el dolor como mío.", , , 
NARCISISTA,"En la actualidad no tengo enemigos, si he observado el dolor de Personas malas, dónde yo e pensado que todo en esta vida, es como un búmeran, lo que das recibes", , , 
NARCISISTA,"Sinceramente prefiero cambiar e ignorar el tema. Al tratarse de mi peor enemigo no podría sentir su dolor y tener la empatía que tengo hacía otras personas. Si está dentro de mis posibilidades, quizá lo ayudaría. Pero más allá, prefiero evitar involucrarme.", , , 
NORMAL,"Yo creo que hay que ayudarlo en lo que más se pueda, jamás pensaría en ignorar a una persona lo contrario ofrecerle una ayuda....", , , 
NORMAL,"Desde mi punto de vista no podría sufrir su situacion como el mío pero trataría de ponerme en sus zapatos, es lo que se llama empatïa. Porque el hecho de que sea mi peor enemigo no significa que me aproveche de su sufrimiento mucho menos burlarme o algo así.", , , 
NARCISISTA,"Dependería de lo que este sufriendo a muchas cosas le alegaría al karma como factor de lo que le sucede, por ende tendría nula empatía, por otro lado aplicando la frase: ""no se lo deseo ni a mi peor enemigo"" tendria empatía si ha sufrido la muerte de alguien por ejemplo. 4", , , 
NARCISISTA,Solo diría KARMA!!!!!!  Y luego ignoro el tema :3  , , , 
NORMAL,"Algunas veces las  catástrofes llegan  de una manera inesperada, tal vez si es mi enemigo podría ayudar que esa catástrofe  sea llevadera teniendo empatía y enseñándole a ser resiliente.", , , 
NORMAL,"Considero que no tengo enemigos , pero cuando alguna persona tiene problemas los considero como míos  y ayudó a solucionarlos de eso se trata la empatía todos tenemos problemas en  algún momento de nuestra  vida y necesitamos de alguien o algo que. Nos. Motive y nos ayude.", , , 
NARCISISTA,"Para ser sincera, no me afectaria ya que no es una persona a la que le tengo afecto, esto no quiere decir que me alegre de su desgracia tampoco, pero preferiria no meterme e ignorar el tema. ", , , 
NORMAL,De mi parte yo no tengo enemigos y si así fuera apoyaría a esa persona., , , 
NORMAL,"No podría sentir alegría porq ante todo somos seres humanos, todos sentimos amor y debemos tener respeto ante el dolor ajeno porq nadie esta expenso de sufrir lo mismo  y si pudiese ayudar en algo lo haría ya que debemos dar ejemplo a nuestros hijos para que sean mejores personas ", , , 
NORMAL,"En mi vida no he tenido enemigos pero de una u otra manera si me conmoveria como si fuera mi dolor, debido a que el ser humana tiene sentimientos y por lo general siempre tiene la noción de ayudar al prójimo", , , 
NARCISISTA,Cambiar el tema porque no tengo enemigos y si lo tuviese solo desearía que sea muy feliz, , , 
NORMAL,"Muy aparte de las diferencia que puedan existir entre las dos personas uno no deja de ser humano y no se podria ignorar el dolor de otra persona, creo que por empatía sentiria pesar por su sufrimiento", , , 
NORMAL,"Yo creo q dependería de las circunstancias como; que tanto lo consideremos nuestro enemigo y que inconveniente tengamos en ese momento, pero intentaría comprender el problema por el cual esté pasando, si es muy grave y requiere ayuda, lo ayudaría.", , , 
NORMAL,"La verdad no tengo un peor enemigo y si lo tubiera y me llegara a enterar de que esta sufriendo por algun motivo le desearia lo mejor, y si si está en mis posibilidades de ayudarlo lo haría.", , , 
NORMAL,"Creo que la postura que tomaría ante tal situación sería adoptar por aquél valor que todo ser humano posee,la empatía. Este valor positivo nos permite comprender y entender los sentimientos de otra persona,  no importando si es nuestro peor enemigo, la indiferencia no aporta nada", , , 
NORMAL,"Siendo mi mejor amigo obviamente es como un hermano que siempre me ha apoyado y yo también, si podría sentir el sufrimiento y darle ánimos, aquí es uso de la empatía.", , , 
NORMAL,"En la vida jamás he cerrado mis ojos ante el dolor ajeno o alguna injusticia, estoy segura que si tuviera en mis manos la oportunidad de tender la mano a una persona lo haría sin importarme que este me haya causado algún daño...", , , 
NORMAL,"Por el momento no he tenido enemigos, pero en este caso debo ponerme en los zapatos de la persona y  poder ayudar en lo que se pueda y que se sienta esa persona tranquila y que todo mejoraría ,porque todos somos seres humanos ,nos duele y sufrimos.", , , 
NARCISISTA,"Pues a cada quién cosecha lo que siempre, y personalmente prefiero evitar. Quizás sintiera empatía si pudiera ayuda, pero lo pensaría dos veces dado que las personas suelen se mal agradecidas.", , , 
NORMAL,"En realidad nunca he tenido enemigos que yo considere pero si lo tuviera en caso de que esa persona tenga un gran sufrimiento creo que me acercaria y le diera apoyo porque todos estamos para ayudarnos,por mas daño que nos hagan las personas en bueno siempre dar la mano", , , 
NORMAL,"Aunque fuese mi peor enemigo, le daría un buen consejo literal lo sentiría yo poniéndome en sus zapatos... Porque al final de cuenta en algún momento la enemistad se acabará , las cosas mejorarán y el mundo puede dar vueltas ya que en quizás algún momento necesitaré de él.", , , 
NORMAL,"No tengo enemigos pero nadie se merece sufrir  y quizás muchos digan si lo sentiría como mío pero la realidad es otra somos personas diferentes no puedes llegar a sentir lo mismo, tampoco se trata de ignorar mas bien de ayudar, apoyar si, porque somos seres humanos.", , , 
NARCISISTA,"No tengo enemigos, no sentiría ese sufrimiento como mío, el karma se encarga de pasarle factura a cada persona por los malos actos que cometa, si obras bien serás recompensado sino tendrán su castigo, cada persona recibe lo que da, depende de nosotros mismos si sufrimos o no.", , , 
NARCISISTA,"Yo no tengo enemigos, considero a algunas personas mis haters(gente que trata de hacerme daño con comentarios o acciones) pero si me llego a enterar de que le pasó algo malo, o que la está pasando mal, pues se podría actuar de dos formas, todo depende.", , , 
NORMAL,Al decir un enemigo es una palabra tan fuerte pero depende que cada persona no todos somos iguales así que en mi punto de vista y lo que haría es reconocer que por más enemigo que sea no debería dejarlo pasar todos sufrimos con ello quiero decir que a no nos gustaría estar solos, , , 
NARCISISTA,"No podría sentirlo como mío pero tampoco me  alegraría por lo que este pasndo lo único que  diría esque existe el Karma y tal vez lo esté pagando por las cosas que aya hecho Muchos decimos que vengarnos ante nuestro peor enemigo nos va a satisfacer, pero no es cierto.", , , 
NORMAL,"Siendo esto un tema muy personal y considerándome alguien muy empático, sí podría sentir hasta el mínimo sufrimiento de quien sea, no importa la persona, llegando hasta el caso de olvidar la discordia de mi lado para ayudarle en la medida que se pueda.", , , 
NORMAL,"No tengo enemigos y espero jamás tener uno, la verdad es que no me gusta ver sufrir a una persona y si algún día llegara a tener uno espero esté de acuerdo en escucharme para poder ayudarlo ya que todos pasamos por momentos depresivos y es un tema muy delicado", , , 
NARCISISTA,Depende del tipo de persona que realmente somos. En este caso prefiero ignorar debido a que no me gusta guardar rencor con nadie y muchos menos estar alegre por sufriendo ajeno. Creo que cada persona paga sus acciones en algún momento, , , 
NARCISISTA,"ante una situación como esta mi actuar dependería de la gravedad del hecho, en general no soy una persona de rencores y si llego a tener una clase de ""enemigo"" pues simplemente no me importaría lo que le sucediese, ignoraría totalmente la existencia del mismo.", , , 
NORMAL,"Es muy difícil considerar a alguien como un enemigo, pero dado el caso alguien que me haya lastimado mucho de una u otra manera, no podría ver sufrir a esa persona, creo poseer la humanidad necesaria como para no alegrarme por el dolor de alguien más.", , , 
NORMAL,"En mi opinion,lo sentiria como el mio,Y trataria de ayudar a esa persona que aunque fuera mi enemigo,Lo ayudaria sin dudarlo ya que pienso que todos merecemos segundas oportunidades,y tambien haria lo mismo a cualquiera que necesite ayuda.", , , 
NORMAL,"Pues en realidad tener personas que tienen diferentes puntos de vista y con el que no compaginas no realmente debes verlo como un enemigo, así mismo es bueno compadecerse del sufrimiento ajeno y no ser fríos al ver a las personas que osan por momentos difíciles", , , 
NORMAL,"Pues ante todo mi opinión en si , si en algún momento ,  bueno obviamente en la vida sucede cualquier cosa que uno no se espera para nada , pero en mi perspectiva el sufrimiento que sentirá. Es como si me pasara ,  en si yo si ayudaría porque no se le niega a nadie a dar la mano ", , , 
NORMAL,"Entonces, pienso yo que somos personas libres de los actos de otras y no debemos sentirnos responsables, pero influye demasiado el tipo de sufrimiento porque existen muchos, practicaria la empatia aunque no consideraría ni considero a nadie enemigo", , , 
NORMAL,"En mi opinión personal me considero una persona algo empática ,trato de entender el dolor de los demás, si se tratara de mi peor enemigo, creo que sentiría pena o algo de lástima y de cierta forma trataría de ayudarlo porque todos somos humanos  sufrimos y tratamos de sobrevivir.", , , 
NORMAL,"Aun siendo mi peor enemigo, si lo llegaría a sentir como parte de mí, porque se entiende que no estaría pasando por buenos momentos y que independientemente del daño que nos haya hecho siempre hay que actuar con solidaridad y mostrar apoyo hacia quienes lo necesiten.", , , 
NORMAL,"Sentiría el dolor como mío porque a pesar de todo lo que haya pasado con esa persona debemos ser solidarios. Y en algún momento nosotros también podemos pasar por algo grave, necesitemos refugiarnos en alguien y quizás aquella persona si estaría para nosotros.", , , 
NORMAL,"No existen enemigos para mí, sólo personas que piensan distinto y nadie merece el mal por pensar diferente.Pero si me tocaría ayudar a alguien que me ha hecho daño lo haría sin dudar", , , 
NORMAL,"Depende de la situación ... muchas veces ayudamos con la fuerza del impulso, sin observar ni recordar qué causó el alejamiento de la amistad.", , , 
NORMAL,Pues la verdad  soy una persona que por lo general siempre ve el sufrimiento de las demás personas como mío así que le diría ya valimos vamos a beber . Saludos. , , , 
NORMAL,"No tengo enemigos, pero si él o ella se encuentra en esa situacin ,creo también  ayudar de alguna manera y sentir el mismo dolor, somos humanos y por lo tanto no somos perfectos.", , , 
NORMAL,Podria sentirlo como mio....ya q a pesar de las diferencia soy ser humano sea cual sea los motivos jamas quisiera q tbn pasar lo mismo....eso no me hace una persona renocorosa y si puedo ayudar lo haria, , , 
NORMAL,"El sufrimiento de mi enemigo no hará que yo me sienta mejor, por lo consiguiente trataría de ser más humana pero neutral ante la situación.", , , 
NORMAL,"Si, sentiría como si fuera mi problema ya que todos somos seres humanos y cometemos errores pero apesar de todo nosotros no somos nadie para juzgar si algún momento cometio un error ,se que arrepentiría .Si ,quisiera mi ayuda se la doy .", , , 
NORMAL,"En mi opinión, siendo completamente sincero todos somos humanos, todos cometemos errores, todos fallamos, es lo que nos hace humanos. So yo lo sentiría como el mío", , , 
NORMAL,"En lo personal, el echo de ser enemigo no quiere decir que le vas a prohibir la ayuda.Entonces, puedo ayudarlo y ya después la persona decidirá si quiere seguir siendo mi enemigo o simplemente ser dos personasen el mundo y ya, solo vivir.", , , 
NARCISISTA,Si esa persona me ha hecho mucho daño pues no me importaría lo que le pase., , , 
NORMAL,Siempre hay que preocuparse por el resto Y tener la dicha de ayudar al resto, , , 
NORMAL,"En tenido algunas diferencia con algunas personas ,creo que la mejor forma de buscar una solución es apoyar a esa persona en eso momento difíciles.", , , 
NORMAL,Yo si me pondría en su lugar porque también cometo errores, , , 
NORMAL,Me uniria al dolor de tal persona y le ofreceria mi ayuda sin dudarlo, , , 
NORMAL,Estoy consciente que se debe corregir los errores y si me.pondré en su lugar, , , 
NORMAL,Yo he madurado y considero que si me pondría en su lugar, , , 
NORMAL,Al principio podría decir que bien por orgullo...pero intentaría ponerme en sus zapatos y orar por esa persona, , , 
NORMAL,Actuaria de forma concreta pero poniéndome en su lugar incluso ayudando a esa persona, , , 
NORMAL,Aunque sea mi peor enemigo su sufrimiento no me seria indiferente lo entendería y dejaría tranquilo. Pues si esto fuera diferente es lo que me gustaría que él haga... no abrir más la herida., , , 
NORMAL,Yo creo que el sufrimiento de cualquier persona x la sentiría cómo mía, , , 
NORMAL,Me pesaría la conciencia el NO ayudarle a una persona apesar de que se dice que es mi pero enemigo, , , 
NORMAL,"Dependería mucho de mi diario pero a lo mejor si, acabaría por sentir dolor al ponerme en su lugar porque al final de cuentas me considero muy empático", , , 
NORMAL,No estoy a favor de que las personas a mi alrededor asi sea mi peor enemigo sufra, , , 
NORMAL,Asi fuera mi peor enemigo y necesita mi ayuda estaria alli para brindarle la mano y no podria cambiar el tema porque estaria con eso en mi cabeza dando vueltas de que pude ayudarla y por ignorarla no lo hice asi que si estaria alli asi me caiga mal., , , 
NORMAL,"En caso tal sería ayudarlo, no sea más adelante el te ayude también", , , 
NORMAL,Estoy de acuerdo con ponernos en su lugar porque no somos perfectos, , , 
NORMAL,A pesar de ser mi peor enemigo si podria  llegarlo a sentir como mio el sufrimiento porque el echo de que no seamos amigos no me voy a alegrar por el sufrimiento ajeno porque lo que el esta pasando oy me lo podría pasar a mi mañana., , , 
NORMAL,Yo no me alegraría por qué nadie está libre de cualquier desgracia...y si está en mi si lo ayudaría....todo cae por su propio peso, , , 
NORMAL,"Despende de la persona si no tiene un rencor hacia ti , le brindaría mi apoyo ya que no hay que desearle mal a nadie porque somos humanos y por desgracia comentes errores hoy por ti mañana por mi", , , 
NARCISISTA,Cambiar el tema porque el nunca va ha sentir tus sentimiento y solo sentirá rencor, , , 
NORMAL,"No considero a nadie enemigo, pero si una persona que no es de mi agrado por así decirlo esta pasando por una situación que le provoque sufrimiento, me pondría en su lugar y por ende sentiría su sufrir.", , , 
NARCISISTA,Yo y mi peor enemigo nunca comeremos jutos, , , 
NORMAL,Debemos saber ser humanos y no solo personas, , , 
NARCISISTA,"Para que yo lo considero un enemigo realmente se debió haber ganado ese calificativo, por lo tanto simplemente ignoraría el tema. ", , , 
NORMAL,Actuaria de forma compresiva ya que me pondría en su lugar sin importar el pasado, , , 
NARCISISTA,"Muy compleja la pregunta tratándose de sentimientos dónde muchas veces el odio predomina pero en estos casos el dolor de una persona que nos hizo daño o hablo mal de ti, sería muy complicado ponerme a sentir su sufrimiento.", , , 
NORMAL,"En lo personal considero que es muy difícil dejar de preocuparse por una persona, por lo tanto ignorar el tema y cambiarlo no entraría como opción.", , , 
NORMAL,"Ignorar el tema no creo, pero si ayudaría porque a dicha persona, ya hay que dar la mano en los peores momentos.", , , 
NORMAL,La verdad x mas enemigo q sea compartiria su dolor y trataria de consolarlo, , , 
NORMAL,Sentiría como mío su sufrimiento ta que no soy mala persona como para no hacer como si no estuviera viendo lo que pasa a esa persona, , , 
NORMAL,"Tenemos que ser empáticos, todos somos humanos y Jehova nos quiere a todos sin diferencia alguna", , , 
NORMAL,"Todo depende de lo que significa o haya significado esa persona para ti, pero si compartes cosas con esa persona lo que le ocurra sera como que si te este sucediendo a ti", , , 
NORMAL,"Creo que en el fondo el peor enemigo de cualquiera por tan loco y descabellado que suene llega a formar un lazo sentimental entre los dos, recordando que el odio es un sentimiento por lo tanto habrá compasión y el sufriento experimentado por alguno se volverá propio del otro.", , , 
NORMAL,En mi opinion sincera la verdad no sabria como reacionar por que en esta etapa de mi vida tengo el pensamiento que no se le deberia guardar odio a las personas por cosas pocas significantes., , , 
NARCISISTA,Si  fue una persona   k se porto supermal  comnigo no me  alegra  y tampo  me  voy  a sentir mal   , , , 
NORMAL,La verdad por un lado me sentiría identificado ya que hoy es el . Y quisas mañana sea yo . , , , 
NARCISISTA,Pues es  mejor ignorar ya que no es tu problema y peor si es de tu peor enemigo... Pues ya sería si el tema ya se basa en lo personal... mientras tanto se prefiere no meterse en problemas que no sean de uno mismo., , , 
NARCISISTA,Prefiero primero ignorar el tema porque algunos lo ven como metida, , , 
NORMAL,"Por más que sea mi enemigo, nunca es y será bueno disfrutar del dolor de los demás, y si esa persona se siente mal por alguna situación y es similar a la mía, sentiría ese dolor, le daría un consejo y por más que no me lleve bien con mi enemigo, no es bueno ignorar el dolor ajeno  ", , , 
NORMAL,"Hay que cuestionarse realmente muchos puntos dentro de la misma pero centrándome en la interrogante , sentiría empatía hacia aquella persona o es lo que la mayoría diría  eh aquí algo importante por que llamar enemigo a una persona que es igual a ti  ", , , 
NARCISISTA,Preferiría ignorar el tema y seguir con mi vida., , , 
NORMAL,"creo yo que el peor enemigo es uno mismo, porque a veces tomamos decisiones que nos dejan un sabor amargo en la vida y requerimos de una ayuda para superar ese problema, por ese motivo ayudo a mis allegados  porque ""entiendo su problema"" o he tenido esa misma experiencia.", , , 
NORMAL,"Si mi peor enemigo está sufriendo debo ponerme en los zapatos de aquella persona, no importa como fue contigo lo principal que debemos hacer es perdonarlo y amarlo, demostrar que somos diferentes y que damos la mano a quien lo necesite, no importa si es la peor persona.", , , 
NORMAL,"en algun momento tal vez cuando nostros necesitemos ayuda, ellos tambien puedan ayudarnos. Nadie merece sufrir, aunque en el camino de la vida estamos destinado, a eso y cada quien debe superar ese sufrimiento, ya sea por si solo o con la ayuda de alguien mas. / ", , , 
NARCISISTA,"Si busca una respuesta sincera y hasta cierto punto ""satisfactoria"", tan solo puedo decir al respecto a modo de réplica, que sin importar con lo mucho o poco que hayamos tenido que lidiar debido a ""x"" individuo, lo que verdaderamente interesa es conseguir la satisfacción que deja", , , 
NORMAL,"A opinión  personal me considero una mujer empática. , Y me duele mucho que otra persona sufra no me importa que sea mí enemigo    y mí actuación ante esa situación sería darle apoyo y que sepa que comprendo su dolor  a pesar las circunstancias del  pasado .", , , 
NORMAL,"No considero a nadie mi enemigo pero Si alguna persona necesita ayuda, no hay que ignorar o cambiar de tema, siempre hay que ayudar asi sea en lo mas minino las personas debemos ayudar en lo que se pueda independientemente de si es tu amigo o enemigo / ", , , 
NARCISISTA,"Si es mi peor enemigo es por algo, no?Trataría de ser empática", , , 
NORMAL,He pasado por situaciones así y lo que realmente siempre he hecho es ponerme en su lugar por lo que todos en algún momento podemos pasar por algo igual o parecido y no por tener algún rencor con alguien vamos a dejar de tener esa empatía por los demas, , , 
NORMAL,"Todos en algún momento de la vida pasamos por eso , nadie está absuelto y lo mejor es tratar de ayudar sin mirar a la persona !! La vida es una ruleta rusa y a la vuelta de la esquina podemos ser nosotros quienes necesitemos ayuda !!", , , 
NARCISISTA,"Considero que ninguna, ya que no puedo sentir su dolor como mío y aunque sea un enemigo por algún motivo tampoco le deseo el mal, simplemente ahí que respetar como se siente esa persona y que en un futuro todo ese dolor será un aprendizaje para su vida", , , 
NARCISISTA,"Para considerar a una persona como mi peor enemigo, es por que en el pasado me  tuvo que ocasionar mucho daño, y al enterarme de que dicha persona estas sufriendo. En este momento podria decir que me seria totalmente indeferente", , , 
NARCISISTA,"Me daria tristeza por mi enemigo, pero el sufrimiento de el no lo tomaria como mio ya que al ser personas muy diferentes prefiero seguir con mis objetivos y que Dios lo ayude a resolver su problema por que yo no lo haré.", , , 
NORMAL,"No considero a nadie mi enemigo, en todo caso soy muy empático y si haría el sufrimiento del prójimo como mío", , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
,, , , 
