v1,v2, , , 
NORMAL,wants to know who decided Pages shouldn't be able to open a .doc?, , , 
NORMAL,Sunday is Studyday., , , 
NORMAL,has been told she is not allowed to go to Milwaukee for the funeral by her mother and is instructed to by a bottle of champange and share it., , , 
NORMAL,INTERNET!, , , 
NORMAL,Balkanization of the MEDIA!, , , 
NORMAL,What kind of school doesn't have free printing for studetns and libraries that close at five?, , , 
NORMAL,why is Facebook always more interesting when I have a paper to write?, , , 
NORMAL,doesn't like when it seems like her entire room leaves for the weekend.   (Hope you all have fun.), , , 
NORMAL,"is tired, hungry, and stressed.", , , 
NORMAL,wishes *PROPNAME* would answer his phone so she could stop worrying., , , 
NORMAL,needs to explore Seattle more., , , 
NORMAL,reads [sic] as a big fat underline under a grammatical mistake someone else made., , , 
NORMAL,keeps coming to the conclusion that *PROPNAME* is an ass., , , 
NORMAL,is probably more territorial over her beer than her boy., , , 
NORMAL,Pumpkin soup is glorious., , , 
NORMAL,woke up with Queen in her head., , , 
NORMAL,finished her reading for Intro before midnight., , , 
NORMAL,... Obama won the Nobel Peace Prize?  Weird., , , 
NORMAL,Penguins are very cute and very boring., , , 
NORMAL,is doing well know she everything is okay., , , 
NORMAL,Rose Bubble Tea!  Greatest Idea EVER!, , , 
NORMAL,should stop going on Facebook because it reminds her of how much she misses *PROPNAME*., , , 
NORMAL,has a paper!, , , 
NORMAL,really wants to move into her appartment., , , 
NORMAL,really hates sending emails to people she doesn't know asking for stuff., , , 
NORMAL,wants to know why *PROPNAME* reminds her of *PROPNAME*., , , 
NORMAL,Do I want another grilled cheese?, , , 
NORMAL,finally made herself send out that application for an internship in the Philippines., , , 
NORMAL,got a box full of yarn., , , 
NORMAL,"had a chocolate cupcake, which magically made everything better.", , , 
NORMAL,made cookies.  Her work here is done., , , 
NORMAL,has a *PROPNAME* in Seattle!, , , 
NORMAL,likes food., , , 
NORMAL,should probably stop her habit of late night crocheting., , , 
NORMAL,my penguins are smaller than your penguins., , , 
NORMAL,you know things are bad when eating feels like procrastination., , , 
NORMAL,But isn't the history of Byzantine Empire basic knowledge?, , , 
NORMAL,is still on Seattle time., , , 
NORMAL,has a place to live in Seattle!, , , 
NORMAL,!!!  Thank you everyone (times a lot) for the birthday wishes!   And a Happy New Years to everyone!, , , 
NORMAL,just found a new favorite banana bread rescipe., , , 
NORMAL,probably should change her current city from E. Lansing...., , , 
NORMAL,is thinking she should  have done the six year plan..., , , 
NORMAL,I drilled a hole into my finger.. how do you even do this!?, , , 
NORMAL,"Donkeys... idk why, they just popped into my head! (he says whilst looking at the Donkey game he was ment to send to his World Vision Kid) woops.", , , 
NORMAL,Just sneezed twice... now im all sneezed out. :), , , 
NORMAL,"FACEBOOK EXPERIMENT- if you are reading this, whether we do or don't speak often, please post a comment of the first memory you have of you and me that pops in your head. When you've finished, post this paragraph on your own status; you'll be surprised what people remember about you!", , , 
NORMAL,"Brain wakes me up at 5am again. Alarm is set for 6.30am. WHY!?!? then at about 6am, i fall asleep again, and wake up at 6.28am... REDBULL!", , , 
NORMAL,Is home now! and ready to sleep! :P not all! sleep well!, , , 
NORMAL,"felt like falling asleep in the hotpool. im so BLAH! oh well, i'll sleep when i have the time!", , , 
NORMAL,My computer keeps flashing me. LIKE ACTUALLY!, , , 
NORMAL,"Merry Christmas *PROPNAME* the Christmas tree, TAKE A SORE BACK! i decided to sort through my junk, (all the stuff down stairs that i moved recently) so my belongings. and i went to get something! BANG! curl in a ball and cry yourself to sleep. lol! YAY! now im gonna eat some chocolate! ;) TAKECARE ALL!", , , 
NORMAL,Donuts., , , 
NORMAL,Welcome to being on call. you now have 3 jobs and counting., , , 
NORMAL,"I think i have to institutionalise one of my friends, not point any fingures at karl.....", , , 
NORMAL,"How messy my room is again.. i love searching for random thngs.. and how nice bed is looking right now! Ninite all, hope you had great dreams and better sleeps!", , , 
NORMAL,4 jobs., , , 
NORMAL,"is THRILLED with the new *PROPNAME* album, over the moon really", , , 
NORMAL,"will be in NYC Friday - Tues, hit me up to hang!", , , 
NORMAL,"wonders if anyone in the LA area has a classroom of children that would enjoy some entertainment, story book reading and children's comedy.  With someone who needs credits for this, let me know if you know!", , , 
NORMAL,"wonders if indeed *PROPNAME* has ""Gone Rogue"" that means it's hunting season?  Figurative sense, figurative sense!", , , 
NORMAL,"gonna go swimming tonight, let me know if ya wanna dip", , , 
NORMAL,"""All the old bindings are broken. Cosmological centers now are anywhere and everywhere. The earth is a heavenly body, most beautiful of all, and all poetry now is archaic that fails to match the wonder of this view."" - *PROPNAME*, *Myths to Live By*", , , 
NORMAL,"need someone with PR experience to volunteer their time to help with racebending.org, you interested in helping save the world?", , , 
NORMAL,In Canada with fam, , , 
NORMAL,Thank you all.  God bless!, , , 
NORMAL,Red, , , 
NORMAL,is sick of joint facebook pages. Be an individual for christ's sake!, , , 
NORMAL,T minus 7 days, , , 
NORMAL,is going to visit Warwick Castle in the morning and spend the afternoon in Stratford-upon-Avon... you know you're jealous :)  I am thoroughly enjoying my time in England (despite the tragidy of having my purse stolen on Saturday) and will miss it terribly, , , 
NORMAL,"would really like to go back to Europe, please...", , , 
NORMAL,wants to go back to England :( Amsterdam just isn't my cup of tea..., , , 
NORMAL,ditto to charlie's status, , , 
NORMAL,"really cannot believe *PROPNAME* and all the ""birthers""... you have got to be kidding me...", , , 
NORMAL,"ok, yes it's great that the Lakers won the championship, but there's no need to start fires and shake cars. East LA needs to calm the F down", , , 
NORMAL,"got her iPod Touch back today (YAY!!!), complete with headphones and the addition of a few new apps, including the Koran, iPray, World War, and Brain Tutor. I'll let you do with that what you will... ;)", , , 
NORMAL,is feeling a lot better... slowing things down and taking a deep breath really does a world of good, , , 
NORMAL,Manpuku on Sawtelle is my absolute favorite restaurant., , , 
NORMAL,going to the Edison tonight with my sister :), , , 
NORMAL,"sometimes, most of the time, life is too fast and too confusing for my liking...", , , 
NORMAL,is looking forward tonight's Top Chef Masters, , , 
NORMAL,and *PROPNAME* are gonna meet *PROPNAME* on Tuesday :D, , , 
NORMAL,absolutely loves the London police department. I'm getting my ipod touch back!!!, , , 
NORMAL,Thank you all for my wonderful birthday wishes!!!, , , 
NORMAL,"Europe pictures are finally up! Come check 'em out... you'll have to find them on my actual profile not in my ""photo albums""", , , 
NORMAL,"nobody should have to work on their birthday, unless they want to...and I don't want to so I shouldn't have to :(", , , 
NORMAL,doesn't have to apartment hunt anymore :), , , 
NORMAL,finding a place to live is ridiculously stressful, , , 
NORMAL,is looking forward to tonight!, , , 
NORMAL,looks like I finally caught whatever cold is going around. Packing and moving is even more difficult when you're sick :(, , , 
NORMAL,can walk to *PROPNAME*'s (and a myriad of other awesome places) from her new apartment :), , , 
NORMAL,REALLY doesn't feel good and REALLY wishes her boss (who even acknowledged that I'm sick) would send her home., , , 
NORMAL,excited about seeing The Used this friday! I bet nobody knew how hard I like to rock  :), , , 
NORMAL,is temporarily upset with Obama for being in a commercial with *PROPNAME*., , , 
NORMAL,had a really really good day, , , 
NORMAL,"watch ""The Age of Wal-Mart"" on CNBC", , , 
NORMAL,"No one should die because they cannot afford health care, and no one should go broke because they get sick. If you agree, please post this as your status for the rest of the day.", , , 
NORMAL,chips and salsa must be made with crack or heroin. What else can explain my addiction to it?, , , 
NORMAL,"I know this is old news, but I don't think *PROPNAME* could be more annoying or less funny.", , , 
NORMAL,bored as hell..., , , 
NORMAL,loves myth busters. Now I can double dip all I want!, , , 
NORMAL,needs a drink..., , , 
NORMAL,"I am wrecked, I am overblown...", , , 
NORMAL,"how come every time I make a cake with whole wheat flour it ends up tasting like corn bread?  I like corn bread a lot, but I'm trying to make a cake that tastes like CAKE :(", , , 
NORMAL,is still in shock..., , , 
NORMAL,has done way too much driving and sat in way to much traffic this weekend, , , 
NORMAL,survived *PROPNAME*'s Scary Farm last night...for two... whole... hours..., , , 
NORMAL,goin on a cruise to Mexico!, , , 
NORMAL,mmmm lemon cake with vanilla frosting :), , , 
NORMAL,doesn't feel so good :(, , , 
NORMAL,craves enlightenment..., , , 
NORMAL,"has a job interview tomorrow, wish me luck!", , , 
NORMAL,is eating a huge bowl of piping hot homemade chicken soup... mmmm..., , , 
NORMAL,"I have the worst sore throat and earache (now going on three weeks); and because health insurance is a luxury I no longer have, I am now in the process of trying every home remedy known to man.", , , 
NORMAL,"the unemployed life is a strange one, I'll tell you that...", , , 
NORMAL,loves 3rd Rock from the Sun reruns, , , 
NORMAL,", after this weekend, kind of sort of maybe feels like she MIGHT want to move back to the IE...", , , 
NORMAL,wow... what a weekend, , , 
NORMAL,COME on Angels!, , , 
NORMAL,"needs, wants, yearns.", , , 
NORMAL,"hates it when she buys stuff at one grocery store, then goes to another store for something the original store didn't have, and finds that all the stuff she did buy at the first store costs less at the second store. Ugh.", , , 
NORMAL,is going to get off her ass and actually be productive today!, , , 
NORMAL,Comedy club tonight! Woot :), , , 
NORMAL,Change your language to English (Pirate). Click on the English link on the bottom of your Home page. It's pretty awesome., , , 
NORMAL,walked by a full IV bag (complete with hose) in the gutter outside my apartment..., , , 
NORMAL,is never drinking again, , , 
NORMAL,wishes her apartment had a heater :(, , , 
NORMAL,had an interview today. Crossing my fingers that I get a call (a good call) tomorrow!, , , 
NORMAL,and her friend really need a DD for tonight. Any takers???  :), , , 
NORMAL,goin to the dmv... woohoo!, , , 
NORMAL,had a wonderful and wavy weekend on the big blue, , , 
NORMAL,where can I find current episodes of Top Chef online? (if they can be found online) I'm so behind :(, , , 
NORMAL,"really wants to study at a library or coffee shop today, but nobody will want to sit or drink coffee next to a girl who's coughing up her lungs...", , , 
NORMAL,Happy Thanksgiving all!, , , 
NORMAL,loves the picturesque view from her bedroom window, , , 
NORMAL,what a gorgeous day it is, , , 
NORMAL,off to Paris in the morning!, , , 
NORMAL,needs something to do tonight..., , , 
NORMAL,really wishes she lived in England or France right about now, , , 
NORMAL,really wants to see Avatar...tomorrow...night... hint hint ;), , , 
NORMAL,"just got home from Riverside to find less than a block from my apartment: SIX cop cars, a HUGE congregation of police officers (some with guns drawn!), and a helicopter circling the area. I have no idea what's going on!", , , 
NORMAL,wants her stupid sore throat to go away already!, , , 
NORMAL,excited about volunteering tomorrow! and hopeful about my job interview, , , 
NORMAL,this cold ain't gonna keep me from line dancin my boots off tonight! YeeHaa!, , , 
NORMAL,"""If we were never ill, we would not know what it was to be well. If we never knew hunger, we would take no pleasure in being full. If there were never any war, we would not appreciate peace. And if there were no winter, we could never see the spring.""", , , 
NORMAL,is sick and wishes her mom was here to make her some tea and chicken soup..., , , 
NORMAL,", for the first time since she first arrived on facebook years ago, started to fill out the ""personal information"" section on her profile.", , , 
NORMAL,"the times, they are a-changin...", , , 
NORMAL,"money should never be the goal, only the byproduct.", , , 
NORMAL,is beyond pissed at *PROPNAME* right now..., , , 
NORMAL,is eating top ramen for the first time in a LONG time..., , , 
NORMAL,"really wants to chop all her hair off... well, not all of it, just a lot of it...", , , 
NORMAL,is super excited to see *PROPNAME* today!!!, , , 
NORMAL,*PROPNAME* was AAAWWWEEESSSOOOMMMEEE!!!!!!! I would go see his show live over watching it on TV any day!, , , 
NORMAL,is boycotting NBC, , , 
NORMAL,the night wasn't a waste afterall :), , , 
NORMAL,going Salsa dancing tonight... hope I don't embarrass myself  :), , , 
NORMAL,doesn't like thunder :(, , , 
NORMAL,"sometimes wonders (as much as I LOVE *PROPNAME*) if the whole NBC vs. *PROPNAME* fiasco is actually a ploy to boost ratings and get better guests for the tonight show... because, if so, it's working...", , , 
NORMAL,just got home after not having been since 4:30 to find a candle still lit on my dresser... oops..., , , 
NORMAL,"“The God I believe in is with those who suffer, doesn’t punish those or create evil for those who are already suffering”", , , 
NORMAL,started the day off right: with a big fat ticket from the #%$&*!@ Los Angeles police department..., , , 
NORMAL,"finally watched the final episode of The Tonight Show with *PROPNAME*. It was amazing, and *PROPNAME*'s speech brought me to tears. I also loved hearing that he and I have something in common; cynicism is my least favorite quality, too… I’ll miss you *PROPNAME*!", , , 
NORMAL,It's a concept that represents a profound shift from how we think about money and satisfaction and the obligation of a government to its people., , , 
NORMAL,finished her taxes  :D, , , 
NORMAL,needs to go to sleep now! going rock climbing in the morning (eek!), , , 
NORMAL,desperately needs a job..., , , 
NORMAL,take a nap or go to the gym... what to do what to do..., , , 
NORMAL,"two fire trucks just pulled up to the apartment building across the street. I'm assuming//hoping it's not an extremely urgent matter because the firemen weren't exactly running into the building, more like moseying...", , , 
NORMAL,had a wonderful night! hung out with some really great people and listened to some really great music!, , , 
NORMAL,"""If it's true, if I am indeed addicted to sadness, I absolve myself of blame. Responsibility rests firmly with my brain. It is a flawed design. Worse than the 1975 Ford Pinto and just as dangerous.""", , , 
NORMAL,wishes she was a football fan..., , , 
NORMAL,"from urbandictionary: ""She has the most beautiful eyes and hair.  She smells that of a fall evening, and her voice will typically seranade you."" and ""A really sexy, funny, smart girl that every guy wants. 'Damn, you lucky bastard, your gf is a total *PROPNAME*!'""  :D", , , 
NORMAL,might need to start figuring out what organs she can sell on the black market..., , , 
NORMAL,"anyone know if and where the state of the union address might be viewable online? I've googled it but can't find anything, and I don't have tv so I didn't get to watch it live :(", , , 
NORMAL,new goal for 2010: write something for publication and actually have it published., , , 
NORMAL,Yay blue skies!, , , 
NORMAL,"just interviewed at an organization whose office is in the same building and on the same floor as the Production, Art, and Writing offices for Mad Men. Pretty cool :)", , , 
NORMAL,"""...the event marked a major shift, what I might call a 'paradigm shift' if I were the kind of person who used terms like 'paradigm shift'...""", , , 
NORMAL,is glad hulu has the entire Strangers with Candy series... funny stuff, , , 
NORMAL,"going to an underground art show tonight complete with art (of course), live music, drinks, body painting, and free pancakes :D  It's going to be quite an eclectic experience!", , , 
NORMAL,"got up early today for a trip to Hamburg .. oh gosh its 07:10, cant wait to hit the sheets again =)", , , 
NORMAL,is in FFM, , , 
NORMAL,Dobré ráno, , , 
NORMAL,Bloody Mondays.., , , 
NORMAL,first evening in Shang hai.., , , 
NORMAL,Thx everyone for sending the vpn tools. all blocked sites are accessible with superb connection =o), , , 
NORMAL,"Opening a bank account in China went really fast. You sign 6 documents and they immediately print out a card and pincode. The whole process took about 25minutes.. Moved into my apartment today as well. Good location, nice furniture, good view but an odd bathroom and a very minimalistic ""hallway"" .. =)", , , 
NORMAL,9Minutes, , , 
NORMAL,"Had an exciting day in the office, big lunch with the new team etc. the Office Manager is a real sweetheart, bit of tomboy attitude, rough but cordial.. I think I will fall in love with her.", , , 
NORMAL,Bloody Monday is done in 53Minutes =)), , , 
NORMAL,easy sunday, , , 
NORMAL,The early bird catches the worm, , , 
NORMAL,SUPERB!, , , 
NORMAL,lazy holidays, , , 
NORMAL,Merry Christmas & All The Love...  *PROPNAME* ;o) xxxxxxxxxxxxxxxxxxxxxxxxxxxxx, , , 
NORMAL,Helsinki, , , 
NORMAL,"Can someone download the latest version of the Anchorfree Hotspotshield for me? I can't download this stuff in China, it seems to be impossible and start to annoy me. Pleeeeeeeeeeeeeease. xxx all the love !!!  *PROPNAME*", , , 
NORMAL,finally got his Z-Visa and is so over the winter..., , , 
NORMAL,00:58 midnight.. soooo tired, , , 
NORMAL,"Preparing the different meals I can eat for my ""bulking"" diet with my custom workout program starting Tuesday. In theory this should be better than P90X, HIT, 5x5, etc. Counting calories is tedious, but it's the best way to make real progress.", , , 
NORMAL,"Exit Silicon Valley, Enter Silicone Valley", , , 
NORMAL,"Finally saw Avatar in IMAX 3D last night, simply AMAZING!", , , 
NORMAL,Going to DC tomorrow! Will crash the White House like the Salahis while I'm there., , , 
NORMAL,Back in Miami, , , 
NORMAL,"Let's see how many people on fb aren't ashamed to show their love for God and admit that Jesus is their Savior... We need to get God back in America... If you're not ashamed, copy and paste this in your status...", , , 
NORMAL,We had a wonderful Thanksgiving day!  Reminded me how amazing my family is.  So glad to see those members of my family who needed it most enjoy having all their family gathered around..., , , 
NORMAL,"CHALLENGE...In memory of family and friends who have lost the battle of cancer and the ones who continue to conquer it! Put this on your page if you know someone who has or had cancer . Dear God, I pray for the cure of cancer. (93% won't copy and paste this, will you)", , , 
NORMAL,*PROPNAME* 7th birthday today!  Took him out to watch Jackie Chans new Movie The Spy Next Door yesterday and out to eat at Red Robin...*PROPNAME* sat through his first movie at the theatres lol Today doing pizza and cake here at home.  I'll send out invites to a party here soon, , , 
NORMAL,"is in Kuwait, soon to be at FOB Warhorse Iraq", , , 
NORMAL,screw work and making yet another trip to social services to reapply for food stamps.  I just want to write :(, , , 
NORMAL,"At last, award goes to *PROPNAME* for succeeding in getting me adequately smashed to incite vomiting (unless it was the bibim bap...)", , , 
NORMAL,take on me., , , 
NORMAL,"had about 15 billion dreams last night and remembers all of them. Nice work, hippocampus :)", , , 
NORMAL,"apparently, cotton-top tamarins like alien music.", , , 
NORMAL,"me: so he had cerebral palsy?  *PROPNAME*: yeah, you could tell because his hand was all doodly-doo.", , , 
NORMAL,life's a sexually transmitted disease., , , 
NORMAL,"never despair, but if you do, work in despair. writing", , , 
NORMAL,"As long as people are still having premarital sex with many anonymous partners while at the same time experimenting with mind-expanding drugs in a consequence-free environment, I'll be sound as a pound!", , , 
NORMAL,thinks your Osama looks like a dirty wizard, , , 
NORMAL,okay... going to try some techniques to facilitate lucid dreaming, , , 
NORMAL,the gods are angry today, , , 
NORMAL,is alive, , , 
NORMAL,is back.. with 21 pages of Fabulous notes to transcribe, , , 
NORMAL,"ugh, must finish this book by Christmas, as it is surely the only meaningful thing I've done with my life thus far.", , , 
NORMAL,hump day!, , , 
NORMAL,is going to be productive when she's finished being lazy, , , 
NORMAL,was quite productive today :) Time for Irish car bombs., , , 
NORMAL,the sky is falling, , , 
NORMAL,"is floating around... 20 lightyears above the equatorial symmetry plane and about 28,000 lightyears from the galactic center of a large, spiral-shaped conglomeration of at least 200 billion stars.", , , 
NORMAL,the pigman would give YOU a ride if he had a car, , , 
NORMAL,"I don't mean to be obnoxious, but maybe it would help if I saw more of you.", , , 
NORMAL,is being fabulous in California, , , 
NORMAL,"is feeling pretty peppy, thanks to my buddy caffeine", , , 
NORMAL,"loves these new, extra-antisocial headphones that create a symphony orchestra inside her brain", , , 
NORMAL,is not like other humans sometimes, , , 
NORMAL,"is putting all her eggs in one basket, counting her chickens before they are hatched, and pausing to inspect the angle and shape of a gift horse's incisors.", , , 
NORMAL,aquarium date night?  ooh la la, , , 
NORMAL,"sometimes when life sucks, you gotta get yourself a lollipop and suck back.", , , 
NORMAL,"come on, scratch my back. It'll be a funky adventure.", , , 
NORMAL,loses every time., , , 
NORMAL,the real trouble with reality is that there's no background music, , , 
NORMAL,haha.. I kick ass at dirty scrabble, , , 
NORMAL,is going to try working out drunk., , , 
NORMAL,riding my bike in the fall makes me happy., , , 
NORMAL,had 3 different dreams of being stalked by big cats last night. what's the symbolic meaning there?, , , 
NORMAL,today was a highly venomous day... 4 timber rattlers & 3 copperheads., , , 
NORMAL,attempting to leave my body for a bit., , , 
NORMAL,"*PROPNAME* to her brother: why do you have a skull? *PROPNAME*: yeah, I have a skull.  It's from upstairs.", , , 
NORMAL,is headed for Boston to be with her lovers... *PROPNAME* & *PROPNAME* are happy :D, , , 
NORMAL,likes the feeling of wasabi high in her nasal passages, , , 
NORMAL,And you run and you run to catch up with the sun but it's sinking.               Racing around to come up behind you again.               The sun is the same in a relative way but you're older.               Shorter of breath and one day closer to death., , , 
NORMAL,writing stabilizes me in this dimension :), , , 
NORMAL,applying for grad school... sucks balls., , , 
NORMAL,loves crazy people. (almost as much as coffee)., , , 
NORMAL,"is about 65% oxygen, 18% carbon, 10% hydrogen, 3% nitrogen, 1.5% calcium, 1% phosphorus, 0.35% potassium, 0.25% sulfur, 0.15% sodium, 0.05% magnesium, and 0.70% copper, zinc, iron, and caffeine.", , , 
NORMAL,nothing like watching monkeys have sex on a biweekly basis, , , 
NORMAL,enjoys teasing barred owls., , , 
NORMAL,"if FSU were a guinea pig, it would be *PROPNAME*. No offense, *PROPNAME*.", , , 
NORMAL,is worried that academics have no real meaning in their lives., , , 
NORMAL,I am he as you are he as you are me and we are all together., , , 
NORMAL,"run *PROPNAME*, run! (the loggers are coming)", , , 
NORMAL,"guess what? fo yo birfday, instead of diamonds or flowers or any kindza real gift, you get my penis!", , , 
NORMAL,life is like a box of chocolates... too much marshmallow and not enough nuts., , , 
NORMAL,"I just realized I have the perfect brother... he is just so wonderful in every way, AND he is a musician! How lucky am I? BUT... he doesn't make his moves in Scrabble ;)", , , 
NORMAL,"at long last, resuming my love affair with my favorite sexy serial killer :D", , , 
NORMAL,is smoking a cigar to get warm., , , 
NORMAL,well.. my old shaver turned that shower scene into an Alfred Hitchcock film..., , , 
NORMAL,thinks imperfections are lovely., , , 
NORMAL,dreams of faraway places basically all the time now..., , , 
NORMAL,"just saw FOUR timber rattlesnakes!! Thanks, *PROPNAME*! :) And I am SO much better at finding them than *PROPNAME*.", , , 
NORMAL,ahhhhh... restless., , , 
NORMAL,can I just observe crows?, , , 
NORMAL,got to hold a woodcock this weekend! Sweet like bee saliva :), , , 
NORMAL,headed to bed with my centipede., , , 
NORMAL,"he said, ""no money.  But, on your deathbed, you will receive total consciousness."" So I have that going for me.", , , 
NORMAL,day of phone dates with trappers & furbearer biologists... ooh baby!, , , 
NORMAL,it was hot! it was hot., , , 
NORMAL,"*PROPNAME*:   This is a deliberate insult against me and my people. *PROPNAME*. *PROPNAME*: Who the fuck are his people?  *PROPNAME*:   I don't know... little scientists, I guess.", , , 
NORMAL,"come on, somebody tell me how everyone's getting these symbols on Fb. this is just too much.  Hey guess what else? 199 pages.  Got-to-crank-out-one-more...", , , 
NORMAL,"is designing a lovely tattoo... yes, I realize I have a stack of papers to grade. Coffee break soon.", , , 
NORMAL,appreciates this special time of year when you're a misfit if you don't dress & behave like a freak :), , , 
NORMAL,the universe is a symphony and the laws of physics are harmonies of a superstring. How beautiful., , , 
NORMAL,"hmm.. if I were a fly, I'd be dreaming about devil's tongue. Nite, all", , , 
NORMAL,"is about to fall out of her bed, out of her clothes, and into the Niiiiiiiiiight Kitchen.", , , 
NORMAL,"ah, nothing in the world is as beautiful as fresh music.", , , 
NORMAL,just broke 200 pages :), , , 
NORMAL,"""Life is miraculous; even when it's disastrous, it's still incredible. I'm fascinated with everything; life is fascinating. I'm fascinated by trees and dogs, but no one wants to hear me talk about it."" -*PROPNAME*", , , 
NORMAL,"attempting these writing samples, a.k.a., trying to balance on that fine line between  creative nonfiction & academic journal article... tricky business.", , , 
NORMAL,needs to learn how to be diurnal & studious., , , 
NORMAL,"when life gives you fall apples, eat them.", , , 
NORMAL,"some painters work with oils, some with acrylics.  *PROPNAME* & I work with dumps.", , , 
NORMAL,likes windows. They are very appealing to wandering minds., , , 
NORMAL,where oh where are my headphones... I'm completely lost without them :(, , , 
NORMAL,I dare you to touch a slug., , , 
NORMAL,once there was a way to get back home., , , 
NORMAL,my fortune cookie tonight didn't even have a fortune...  :(, , , 
NORMAL,hot tamales & Easter peeps & bunnies; *PROPNAME* & I gots significant data! :) I guess monkeys DO kinda like music..., , , 
NORMAL,accidentally rescued another animal from T&D's..., , , 
NORMAL,"does anyone else feel 'frustration' in their lower spinal cord, or is my physiology whack?", , , 
NORMAL,RIP little Moon Rabbit., , , 
NORMAL,"if you give a moose a muffin, you'll end up in a dirty trailer with seven kids and no money.", , , 
NORMAL,"loves coffee more than LOL Catz love cupcakes.  And unlike LOL Catz, I'm not inbred//illiterate.  I am 68% retarded, however, but that's mostly because I drool.", , , 
NORMAL,is expecting... but doesn't know the bunny daddy., , , 
NORMAL,just experienced orthostatic hypotension. trippy., , , 
NORMAL,"I used to have a boyfriend with a wooden leg, but I broke it off.", , , 
NORMAL,Ahhhh!! what is this strange white stuff coming from the sky?!, , , 
NORMAL,"Dad & I just took the kayaks out on the lake in a torrential downpour//thunder & lightning storm (father knows best)... no beavers, but lots of migrating black & velvet scoters :)", , , 
NORMAL,is a female donkey that drills for a living?, , , 
NORMAL,top of the mornin to ya., , , 
NORMAL,is watching FEARnet with *PROPNAME*. Spook is in the air :), , , 
NORMAL,saw several dead rainbows today :(, , , 
NORMAL,so Season 4 of Dexter started out crrrraaazy!, , , 
NORMAL,"proof that soul-shattering, awe-inspiring things can evolve? Music.", , , 
NORMAL,"is sipping coffee, petting a bunny, listening to music, & dicking around on Fb. How's that for multitasking? I can process chemical, acoustical, tactile, and visual stimuli simultaneously, all while actively avoiding any kind of work AND maintaining homeostasis!", , , 
NORMAL,shared bodily fluids with 3 people in lab today & didn't get infected ;), , , 
NORMAL,I think *PROPNAME* may have attracted a tall chicken & a wolf-girl with her salmon patty trail cam bait., , , 
NORMAL,"when life gives you shit, grind it up, freeze-dry it, and extract the glucocorticoids.", , , 
NORMAL,"we wanted to say you shouldn't suffer this way. We love you, Tuqqy.", , , 
NORMAL,growing up is weird., , , 
NORMAL,was unexpectedly mesmerized by how beautiful Pennsylvania is today., , , 
NORMAL,"no thesis project. no hope for the future, other than a miracle.", , , 
NORMAL,"even though yesterday's laborious morning of shoveling would appear to be in vain, I don't have to teach any labs today! Asante sana, rafiki yangu snow :)", , , 
NORMAL,"as soon as I manage to sit down and start being productive, *PROPNAME* and *PROPNAME* have to start being cuter than ever and that bottle of red on the counter has to start being sexier than ever...", , , 
NORMAL,"is thamkful she didn't get murdered last night. seriously. and of course, for her lovely fb friends. :)", , , 
NORMAL,"lend me your ear & I'll sing you a song, but you might not be able to hear it without your ear.", , , 
NORMAL,"is thinking... if I have a little >2 yrs left to live, why am I still in frostburg?", , , 
NORMAL,always gets the studliest pets., , , 
NORMAL,"I'm trying, ghandi.", , , 
NORMAL,"when everything is going wrong, it helps to get ridiculous phone calls from one's two whackjob best friends & be entertained by the cutest, smartest, naughtiest bunny in the world.", , , 
NORMAL,"s right hand is really, really cold.", , , 
NORMAL,"wine, chocolate, & guitar = :)", , , 
NORMAL,is making CDs and making out with *PROPNAME*., , , 
NORMAL,I will never get my Master's or get out of Frostburg :(, , , 
NORMAL,"is in less danger of getting a lump of coal for Christmas every year, as we deplete the earth's fossil fuels.", , , 
NORMAL,"might almost like Bridget's cinnamon, cardamom, & black pepper tea more than coffee!", , , 
NORMAL,Avatar makes me proud to be a biologist., , , 
NORMAL,"""coming up, it's Man Vs. Wild, followed by Frying Human Meat Putting on Spices and Saving it With Maggots at 9:00."" Gotta love Bridget.", , , 
NORMAL,CABIN FEVER., , , 
NORMAL,it's really amazing that a meatball can roll under a bush and eventually grow into a meatball tree., , , 
NORMAL,I am the fool; the hierophant crosses me., , , 
NORMAL,to think we are who we are largely because of the deactivation of Myosin Heavy Chain 16 (MYH16)... fascinating., , , 
NORMAL,"in a moment, something poked him in an infuriatingly private place.", , , 
NORMAL,"hmm, can't wait to try out this ""synthetic fermented egg"" lure...", , , 
NORMAL,"hey *PROPNAME*, don't make it bad. Don't eat all the houseplants, chew wires, throw temper tantrums, and break out of your cage.  All you need is love, little man.", , , 
NORMAL,"computer's broken :( worrying about how many important files I may lose. in brighter news, walked my rabbit around the neighborhood on a leash today.", , , 
NORMAL,the dreams are more fun., , , 
NORMAL,"road trip with my boy, followed by a play date with a crazy half-Japanese girl & two ferrets.", , , 
NORMAL,"The most beautiful experience we can have is the mysterious.  It is the fundamental emotion which stands at the cradle of true art and true science.  Whomever does not know it and can no longer wonder, no longer marvel, is as good as dead, and his eyes are dimmed. -Einstein", , , 
NORMAL,"ravenous black holes, ripples in the space-time continuum, intersex bass taking over US rivers, expectations influencing the wine-tasting experience, the possibility of quantum memory devices... just some of my Science Daily. Truth blows fiction out of the water!", , , 
NORMAL,"last night, I learned that my little boy (*PROPNAME*) loves wine as much as I do; hence, I will no longer be able to set my wine glasses on the ground.", , , 
NORMAL,hmm... has the mystery of the loud neighborhood farting noise been solved?, , , 
