NARCISISTA,RASGO_1,RASGO_2,RASGO_3,COMENTARIOS
SI,PRETENSION,,,"Hoy en dia la imagen que presentamos es muy importante, pero es mas importante amarse a si mismo y ser consiente que como nos sentimos es mas importantes ir el resto de criticas de la sociedad."
SI,PRETENSION,,,"Considero que el amor propio es lo mas importante que puede tener una persona; es amarse con todas nuestras cualidades y defectos, porque lo primordial es sentirnos bien con nosotros mismos sin importar las opiniones de los demas."
SI,PRETENSION,,,"El amor propio tambien es salud, aceptarse tal y como uno es, pero eso si el sobrepeso es falta de una dieta balanceada, y eso es descuido."
SI,VANIDAD,,,"la imagen es improtante claro,  que si!! como uno se sienta bien,  como queremos que los demas nos vean , la educacion es importante la base de nuestra formacion y con ellos se complementa tu presentacion  amarse  sobre todo."
SI,VANIDAD,,,"No esta mal ""estar a la moda"" si tienes como, disfrutalo, pero siempre manten firme tu humildad, porque otras personas quieren lo que tu ya tienes y no pueden. Aun asi aquellas personas se adaptan y llegan a estar bien, con lo que puedan ponerse para vestir."
SI,VANIDAD,,,"El amor propio es importante aceptarse tal y como eres todos tenemos debilidades y fortalezas, porque que es necesario que te tomes un momento para apreciar lo increible que eres incluso si tienes fallas."
SI,PRETENSION,,,"La imagen propia representa el amor que nos tenemos, y el cuidado que nos damos y refleja lo que podemos dar a los demas."
SI,PRETENSION,,,"Nuestra forma de vestir dice mucho sobre nuestra personalidad, hay dias que te sientes una diosa con los harapos de siempre, pero en otros, debes darte un poco de brillo para levantar tu autoestima. En si la imagen importa mucho pero no tanto como la educacion "
SI,PRETENSION,,,"Amor propio es quererse tal cual somos, la imagen es importante sin importar clase social, fisico, ya que la imagen es tu carta de presentacion ante la sociedad"
SI,PRETENSION,,,Si es verdad aunque para otras personas no le parezca bien como se vistan  las personas con sobrepeso ya que aunque esten con sobrepeso ellos estan a la moda y dan a proyectar su imagen
SI,PRETENSION,,,"Tener una buena imagen es importante,pero eso implica aceptarnos y no dejarnos influenciar por ciertos estereotipos de belleza que crea la sociedad, porque tener una buena imagen no es una competencia por ver quien luce mejor, sino ser felices por lo que somos."
SI,PRETENSION,,,"nuestra imagen de lo que queremos proyectar a los demas debe ser agradable en el ambiente que nos encontremos, sin perder la esencia de uno mismo. "
SI,PRETENSION,,,El Tener amor propio debe ser una prioridad en nosotros para poder sentirnos a gusto con nuestro fisico y sobre todo  por la maravillosa persona que somos y debemos lucir bien ante las demas personas  y estar a la moda no debe ser una prioridad.
SI,PRETENSION,,,"Opino que la imagen es tan importante como salud , ""estar bien, es verse bien"".  A demas de estar a la moda, perdemos nuestra propia forma de vestir que identifica  nuestra imagen. El ser originales sin seguir las tendencias."
SI,PRETENSION,,,"Constantemente es fundamental conservar la esencia de si mismo, empero ademas es bueno tener una buena imagen, ya que ayuda a que la poblacion sienta mas empatia contigo. "
SI,PRETENSION,,,El Amor Propio Consta de aceptarse tal y como eres  y hacer que tu autoestima crezca dia a dia para  convertirte en una persona segura de ti misma y poder avanzar.Estar a la moda es una tendencia y no todos deben estarlo ya que es algo opcional en cada persona.
SI,VANIDAD,,,LA IMAGEN DE CADA PERSONA ES ALGO SUPERFICIAL DE AQUELLA PERO EL AMARSE A SI MISMO CON DEFECTOS Y VIRTUDES ES SER UNA PERSONA SEGURA Y CAPAZ DE TODO. 
SI,PRETENSION,,,"El amor propio debe ir mas alla de los estandares impuestos por la sociedad, es decir, no se define por tu peso, talla o la manera de vestir. El amor propio se debe reflejar en nuestra autoestima y en la aceptacion que tenemos hacia nosotros mismos."
SI,PRETENSION,,,"Siempre es importante mantener la esencia de uno mismo, pero tambien es bueno tener una buena imagen, porque ayuda a que la gente sienta mas empatia contigo. Tampoco olvidemos que la actitud y amor propio hacen mucho mas que un atuendo."
SI,PRETENSION,,,"La imagen personal es muy importante, es algo que debemos cuidar independientemente de nuestra edad, hablando del amor propio esto se debe basar siempre en lo que nosotros queremos llegar a ser no como los demas quieren que seamos."
SI,PRETENSION,,,"Tengo mucho amor propio, es algo en lo que he trabajado en años, pero no me interesa estar a la moda o seguir influencias de los demas. Soy un ser unico e irrepetible, al cual debo amar primero para poder amar a los demas"
SI,PRETENSION,,,"Como dice Justin Bieber, ""Love yourself"" xd"
SI,PRETENSION,,,"El amor propio es auto valorarse, aceptarse por lo que es, se basa por nuestros comportamientos y actitudes, ademas,  no es necesario estar a la moda para aparentar lo que no somos. Depende el tiempo llegan las personas correctas a tu vida."
SI,PRETENSION,,,"Si es importante, dependiendo del punto de vista de cada uno, ya que debemos preocuparnos por nosotros mismos pero siempre viendo lo que este comodo para nosotros, no lo que las demas personas quieren para nosotros. "
SI,PRETENSION,,,La primera impresion siempre cuenta
SI,PRETENSION,,,"El amor propio surge del autoconocimiento, estima, consideracion y cuidado (emocional, fisico y mentalmente) de uno mismo y esto no se refleja en seguir tendencias modistas, pero considero que tener una buena imagen es importante pero no esencial."
SI,PRETENSION,,,"Siempre se debe sentir amor hacia nosotros mismos, es lo primordial en todo lo que hagamos, eso tambien implica llevar una buena imagen, la gente puede hablar, pero mientras estemos seguros de nosotros mismos no hay quien nos detenga."
SI,PRETENSION,,,"El amor propio es lo fundamental de cada persona, teniendo aquello  se sentira seguro de si mismo y no le dara importancia a comentarios que afecten en el rendimiento de su dia a dia."
SI,PRETENSION,,,La imagen es importante ya que es nuestra presentacion ante el mundo no obstante si te sientes bien estando gordo o flaco con sobrepeso o con anorexia esta bien por que ya es desicion de cada uno  y de eso se trata el amor propio aceptarse como uno es
SI,VANIDAD,,,"Tienes razon es muy importante como vestimos, ya que en la actualidad te tratan por como te ven."
SI,PRETENSION,,,"El amor propio es muy importante para una persona,  lo de estar a la ""moda"" solo es un complemento, pero los valores y la educacion la pones tu, no lo que vistes."
SI,VANIDAD,,,Cada uno debe vestir como quiera cada uno debe sentirse feliz con lo que hace sin importar el comentario de las demas personas cada quien vive su vida a su gusto
SI,PRETENSION,,,"Estar a la moda te hace ver bien pero para mi lo mas importante es la Educacion, tambien considero que el amor propio es lo mas importante que puede tener una persona. "
SI,PRETENSION,,,"La imagen personal es muy importante, es algo que debemos cuidar siempre y no necesariamente estando a la moda. Bendiciones"
SI,PRETENSION,,,"Mas alla de la moda y si te gusta seguir las tendencias, nuestra autoimagen tiene un fuerte y directo impacto en nuestro estado de animo.  Cuando me veo bien, me siento bien.  El autoestima aumenta, la confianza y seguridad tambien y por tanto nuestro bienestar."
SI,PRETENSION,,,"Como te veas es muy importante hasta cierto punto, nuestra imagen es algo que debemos cuidar, sin embargo el amor propio se basa en quien queremos llegar a ser y la forma en la que nos sentimos bien, no como los demas quieren que seamos o como nos vean."
SI,PRETENSION,,,"El amor propio no solo se refleja en como nos vemos, se refleja en nuestros actos hacia nuestro propio bienestar, ya sea comer o dormir bien, disfrutar nuestro postre favorito, etc. Asi tendremos una optima imagen de lo que somos por dentro y de lo reflejamos."
SI,PRETENSION,,,"Vestir a la moda no necesariamente significa amor propio, considero que es mas bien el cuidado y el querer lucir bien para si mismo, asi demostramos varias cualidades que no se denotan en una persona que no cuida de el/ ella."
SI,PRETENSION,,,"Una de las maneras de empezar a quererse con sus virtudes y defectos es teniendo amor propio, claro que es importante la imagen que damos a mostrar en nuestro circulo social, pero lo indispensable aqui es la esencia que es lo que a una persona atrae."
SI,VANIDAD,,,Lucir bien y estar a la moda puede ser una prioridad pero siempre y cuando tengamos un buen control en nosotros mismo. 
SI,VANIDAD,,,"El autoestima y amor propio hacia uno mismo es el primer paso para poder aceptarnos y asi cambiar por dentro, pero tampoco hay que descuidar como nos vemos por fuera si nuestra imagen es nuestra carta de presentacion ante el mundo."
SI,PRETENSION,,, Mi opinion sobre la pregunta es que a pesar de como  podemos estar lo importante es amarse tal como somos 
SI,PRETENSION,,,"El amor propio es aprender a amar tu cuerpo y reconocer lo valioso que es aceptarte tal y como eres, sin compararte con nadie y que las partucularidades son las que nos hacen autentico."
SI,PRETENSION,,,"Decir que el sobrepeso es sinonimo de no tener amor propio me parece errado, pueden existir personas delgadas que no precisamente cuiden su salud. Lucir bien depende de la actitud y seguridad que emites. "
SI,PRETENSION,,,"Asi es mi estimado, el amor propio ante todo."
SI,VANIDAD,,,"El vestirse bien es importante para reflejar una buena imagen, pero el amor propio es un tema distinto ya que es aceptarse como somos sin buscar seguir modas para ser aceptado por el resto."
SI,VANIDAD,,,"Cuando se mantiene una buena imagen es el reflejo de como nos sentimos por dentro, es amor propio, empieza desde una buena actitud, hasta la manera en la que nos reflejamos con nuestros actos, el estilo y la aptitud va mas de la moda."
SI,VANIDAD,,,"Para sentirse bien con uno mismo, para sentirse inclusive mas sano, la imagen es super importante desde siempre y hay qie ajustarse a los estandares establecidos por la sociedad si queremos encajar y estar bien con los demas"
SI,PRETENSION,,,"La imagen que uno refleja ante los demas muchas veces define la manera en la que te van a tratar. Asi que, primero se deberia tener amor propio para que uno pueda reflejar seguridad y la gente te pueda respetar con lo que estes vistiendo."
SI,PRETENSION,,,"Con lucir bien esta mejor, pero a la moda seria ya vanidad, el aspecto que nosotros damos ante los demas es lo primordial. El amor propio es aceptarse como tal."
SI,PRETENSION,,,Nuestra imagen debemos cuidar a diario vernos bien no solo para presumir o algo asi simplemente para sentirnos bien con nosotros mismos y la moda no esta mal mientras seamos humildes todo estaria
SI,VANIDAD,,,En mi opinion la imagen no significa nada ya que por eso mismo la gente sufre estafas pero lo malo es que la gente juzga por la apariencia asique hay que tratar de verse bien pero esto no deberia ser una prioridad
SI,PRETENSION,,,Una buena imagen te ayudaria mucho asi como la educacion.. Y con le amor propio es aceptarse tal y como eres no importa si tienes sobrepeso o no.
SI,PRETENSION,,,"Una cosa es verse bien y otra sentirse bien, puedes estar a la moda y vestirte bien pero aun asi no te garantiza estar bien contigo mismo"
SI,VANIDAD,,,"Si es importante, de nada sirve nuestro conocimiento si somos descuidados en nuestro bienestar."
SI,PRETENSION,,,"La imagen personal en en la actualidad, no necesariamente podriamos estar a la moda para lograr tener una buena imagen, sin embargo pese a tener obesidad el amor propio se refleja ante nuestra forma de afrontar la situacion, sin importar la opinion de nadie"
SI,PRETENSION,,,"Debemos amarnos tales como somos, por el simple hecho en que a una persona no le gustemos, no significa que cambiaremos nuestra forma de ser o imagen."
SI,PRETENSION,,,"Creo que no hace falta unir esta situaciones tanto como la educacion y la forma de vestir ya que son dos cosas diferente, ya que uno puede vestir como el deseo y ser educado lo mismo con el peso"
SI,PRETENSION,,,La imagen no significa nada si no tenemos educacion. Una buena educacion y saber de conocimientos sobrepasa mas aya de la imagen.
SI,VANIDAD,,,La verdad es que si cada quien se pone lo que le gusta con tal de aue se sienta comodo y seguro y eso ya es amor propio.
SI,PRETENSION,,,"Estar a la moda no debe ser un impedimento para sentirte bien contigo mismo , debes amarte a pesar de los defectos que tengas"
SI,PRETENSION,,,"La vestimenta no define quien eres, siempre y cuando seas una buena persona y te ames asi mismo."
SI,PRETENSION,,,A mi parecer no importa tanto nuestra manera de vestir ya que eso es solo algo material lo que realmente resalta a las personas es la manera de tratar a los demas
SI,PRETENSION,,,"La verdad si hay que lucir bien para estar presentable o etc, pero estar a la moda no porque en mi caso la verdad no me importa mucho. valoro lo que veo :)"
SI,PRETENSION,,,"La imagen depende de cada quien igual que la educacion, pero es cierto que una persona inteligente y con una buena imagen da mejor impresion que alguien que no se fije en como luce o alguien que decida no estudiar"
SI,PRETENSION,,,"Bueno la imagen de cada persona esta bien de ser libre y ser como quiere pero estar a la moda, en mi opinion no es una prioridad."
SI,PRETENSION,,,Pues tienes que amarte tal como eres sin importar lo que piensen o opinen los demas
SI,PRETENSION,,,"Vestir esta bien, pero estar a la moda no define quien eres, que haces o que puede hacer, el amor propio va mas alla de las apariencias. "
SI,VANIDAD,,,"por supuesto, una buena imagen impacta, por eso hay que cuidarla mucho"
SI,PRETENSION,,,"el sobrepeso no es un impedimiento para verse bien, lo importante es el estilo y la imagen que se quiere proyectar"
SI,VANIDAD,,,"hay que cuidar como nos vemos, es nuestra carta presentacion"
SI,VANIDAD,,,"la verdad, los gorditos no en toda cosa se ven bien, pero cierto es, que todo depende de la actitud… "
SI,PRETENSION,,,"es importante cuidar como nos vemos, de acuerdo al lugar y el momento, sera necesario proyectar nuestra personalidad.."
SI,PRETENSION,,,"estoy de acuerdo, la imagen personal es muy importante y es mejor si esta acompañada de una buena educacion y amabilidad!!"
SI,VANIDAD,,,"tanto hombres como mujeres se deben cuidar, lucir bien es importante, y mas en una sociedad exigente como el que vivimos!!"
SI,VANIDAD,,,tener una buena imagen y estar a la moda es importante!!
SI,VANIDAD,,,segun como te ven te tratan!!! 
SI,VANIDAD,,,"la imagen es importante, la moda es cuestion de gustos… pero si hay que verse y sentirse bien con lo que se proyec"
SI,INDIFERENCIA,,,Por lo general la gente se deja llevar por los sentimientos asi que yo creo que no adoptaria a ese niño fruto de la infidelidad
SI,INDIFERENCIA,,,Una solucion puede ser buscar a la otra parte infiel y hacerla responsable...  yo creo que no podria
SI,INDIFERENCIA,,,"Realmente no podria adoptar a ese fruto de la infidelidad, existen miles de opciones como posibles soluciones. "
SI,INDIFERENCIA,,,"En primera diria que si, porque a la final el niño no tiene culpa de nada pero en realidad no estaria segura es que una cosa es decirlo por responder esta pregunta y otra vivirlo y tomar la decision en ese preciso momento"
SI,INDIFERENCIA,,,"Una situacion muy dificil de encontrar, seria de pasar esa realidad para saber que decision se tomaria. Pero por el momento no seria capaz de adoptar. "
SI,INDIFERENCIA,,,Yo realmente pienso que no seria capaz.
SI,INDIFERENCIA,,,"Pues seria dificil ya que al tener contacto con el niño tendria siempre presente que mi pareja me fue infiel, pero si puede llegar a  posible darle un nuevo hogar al niño y poder empezar de cer"
SI,EGOISMO,,,"No lo adoptaria, pero si le brindaria apoyo emocional e incluso tal vez economico en caso de que el padre no quisiera hacerse responsable de el/ella. Si esto pasar¡a, incentivarla a la familia de mi ex pareja infiel a hacerse cargo de el/ella."
SI,EGOISMO,,,"No lo adoptaria pero le brindaria ayuda moral e incondicional, ademas solicitaria a sus familiares directos q de hagan cargo ya q el hijo no tiene la culpa de nada"
SI,PRETENSION,,,"Lo que haria es ayudarlo ya sea con cuidados o de manera economica, el caso menciona que uno de los padres muere pero no ambos si en caso fueran ambos estaria dispuesta a adoptarlo pero si tiene un familiar de manera directa con quien tambien cuenta, lo que hari­a es ayudarlo."
SI,EGOISMO,,,no la infidelidad no se perdona  
SI,EGOISMO,,,"Cuando existe infedelidad es dificil de superar, pero no se ponen a pensar que el niño tambien tiene derecho a un hogar, es verdd lo que se dice ¿Por que no se hace responsable el padre del niño? A pocas personas se puede llamar Padre o Mad"
SI,SUPERIORIDAD,,,Intentaria buscar la forma racional de resolverlo pacificamente
SI,EGOISMO,,,"Dependera de como esta la situacion en ese entonces, pero por ahora  mi respuesta es no, el tema de la fidelidad es algo delicado y muy serio."
SI,SUPERIORIDAD,,,adoptaria al niño siempre y cuando el representante del niño no este en condiciones de hacerse responsable del individ
SI,EGOISMO,,,la verdad NO lo adoptaria
SI,INDIFERENCIA,,,"es dificil la situacion, pero la realidad de la sociedad eso esta visto como malo, incluso criticas de las personas"
SI,INDIFERENCIA,,,"no, creo que la parte progenitora viva debe cuidarlo. "
SI,EGOISMO,,,"El problema real no pareciera ser adoptar a la criatura, que eso se puede hacer hasta por compasiÃ³n. Lograr perdonar la infidelidad es el caso. Â¿Luego de quÃ© sirve adoptarlo si va a crecer en un ambiente de resentimiento y odio entre los pa"
SI,EGOISMO,,," Creo que el niÃ±@ no tiene la culpa de los errores que como adulto cometemos, pero no lo adoptari"
SI,INDIFERENCIA,,,No lo adoptaria  solicitarÃ­a a sus familiares directos q de hagan carg
SI,EGOISMO,,,la infidelidad se puede no se puede perdonar
SI,EGOISMO,,, NO ADOPTARIA NUNCA
SI,EGOISMO,,,"Cuando existe infedelidad es dificil de superar, creo que no esta en mis condiciones. No lo haria "
SI,EGOISMO,,,la infidelidad se puede perdonar pèro no me comprometeria a cuidar al nen
SI,INDIFERENCIA,,,Yo realmente pienso que no seria capaz de cuidar a una personita que no es mi responsabilidad. 
SI,INDIFERENCIA,,,", A mi consideracion no seria algo etico que otra persona se haga cargo del hijo de aquella persona, pero esto depende del punto de vista. Yo no podria."
SI,INDIFERENCIA,,," generalmente no, pero podria depender de la situacion en ese momento."
SI,INDIFERENCIA,,,"Quedo fichado por mis conocidos como tonto, pero el crecer sin el amor de una figura familiar sea paterna o materna es una carga demasiado pesada peor si es para un infante. "
SI,INDIFERENCIA,,, yo no lo adoptaria porque el tiene a su familia biologica que se pueden ser cargo de su propio hijo
SI,INDIFERENCIA,,," depende de la situacion la cual le rodea al niño y a su madre, en mi opinion no seria capas de adoptar a un niño producto de una infidelidad, pero eso no quiere decir que tampoco lo voy a discrimin"
SI,INDIFERENCIA,,,No podria adoptarlo se supone que debe ya tener un padre ademas no creo que seguiria serca de esa persona infiel.
SI,INDIFERENCIA,,," No, es cierto que el niño no tiene la culpa, pero no me parece agradable estar con alguien que traiciono mi confianza, seria infeliz"
SI,INDIFERENCIA,,, A mi parecer no adoptaria ya que hay muchas formas de solucionar el problema o circunstancia
SI,AUTORITARISMO,,," pues la verdad no, cada uno debe hacerse cargo de sus errores."
SI,EGOISMO,,, NO me interesa adoptar
SI,EGOISMO,,," Lamentablemente no, porque esa persona busco otra persona para ser feliz y deberia hacerse cargo de sus propios actos"
SI,EGOISMO,,,no podria adoptarlo
SI,INDIFERENCIA,,,"aunque los niños no tienen la culpa, este seria producto de una infidelidad, que me hizo sufrir, la verdad no podria hacerl"
SI,EGOISMO,,,"creo que ayudaria a buscar un familiar cercano, pero no me haria cargo de ese niñ"
SI,INDIFERENCIA,,,"si el niño aun es pequeño, podria considerarlo, sino solo ayudaria al familiar que tenga su custod"
SI,EGOISMO,,,"una infidelidad es dificil de perdonar, por lo que no podria adoptar a ese niño, cada vez que lo vea recordaria ese dolo"
SI,PRETENSION,,,"podria ayudar a buscar una familia que lo adopte, y cuidarlo hasta que eso suceda"
SI,EGOISMO,,,la verdad NO lo adoptaria
SI,EGOISMO,,,"ni loco, que lo cuiden sus parientes�"
SI,EGOISMO,,,"siendo honesta, no podria adoptarlo"
SI,PRETENSION,,,preferiria ayudar desde lejos sin cargar con esa responsabilidad
SI,EGOISMO,,,"no puedo adoptar al producto de una infidelidad, solo ayudaria a buscarle una familia"
SI,EGOISMO,,,NO ADOPTARIA 
SI,EGOISMO,,,que pregunta… siendo honesto no podria adoptar
SI,EGOISMO,,,"una infidelidad es muy dolorosa, y mas enterarme de un hijo, aunque el niñ@ no tiene la culpa, no lo adoptari"
SI,INDIFERENCIA,,,"seguramente tiene familiares, ellos pueden cuidarlo"
SI,EGOISMO,,,quedaria como pendejo el cuidar un hijo ajeno y mas de una infidelidad...
SI,EGOISMO,,,"NO podria, recordaria a cada momento su infidelidad"
SI,INDIFERENCIA,,,No es mi responsbailidad
SI,EGOISMO,,,NO podria adoptarlo
SI,INDIFERENCIA,,,"el niño no tiene la culpa, pero no estaria preparado para afrontar algo as"
SI,INDIFERENCIA,,,"me da mucha pena por el niño, porque no tiene la culpa de nada, pero lastimosamente no es mi responsabilida"
SI,EGOISMO,,,no lo adoptaria
SI,EGOISMO,,,"no puedo aceptar esa responsbailidad, y mas sabiendo que fue producto de una traicion… "
SI,EGOISMO,,,no estoy preparada para afrontar algo asi :(  :(
SI,SUPERIORIDAD,,,Siempre tendria  en cuenta las opciones y eligiria la lo que menos afecte al vinculo familiar
SI,EGOISMO,,,"deberian sentirse orgullosos de mi, aunque eso implique pasar menos tiempo con ellos o cambiar mis prioridades"
SI,SUPERIORIDAD,,,"mi familia deberia entender, mas si es una buena oportunidad"
SI,SUPERIORIDAD,,,"trataria de buscar la mejor opcion, obtener mi exito y que ellos sean parte de el"
SI,INDIFERENCIA,,,a veces la familia no es lo que uno espera
SI,SUPERIORIDAD,,,"las oportunidades solo pasan una vez, y hay que saber tomarlas, creo que si me quieren ellos entenderian las razones de mi decision"
SI,SUPERIORIDAD,,,"me arriesgaria a alcanzar el exito, pero tambien hablaria con mi familia"
SI,SUPERIORIDAD,,,"estoy de acuerdo en obtener exito, y si esto afecta de forma negativa a mi familia, pediria su apoyo y comprension"
SI,SUPERIORIDAD,,,"depende de que, ellos consideren como negativo, si es para estar mejor y alcanzar el exito tomaria las mejores decisiones "
SI,SUPERIORIDAD,,,"a veces hay que arriesgarse, y es justamente por el beneficio familiar"
SI,SUPERIORIDAD,,,"tomaria las mejores decisiones, y trataria de incluirlos en mi exito"
SI,SUPERIORIDAD,,,"no deberia influir en el amor de familia, siempre se quiere hacer lo mejor por cada miembro.."
SI,SUPERIORIDAD,,,"depende de que es lo negativo, pero pienso que si es exito, todos podriamos salir beneficiados"
SI,SUPERIORIDAD,,,"es dificil pensar que el exito podria afectar negativamente a la familia, pero hablaria con ellos para obtener su apoyo"
SI,SUPERIORIDAD,,,"compartiria mi exito con ellos, asi nadie se sentiria mal :)"
SI,INESCRUPULOSO,,,Si la malformacion hubiera sido detectada a buen tiempo yo no le permitiria nacer para evitar varias cosas
SI,INESCRUPULOSO,,,"Chuzo, es una pregunta compleja, preferiria enterarme en el vientre para ver si se puuede hacer algo, los controles son importantes. Quiza una interrupcion del embarazo si esta en los primeros  meses"
SI,EGOISMO,,,si no tuviera los recursos suficientes lo daria en adopcion para que alguien pueda darle la vida que merece y que yo no podria ofrecerle
SI,EGOISMO,,,Intentaria buscar ayuda y si me doy cuenta que no puedo intentarlo ponerlo en adopcion a una persona que se pueda hacer responsable y pueda asumir los gastos
SI,INESCRUPULOSO,,,"En mi opinion, si hay una posibilidad de poder ayudarlo lo haria, cuidando desde que nazca, pero no todos contamos con los mismos recursos y la valentia de hacerlo si pudiera realizar una interrupcion del embarazo siempre y cuando este en lo primeros meses."
SI,EGOISMO,,,"Conlleva una gran responsabilidad, desde que sepas que vas a tener un hijo, sabes que de todo puede pasar, por otro lado si no se cuenta con los recursos o una estabilidad necesaria para el cuidado y bienestar de aquel hijo se podria optar por la adopcion"
SI,INESCRUPULOSO,,,"Es una buena pregunta, en mi caso he compartido mi vida entera con hermanos con discapacidad severa, he sido testigo de la discriminacion y lo dificil que llega a ser la vida para la persona y la familia, asi que si es un caso muy grave, si interrumpiria el embarazo."
SI,EGOISMO,,,"Hay muchos factores que influyen en la decision, pero si esa noticia me llegara en el embarazo de poca gestacion realizaria un aborto, pero si ya es avanzada entonces lo tendria y si yo no estoy en las posibilidades de cumplir con sus demandas entonces lo daria en adopcion."
SI,INESCRUPULOSO,,,"Si se da el caso y estoy en la posibilidad de abortar, lo haria, pero si no es asi, trataria de que siempre tenga presente la realidad del mundo y que el apoyo y amor de una madre o de la familia siempre sera incondicional para el."
SI,INESCRUPULOSO,,,Preferiria enterarme durante el embarazo para interrumpir o buscar una solucion para que el niño no sufra. Si no es el caso cuidarlo y darle la mejor vida posible como un ser humano normal
SI,EGOISMO,,,Obviamente lo cuidaria y buscaria un buen tratamiento para tratar su malformacion pero si no tengo los recursos lo daria en adopcion para que otra familia pueda cuidarlo.
SI,EGOISMO,,,"Es muy importante conocer el grado de dificultad que tuviera el bebe y si se que sufriria mucho ya sea por discriminacion o por la misma enfermedad, elegiria la segunda opcion, sin embargo si hay posibilidades de una mejoria claramente lo cuidaria."
SI,EGOISMO,,,en mi opinion yo si daria en adopcion a un ser humano siempre Y cuando tener conciencia que vamos a cuidarlo con amor
SI,INESCRUPULOSO,,,"Si se detecta antes de nacer consideraria que sea abortado, por que viene a sufrir y tendria situaciones dificiles y una mala calidad de vida, si es cuando ya nacio lo cuidaria y apoyaria en todo lo que pueda."
SI,EGOISMO,,,Solo hay dos opciones en base a la pregunta: adopcion  o muerte. Si va a morir porque no tengo los medios para solventar sus gastos medicos. Preferiria que viva asi sea con alguien mas.
SI,INESCRUPULOSO,,,"Si el niño nacio, no preferia que""muera"" para que no sufra discriminacion, si estuviera con dolor, o sufrimiento, apoyo el derecho de querer una muerte digna, pero la discriminacion solo viene por parte de la estupidez del resto"
SI,INDIFERENCIA,,,"Deberia ser una decision consensuada por ambos padres, todo depende del contexto y el ambiente donde se vaya a desarrollar el infante."
SI,INESCRUPULOSO,,,"Si me advierten en el embarazo que nacera asi y tengo la opcion de abortarlo, lo haria, se que muchos me juzgarian pero no estaria dispuesta a que mi hijo sufriera en un mundo donde la violencia, la discriminacion, burlas y rechazos gobiernan la humanidad."
SI,EGOISMO,,,yo si daria en adopcion
SI,INESCRUPULOSO,,,"Optaria por interrumpir el embarazo, pero no por razones estupidas como evitar cuidarlo o discriminacion. Simplemente lo haria, pues considero que no"
SI,EGOISMO,,,yo lo daria en adopcion
SI,INESCRUPULOSO,,,"siendo consciente de toda esa responsabilidad, y aunque me doleria, preferiria que no naciera"
SI,EGOISMO,,,"si no tengo los recursos necesarios para cuidarlo, lo daria en adopcion"
SI,INESCRUPULOSO,,,"con mucha pena, preferiria que muera"
SI,INESCRUPULOSO,,,si va a tener una vida limitada es mejor que no naciera
SI,EGOISMO,,,"tener un niño con esas condiciones es mucha responsabilidad y cuidado, ademas no tendria una buena calidad de vida, si aun no nace preferiria un aborto, si esta nacido, lo daria en adopcio"
SI,EGOISMO,,,lo daria en adopcion
SI,INESCRUPULOSO,,,"seria una situacion dificil, pero mas dificil seria ver el sufrimiento de mi hijo con una vida limitada, haria un aborto"
SI,INESCRUPULOSO,,,"si se detecta en la gestacion y no hay forma de corregirlo, la verdad prefiero que no nazca"
SI,INESCRUPULOSO,,,"no permitiria que naciera, asi evitaria un sufrimiento posterior"
SI,INESCRUPULOSO,,,"pediria a dios que lo cuide y que me perdone, pero no permitiria que naciera"
SI,INESCRUPULOSO,,,"con mucha pena, no lo tendria"
SI,INESCRUPULOSO,,,"un niño especial requiere de mucho cuidado, me doleria mucho pero no lo tendri"
SI,EGOISMO,,,pensaria en adopcion
SI,INESCRUPULOSO,,,"converssaria con los medicos y si no hay ninguna solucion y aun esta en el vientre optaria por un aborto, sino lo daria en adopcion"
SI,INESCRUPULOSO,,,"con mucha pena, y rezando a dios para que lo cuide, yo preferiria que no sufra y aplicaria un aborto"
Si,EGOISMO,,,"Alguna vez lo pense , estoy segura que no ,de hecho en estos momentos de mi vida pienso que nisiquiera me gustaria tener hijos propios , creo que se necesita mas que solo predisposicion para tener hijos y es una gran responsabilidad."
Si,EGOISMO,,,No tendria una relacion con alquien q tiene hijos
Si,EGOISMO,,,"No, seria una responsabilidad muy grande crear y mantener un vinculo afectivo con sus hijos, no estoy preparada para eso."
Si,EGOISMO,,,"Ni siquiera quiero hijos propios, asi que no voy a andar con alguien que los tiene"
Si,EGOISMO,,,"Claro que no, no tengo porque cargar problemas ajenos"
Si,INDIFERENCIA,,,"No, porque no quiero mas estres JAJAJA"
Si,INDIFERENCIA,,,"no, siguiente pregunta. XD"
Si,EGOISMO,,,No creo tener tal relacion pues la vida con una persona con esas responsabilidades no es lo mismo que tener a una persona libre de ellas
Si,EGOISMO,,,"No, no me veo siendo padre, peor aun siendo padrastro."
Si,EGOISMO,,,"nopi, no estoy encontra de volver a darse segundas oportunidades pero en mi persona no lo haria no podria"
Si,INDIFERENCIA,,,La verdad No.. :o
Si,EGOISMO,,,Existen diversos factores que influyen en esta situacion pero a criterio personal no lo haria
Si,EGOISMO,,,"No, conlleva mucha responsabilidad y compromiso tanto para la relacion, como pareja y la relacion con el hijo (a)"
Si,EGOISMO,,,"creo que no seria un poco dificil para mi, igual creo que tambien depende de la madurez de cada persona"
Si,EGOISMO,,,yo no tendria una relacion de este tipo.
Si,EGOISMO,,,no tendria una relacion con alguien que tenga hijos
Si,EGOISMO,,,No por que me encantaria formar una familia desde cero.
Si,EGOISMO,,,"Sinceramente no, porque siempre se formara una nueva familia y al tener hijos con otra persona siempre habra problemas de que se descuida por el uno y hasta llegan al punto de denunciar."
