NARCISISTA;RASGO_1;RASGO_2;RASGO_3;COMENTARIOS
;PRETENSION;;;Lucir bien y estar a la moda puede ser una prioridad pero siempre y cuando tengamos un buen control en nosotros mismo. 
;VANIDAD;;;Lucir bien y estar a la moda puede ser una prioridad pero siempre y cuando tengamos un buen control en nosotros mismo. 
;PRETENSION;;;El autoestima y amor propio hacia uno mismo es el primer paso para poder aceptarnos y así cambiar por dentro, pero tampoco hay que descuidar como nos vemos por fuera si nuestra imagen es nuestra carta de presentación ante el mundo.
;VANIDAD;;;El autoestima y amor propio hacia uno mismo es el primer paso para poder aceptarnos y así cambiar por dentro, pero tampoco hay que descuidar como nos vemos por fuera si nuestra imagen es nuestra carta de presentación ante el mundo.
;VANIDAD;;; Mi opinión sobre la pregunta es que a pesar de como  podemos estar lo importante es amarse tal como somos 
;PRETENSION;;;El amor propio es aprender a amar tu cuerpo y reconocer lo valioso que es aceptarte tal y como eres, sin compararte con nadie y que las partucularidades son las que nos hacen auténtico.
;PRETENSION;;;Decir que el sobrepeso es sinónimo de no tener amor propio me parece errado, pueden existir personas delgadas que no precisamente cuiden su salud. Lucir bien depende de la actitud y seguridad que emites. 
;VANIDAD;;;Decir que el sobrepeso es sinónimo de no tener amor propio me parece errado, pueden existir personas delgadas que no precisamente cuiden su salud. Lucir bien depende de la actitud y seguridad que emites. 
;PRETENSION;;;Asi es mi estimado, el amor propio ante todo.
;VANIDAD;;;Asi es mi estimado, el amor propio ante todo.
;PRETENSION;;;El vestirse bien es importante para reflejar una buena imagen, pero el amor propio es un tema distinto ya que es aceptarse como somos sin buscar seguir modas para ser aceptado por el resto.
;VANIDAD;;;El vestirse bien es importante para reflejar una buena imagen, pero el amor propio es un tema distinto ya que es aceptarse como somos sin buscar seguir modas para ser aceptado por el resto.
;PRETENSION;;;Cuando se mantiene una buena imagen es el reflejo de como nos sentimos por dentro, es amor propio, empieza desde una buena actitud, hasta la manera en la que nos reflejamos con nuestros actos, el estilo y la aptitud va más de la moda.
;VANIDAD;;;Cuando se mantiene una buena imagen es el reflejo de como nos sentimos por dentro, es amor propio, empieza desde una buena actitud, hasta la manera en la que nos reflejamos con nuestros actos, el estilo y la aptitud va más de la moda.
;PRETENSION;;;Para sentirse bien con uno mismo, para sentirse inclusive mas sano, la imagen es super importante desde siempre y hay qie ajustarse a los estándares establecidos por la sociedad si queremos encajar y estar bien con los demás
;VANIDAD;;;Para sentirse bien con uno mismo, para sentirse inclusive mas sano, la imagen es super importante desde siempre y hay qie ajustarse a los estándares establecidos por la sociedad si queremos encajar y estar bien con los demás
;PRETENSION;;;La imagen que uno refleja ante los demás muchas veces define la manera en la que te van a tratar. Así que, primero se debería tener amor propio para que uno pueda reflejar seguridad y la gente te pueda respetar con lo que estés vistiendo.
;VANIDAD;;;La imagen que uno refleja ante los demás muchas veces define la manera en la que te van a tratar. Así que, primero se debería tener amor propio para que uno pueda reflejar seguridad y la gente te pueda respetar con lo que estés vistiendo.
;PRETENSION;;;Con lucir bien esta mejor, pero a la moda sería ya vanidad, el aspecto que nosotros damos ante los demás es lo primordial. El amor propio es aceptarse como tal.
;VANIDAD;;;Con lucir bien esta mejor, pero a la moda sería ya vanidad, el aspecto que nosotros damos ante los demás es lo primordial. El amor propio es aceptarse como tal.
;PRETENSION;;;Nuestra imagen debemos cuidar a diario vernos bien no solo para presumir o algo así simplemente para sentirnos bien con nosotros mismos y la moda no está mal mientras seamos humildes todo estaría
;VANIDAD;;;Nuestra imagen debemos cuidar a diario vernos bien no solo para presumir o algo así simplemente para sentirnos bien con nosotros mismos y la moda no está mal mientras seamos humildes todo estaría
;VANIDAD;;;En mi opinión la imagen no significa nada ya que por eso mismo la gente sufre estafas pero lo malo es que la gente juzga por la apariencia asique hay que tratar de verse bien pero esto no debería ser una prioridad
;PRETENSION;;;Una buena imagen te ayudaría mucho así como la educación.. Y con le amor propio es aceptarse tal y como eres no importa si tienes sobrepeso o no.
;VANIDAD;;;Una buena imagen te ayudaría mucho así como la educación.. Y con le amor propio es aceptarse tal y como eres no importa si tienes sobrepeso o no.
;VANIDAD;;;Una cosa es verse bien y otra sentirse bien, puedes estar a la moda y vestirte bien pero aún así no te garantiza estar bien contigo mismo
;PRETENSION;;;Si es importante, de nada sirve nuestro conocimiento si somos descuidados en nuestro bienestar.
;VANIDAD;;;Si es importante, de nada sirve nuestro conocimiento si somos descuidados en nuestro bienestar.
;VANIDAD;;;La imagen personal en en la actualidad, no necesariamente podríamos estar a la moda para lograr tener una buena imagen, sin embargo pese a tener obesidad el amor propio se refleja ante nuestra forma de afrontar la situación, sin importar la opinión de nadie
;PRETENSION;;;Debemos amarnos tales como somos, por el simple hecho en que a una persona no le gustemos, no significa que cambiaremos nuestra forma de ser o imagen.
;PRETENSION;;;Creo que no hace falta unir esta situaciones tanto como la educación y la forma de vestir ya que son dos cosas diferente, ya que uno puede vestir como el deseo y ser educado lo mismo con el peso
;PRETENSION;;;La imagen no significa nada si no tenemos educación. Una buena educación y saber de conocimientos sobrepasa mas aya de la imagen.
;VANIDAD;;;La verdad es que si cada quien se pone lo que le gusta con tal de aue se sienta comodo y seguro y eso ya es amor propio.
;PRETENSION;;;Estar a la moda no debe ser un impedimento para sentirte bien contigo mismo , debes amarte a pesar de los defectos que tengas
;VANIDAD;;;Estar a la moda no debe ser un impedimento para sentirte bien contigo mismo , debes amarte a pesar de los defectos que tengas
;PRETENSION;;;La vestimenta no define quien eres, siempre y cuando seas una buena persona y te ames así mismo.
;PRETENSION;;;A mi parecer no importa tanto nuestra manera de vestir ya que eso es solo algo material lo que realmente resalta a las personas es la manera de tratar a los demás
;PRETENSION;;;La verdad si hay que lucir bien para estar presentable o etc, pero estar a la moda no porque en mi caso la verdad no me importa mucho. valoro lo que veo :)
;VANIDAD;;;La verdad si hay que lucir bien para estar presentable o etc, pero estar a la moda no porque en mi caso la verdad no me importa mucho. valoro lo que veo :)
;PRETENSION;;;La imagen depende de cada quien igual que la educación, pero es cierto que una persona inteligente y con una buena imagen da mejor impresión que alguien que no se fije en como luce o alguien que decida no estudiar
;VANIDAD;;;La imagen depende de cada quien igual que la educación, pero es cierto que una persona inteligente y con una buena imagen da mejor impresión que alguien que no se fije en como luce o alguien que decida no estudiar
;PRETENSION;;;Bueno la imagen de cada persona está bien de ser libre y ser como quiere pero estar a la moda, en mi opinión no es una prioridad.
;PRETENSION;;;Pues tienes que amarte tal como eres sin importar lo que piensen o opinen los demas
;PRETENSION;;;Vestir esta bien, pero estar a la moda no define quien eres, que haces o que puede hacer, el amor propio va mas allá de las apariencias. 
;EXHIBICIONISMO;;;Vestir esta bien, pero estar a la moda no define quien eres, que haces o que puede hacer, el amor propio va mas allá de las apariencias. 
;VANIDAD;;;Vestir esta bien, pero estar a la moda no define quien eres, que haces o que puede hacer, el amor propio va mas allá de las apariencias. 
;PRETENSION;;;por supuesto, una buena imagen impacta, por eso hay que cuidarla mucho
;EXHIBICIONISMO;;;por supuesto, una buena imagen impacta, por eso hay que cuidarla mucho
;VANIDAD;;;por supuesto, una buena imagen impacta, por eso hay que cuidarla mucho
;PRETENSION;;;el sobrepeso no es un impedimiento para verse bien, lo importante es el estilo y la imagen que se quiere proyectar
;PRETENSION;;;hay que cuidar como nos vemos, es nuestra carta presentación
;EXHIBICIONISMO;;;hay que cuidar como nos vemos, es nuestra carta presentación
;VANIDAD;;;hay que cuidar como nos vemos, es nuestra carta presentación
;VANIDAD;;;la verdad, los gorditos no en toda cosa se ven bien, pero cierto es, que todo depende de la actitud… :)
;PRETENSION;;;es importante cuidar como nos vemos, de acuerdo al lugar y el momento, será necesario proyectar nuestra personalidad..
;VANIDAD;;;es importante cuidar como nos vemos, de acuerdo al lugar y el momento, será necesario proyectar nuestra personalidad..
;PRETENSION;;;estoy de acuerdo, la imagen personal es muy importante y es mejor si está acompañada de una buena educación y amabilidad!!!
;VANIDAD;;;estoy de acuerdo, la imagen personal es muy importante y es mejor si está acompañada de una buena educación y amabilidad!!!
;PRETENSION;;;tanto hombres como mujeres se deben cuidar, lucir bien es importante, y más en una sociedad exigente como el que vivimos!!
;VANIDAD;;;tanto hombres como mujeres se deben cuidar, lucir bien es importante, y más en una sociedad exigente como el que vivimos!!
;PRETENSION;;;tener una buena imagen y estar a la moda es importante!!
;EXHIBICIONISMO;;;tener una buena imagen y estar a la moda es importante!!
;VANIDAD;;;tener una buena imagen y estar a la moda es importante!!
;PRETENSION;;;según como te ven te tratan!!! 
;EXHIBICIONISMO;;;según como te ven te tratan!!! 
;VANIDAD;;;según como te ven te tratan!!! 
;PRETENSION;;;la imagen es importante, la moda es cuestión de gustos… pero si hay que verse y sentirse bien con lo que se proyecta
;VANIDAD;;;la imagen es importante, la moda es cuestión de gustos… pero si hay que verse y sentirse bien con lo que se proyecta
;INDIFERENCIA;;;Por lo general la gente se deja llevar por los sentimientos asi que yo creo que no lo adoptaria
;PRETENSION;;;Por lo general la gente se deja llevar por los sentimientos asi que yo creo que no lo adoptaria
;PRETENSION;;;Una solucion puede ser buscar a la otra parte infiel y hacerla responsable...  yo creo que no podria
;INDIFERENCIA;;;Realmente no podria, existen miles de opciones como posibles soluciones. 
;PRETENSION;;;Realmente no podria, existen miles de opciones como posibles soluciones. 
;PRETENSION;;;En primera diria que si, porque a la final el niño no tiene culpa de nada pero en realidad no estaria segura es que una cosa es decirlo por responder esta pregunta y otra vivirlo y tomar la decision en ese preciso momento.
;INDIFERENCIA;;;Una situacion muy dificil de encontrar, seria de pasar esa realidad para saber que decision se tomaria. Pero por el momento no seria capaz de adoptar. 
;PRETENSION;;;Una situacion muy dificil de encontrar, seria de pasar esa realidad para saber que decision se tomaria. Pero por el momento no seria capaz de adoptar. 
;INDIFERENCIA;;;Yo realmente pienso que no seria capaz.
;PRETENSION;;;Yo realmente pienso que no seria capaz.
;INDIFERENCIA;;;Pues seria dificil ya que al tener contacto con el niño tendría siempre presente que mi pareja me fue infiel, pero si puede llegar a  posible darle un nuevo hogar al niño y poder empezar de cero 
;PRETENSION;;;Pues seria dificil ya que al tener contacto con el niño tendría siempre presente que mi pareja me fue infiel, pero si puede llegar a  posible darle un nuevo hogar al niño y poder empezar de cero 
;INDIFERENCIA;;;No lo adoptaria, pero si le brindaria apoyo emocional e incluso tal vez economico en caso de que el padre no quisiera hacerse responsable de el/ella. Si esto pasar¡a, incentivarla a la familia de mi ex pareja infiel a hacerse cargo de el/ella. 
;PRETENSION;;;No lo adoptaria, pero si le brindaria apoyo emocional e incluso tal vez economico en caso de que el padre no quisiera hacerse responsable de el/ella. Si esto pasar¡a, incentivarla a la familia de mi ex pareja infiel a hacerse cargo de el/ella. 
;INDIFERENCIA;;;No lo adoptaria pero le brindaria ayuda moral e incondicional, ademas solicitaria a sus familiares directos q de hagan cargo ya q el hijo no tiene la culpa de nada
;PRETENSION;;;No lo adoptaria pero le brindaria ayuda moral e incondicional, ademas solicitaria a sus familiares directos q de hagan cargo ya q el hijo no tiene la culpa de nada
;PRETENSION;;;En si una infidelidad es dificil de perdonar, ya que rompia toda confianza que ah depositado en la relacion, seguir con aquella relacion no sera conveniente para la persona afectada
;PRETENSION;;;Lo que haria es ayudarlo ya sea con cuidados o de manera economica, el caso menciona que uno de los padres muere pero no ambos si en caso fueran ambos estaria dispuesta a adoptarlo pero si tiene un familiar de manera directa con quien tambien cuenta, lo que hari­a es ayudarlo. 
;PRETENSION;;;no la infidelidad no se perdona  
;PRETENSION;;;Cuando existe infedelidad es dificil de superar, pero no se ponen a pensar que el niño tambien tiene derecho a un hogar, es verdd lo que se dice ¿Por que no se hace responsable el padre del niño? A pocas personas se puede llamar Padre o Madre.
;PRETENSION;;;Intentaria buscar la forma racional de resolverlo pacificamente
;INDIFERENCIA;;;Dependera de como esta la situacion en ese entonces, pero por ahora  mi respuesta es no, el tema de la fidelidad es algo delicado y muy serio.
;PRETENSION;;;Dependera de como esta la situacion en ese entonces, pero por ahora  mi respuesta es no, el tema de la fidelidad es algo delicado y muy serio.
;PRETENSION;;;adoptaria al niño siempre y cuando el representante del niño no este en condiciones de hacerse responsable del individuo
;INDIFERENCIA;;;la verdad no 
;PRETENSION;;;la verdad no 
;INDIFERENCIA;;;es dificil la situacion, pero la realidad de la sociedad eso esta visto como malo, incluso croticas de las personas
;PRETENSION;;;es dificil la situacion, pero la realidad de la sociedad eso esta visto como malo, incluso croticas de las personas
;INDIFERENCIA;;;no, creo que la parte progenitora viva debe cuidarlo. 
;PRETENSION;;;no, creo que la parte progenitora viva debe cuidarlo. 
;INDIFERENCIA;;;El problema real no pareciera ser adoptar a la criatura, que eso se puede hacer hasta por compasiÃ³n. Lograr perdonar la infidelidad es el caso. Â¿Luego de quÃ© sirve adoptarlo si va a crecer en un ambiente de resentimiento y odio entre los padres? 
;PRETENSION;;;El problema real no pareciera ser adoptar a la criatura, que eso se puede hacer hasta por compasiÃ³n. Lograr perdonar la infidelidad es el caso. Â¿Luego de quÃ© sirve adoptarlo si va a crecer en un ambiente de resentimiento y odio entre los padres? 
;INDIFERENCIA;;; Creo que el niÃ±@ no tiene la culpa de los errores que como adulto cometemos, pero no lo adoptaria.
;PRETENSION;;; Creo que el niÃ±@ no tiene la culpa de los errores que como adulto cometemos, pero no lo adoptaria.
;INDIFERENCIA;;;No lo adoptaria  solicitarÃ­a a sus familiares directos q de hagan cargo 
;PRETENSION;;;No lo adoptaria  solicitarÃ­a a sus familiares directos q de hagan cargo 
;INDIFERENCIA;;;la infidelidad se puede no se puede perdonar
;PRETENSION;;;la infidelidad se puede no se puede perdonar
;INDIFERENCIA;;; NO ADOPTARIA NUNCA
;PRETENSION;;; NO ADOPTARIA NUNCA
;INDIFERENCIA;;;Cuando existe infedelidad es dificil de superar, creo que no esta en mis condiciones. No lo haria 
;PRETENSION;;;Cuando existe infedelidad es dificil de superar, creo que no esta en mis condiciones. No lo haria 
;INDIFERENCIA;;;la infidelidad se puede perdonar pèro no me comprometeria a cuidar al nene
;PRETENSION;;;la infidelidad se puede perdonar pèro no me comprometeria a cuidar al nene
;INDIFERENCIA;;;Yo realmente pienso que no seria capaz de cuidar a una personita que no es mi responsabilidad. 
;PRETENSION;;;Yo realmente pienso que no seria capaz de cuidar a una personita que no es mi responsabilidad. 
;INDIFERENCIA;;;, A mi consideración no sería algo ético que otra persona se haga cargo del hijo de aquella persona, pero esto depende del punto de vista. Yo no podría.
;PRETENSION;;;, A mi consideración no sería algo ético que otra persona se haga cargo del hijo de aquella persona, pero esto depende del punto de vista. Yo no podría.
;INDIFERENCIA;;; generalmente no, pero podría depender de la situación en ese momento.
;PRETENSION;;; generalmente no, pero podría depender de la situación en ese momento.
;INDIFERENCIA;;;Quedo fichado por mis conocidos como tonto, pero el crecer sin el amor de una figura familiar sea paterna o materna es una carga demasiado pesada peor si es para un infante. 
;PRETENSION;;;Quedo fichado por mis conocidos como tonto, pero el crecer sin el amor de una figura familiar sea paterna o materna es una carga demasiado pesada peor si es para un infante. 
;INDIFERENCIA;;; yo no lo adoptaría porque el tiene a su familia biológica que se pueden ser cargo de su propio hijo
;PRETENSION;;; yo no lo adoptaría porque el tiene a su familia biológica que se pueden ser cargo de su propio hijo
;INDIFERENCIA;;; depende de la situación la cual le rodea al niño y a su madre, en mi opinión no sería capas de adoptar a un niño producto de una infidelidad, pero eso no quiere decir que tampoco lo voy a discriminar
;PRETENSION;;; depende de la situación la cual le rodea al niño y a su madre, en mi opinión no sería capas de adoptar a un niño producto de una infidelidad, pero eso no quiere decir que tampoco lo voy a discriminar
;INDIFERENCIA;;;No podría adoptarlo se supone que debe ya tener un padre además no creo que seguiría serca de esa persona infiel.
;PRETENSION;;;No podría adoptarlo se supone que debe ya tener un padre además no creo que seguiría serca de esa persona infiel.
;INDIFERENCIA;;; No, es cierto que el niño no tiene la culpa, pero no me parece agradable estar con alguien que traicionó mi confianza, sería infeliz.
;PRETENSION;;; No, es cierto que el niño no tiene la culpa, pero no me parece agradable estar con alguien que traicionó mi confianza, sería infeliz.
;INDIFERENCIA;;; A mi parecer no adoptaría ya que hay muchas formas de solucionar el problema o circunstancia
;PRETENSION;;; A mi parecer no adoptaría ya que hay muchas formas de solucionar el problema o circunstancia
;INDIFERENCIA;;; pues la verdad no, cada uno debe hacerse cargo de sus errores.
;PRETENSION;;; pues la verdad no, cada uno debe hacerse cargo de sus errores.
;INDIFERENCIA;;; NO me interesa adoptar
;PRETENSION;;; NO me interesa adoptar
;INDIFERENCIA;;; Lamentablemente no, porque esa persona busco otra persona para ser feliz y debería hacerse cargo de sus propios actos
;PRETENSION;;; Lamentablemente no, porque esa persona busco otra persona para ser feliz y debería hacerse cargo de sus propios actos
;INDIFERENCIA;;;no podría adoptarlo
;PRETENSION;;;no podría adoptarlo
;INDIFERENCIA;;;aunque los niños no tienen la culpa, este sería producto de una infidelidad, que me hizo sufrir, la verdad no podría hacerlo
;PRETENSION;;;aunque los niños no tienen la culpa, este sería producto de una infidelidad, que me hizo sufrir, la verdad no podría hacerlo
;PRETENSION;;;creo que ayudaría a buscar un familiar cercano, pero no me haría cargo de ese niño
;PRETENSION;;;si el niño aún es pequeño, podría considerarlo, sino solo ayudaría al familiar que tenga su custodia
;INDIFERENCIA;;;una infidelidad es dificil de perdonar, por lo que no podría adoptar a ese niño, cada vez que lo vea recordaría ese dolor
;PRETENSION;;;una infidelidad es dificil de perdonar, por lo que no podría adoptar a ese niño, cada vez que lo vea recordaría ese dolor
;PRETENSION;;;podría ayudar a buscar una familia que lo adopte, y cuidarlo hasta que eso suceda
;INDIFERENCIA;;;la verdad NO lo adoptaría
;PRETENSION;;;la verdad NO lo adoptaría
;INDIFERENCIA;;;ni loco, que lo cuiden sus parientes… 
;PRETENSION;;;ni loco, que lo cuiden sus parientes… 
;INDIFERENCIA;;;siendo honesta, no podría adoptarlo
;PRETENSION;;;siendo honesta, no podría adoptarlo
;PRETENSION;;;preferiría ayudar desde lejos sin cargar con esa responsabilidad
;PRETENSION;;;no puedo adoptar al producto de una infidelidad, solo ayudaría a buscarle una familia
;INDIFERENCIA;;;NO ADOPTARIA 
;PRETENSION;;;NO ADOPTARIA 
;INDIFERENCIA;;;que pregunta… siendo honesto no podría adoptarlo
;PRETENSION;;;que pregunta… siendo honesto no podría adoptarlo
;INDIFERENCIA;;;una infidelidad es muy dolorosa, y mas enterarme de un hijo, aunque el niñ@ no tiene la culpa, no lo adoptaría
;PRETENSION;;;una infidelidad es muy dolorosa, y mas enterarme de un hijo, aunque el niñ@ no tiene la culpa, no lo adoptaría
;INDIFERENCIA;;;seguramente tiene familiares, ellos pueden cuidarlo
;PRETENSION;;;seguramente tiene familiares, ellos pueden cuidarlo
;INDIFERENCIA;;;quedaría como pendejo el cuidar un hijo ajeno y más de una infidelidad...
;PRETENSION;;;quedaría como pendejo el cuidar un hijo ajeno y más de una infidelidad...
;INDIFERENCIA;;;NO podría, recordaría a cada momento su infidelidad
;PRETENSION;;;NO podría, recordaría a cada momento su infidelidad
;INDIFERENCIA;;;No es mi responsbailidad
;PRETENSION;;;No es mi responsbailidad
;INDIFERENCIA;;;NO podría adoptarlo
;PRETENSION;;;NO podría adoptarlo
;INDIFERENCIA;;;el niño no tiene la culpa, pero no estaría preparado para afrontar algo así
;PRETENSION;;;el niño no tiene la culpa, pero no estaría preparado para afrontar algo así
;INDIFERENCIA;;;me da mucha pena por el niño, porque no tiene la culpa de nada, pero lastimosamente no es mi responsabilidad
;PRETENSION;;;me da mucha pena por el niño, porque no tiene la culpa de nada, pero lastimosamente no es mi responsabilidad
;INDIFERENCIA;;;no lo adoptaría
;PRETENSION;;;no lo adoptaría
;INDIFERENCIA;;;no puedo aceptar esa responsbailidad, y mas sabiendo que fue producto de una traición… :(
;PRETENSION;;;no puedo aceptar esa responsbailidad, y mas sabiendo que fue producto de una traición… :(
;INDIFERENCIA;;;no estoy preparada para afrontar algo así :(  :(
;PRETENSION;;;no estoy preparada para afrontar algo así :(  :(
;AUTORITARISMO;;;Siempre tendría  en cuenta las opciones y eligiria la lo que menos afecte al vínculo familiar
;AUTORITARISMO;;;no afectaria en nada si el proyecto o actividad que pretenda hacer sea buena y que sea util, estarian apoyando por que puedes ser inspiracion para el resto de sus familiares o sus futuras generaciones que venganen un futuro cercano
;AUTORITARISMO;;;Pues las desiciones suelen ser de manera simple malas o buenas según la perspectiva Depende de cada uno si logra o deja que una desición afecte o de si es capaz de influir más de lo que debería
;EGOISMO;;;deberían sentirse orgullosos de mi, aunque eso implique pasar menos tiempo con ellos o cambiar mis prioridades
;INESCRUPULOSO;;;deberían sentirse orgullosos de mi, aunque eso implique pasar menos tiempo con ellos o cambiar mis prioridades
;EGOISMO;;;mi familia debería entender, más si es una buena oportunidad
;INESCRUPULOSO;;;mi familia debería entender, más si es una buena oportunidad
;AUTORITARISMO;;;trataría de buscar la mejor opción, obtener mi éxito y que ellos sean parte de él
;INDIFERENCIA;;;a veces la familia no es lo que uno espera
;INESCRUPULOSO;;;a veces la familia no es lo que uno espera
;EGOISMO;;;las oportunidades solo pasan una vez, y hay que saber tomarlas, creo que si me quieren ellos entenderían las razones de mi decisión
;INESCRUPULOSO;;;las oportunidades solo pasan una vez, y hay que saber tomarlas, creo que si me quieren ellos entenderían las razones de mi decisión
;PRETENSION;;;me arriesgaría a alcanzar el éxito, pero también hablaría con mi familia
;AUTORITARISMO;;;me arriesgaría a alcanzar el éxito, pero también hablaría con mi familia
;AUTORITARISMO;;;estoy de acuerdo en obtener éxito, y si esto afecta de forma negativa a mi familia, pediría su apoyo y comprensión
;AUTORITARISMO;;;depende de qué, ellos consideren como negativo, si es para estar mejor y alcanzar el éxito tomaría las mejores decisiones 
;AUTORITARISMO;;;a veces hay que arriesgarse, y es justamente por el beneficio familiar
;PRETENSION;;;tomaría las mejores decisiones, y trataría de incluirlos en mi éxito
;AUTORITARISMO;;;tomaría las mejores decisiones, y trataría de incluirlos en mi éxito
;AUTORITARISMO;;;no debería influir en el amor de familia, siempre se quiere hacer lo mejor por cada miembro..
;PRETENSION;;;depende de qué es lo negativo, pero pienso que si es éxito, todos podríamos salir beneficiados
;INESCRUPULOSO;;;depende de qué es lo negativo, pero pienso que si es éxito, todos podríamos salir beneficiados
;AUTORITARISMO;;;es dificil pensar que el éxito podría afectar negativamente a la familia, pero hablaría con ellos para obtener su apoyo
;PRETENSION;;;compartiría mi éxito con ellos, así nadie se sentiría mal :)
;AUTORITARISMO;;;compartiría mi éxito con ellos, así nadie se sentiría mal :)
;SUPERIORIDAD;;;Si la malformación hubiera sido detectada a buen tiempo yo no le permitiría nacer para evitar varias cosas
;EGOISMO;;;Chuzo, es una pregunta compleja, preferiria enterarme en el vientre para ver si se puuede hacer algo, los controles son importantes. Quiza una interrupcion del embarazo si esta en los primeros  meses
;SUPERIORIDAD;;;Chuzo, es una pregunta compleja, preferiria enterarme en el vientre para ver si se puuede hacer algo, los controles son importantes. Quiza una interrupcion del embarazo si esta en los primeros  meses
;INDIFERENCIA;;;si no tuviera los recursos suficientes lo daría en adopción para que alguien pueda darle la vida que merece y que yo no podría ofrecerle
;INDIFERENCIA;;;Intentaría buscar ayuda y si me doy cuenta que no puedo intentarlo ponerlo en adopción a una persona que se pueda hacer responsable y pueda asumir los gastos
;INDIFERENCIA;;;En mi opinión, si hay una posibilidad de poder ayudarlo lo haría, cuidando desde que nazca, pero no todos contamos con los mismos recursos y la valentía de hacerlo si pudiera realizar una interrupción del embarazo siempre y cuando este en lo primeros meses.
;INESCRUPULOSO;;;En mi opinión, si hay una posibilidad de poder ayudarlo lo haría, cuidando desde que nazca, pero no todos contamos con los mismos recursos y la valentía de hacerlo si pudiera realizar una interrupción del embarazo siempre y cuando este en lo primeros meses.
;INDIFERENCIA;;;Conlleva una gran responsabilidad, desde que sepas que vas a tener un hijo, sabes que de todo puede pasar, por otro lado si no se cuenta con los recursos o una estabilidad necesaria para el cuidado y bienestar de aquel hijo se podría optar por la adopcion
;INDIFERENCIA;;;Es una buena pregunta, en mi caso he compartido mi vida entera con hermanos con discapacidad severa, he sido testigo de la discriminación y lo difícil que llega a ser la vida para la persona y la familia, así que si es un caso muy grave, si interrumpiría el embarazo.
;INESCRUPULOSO;;;Es una buena pregunta, en mi caso he compartido mi vida entera con hermanos con discapacidad severa, he sido testigo de la discriminación y lo difícil que llega a ser la vida para la persona y la familia, así que si es un caso muy grave, si interrumpiría el embarazo.
;EGOISMO;;;Hay muchos factores que influyen en la decisión, pero si esa noticia me llegara en el embarazo de poca gestación realizaría un aborto, pero si ya es avanzada entonces lo tendría y si yo no estoy en las posibilidades de cumplir con sus demandas entonces lo daría en adopción.
;SUPERIORIDAD;;;Hay muchos factores que influyen en la decisión, pero si esa noticia me llegara en el embarazo de poca gestación realizaría un aborto, pero si ya es avanzada entonces lo tendría y si yo no estoy en las posibilidades de cumplir con sus demandas entonces lo daría en adopción.
;INDIFERENCIA;;;Si se da el caso y estoy en la posibilidad de abortar, lo haría, pero si no es así, trataría de que siempre tenga presente la realidad del mundo y que el apoyo y amor de una madre o de la familia siempre será incondicional para él.
;INESCRUPULOSO;;;Si se da el caso y estoy en la posibilidad de abortar, lo haría, pero si no es así, trataría de que siempre tenga presente la realidad del mundo y que el apoyo y amor de una madre o de la familia siempre será incondicional para él.
;INESCRUPULOSO;;;Preferiría enterarme durante el embarazo para interrumpir o buscar una solución para que el niño no sufra. Si no es el caso cuidarlo y darle la mejor vida posible como un ser humano normal.
;INDIFERENCIA;;;Obviamente lo cuidaría y buscaría un buen tratamiento para tratar su malformación pero si no tengo los recursos lo daría en adopción para que otra familia pueda cuidarlo.
;INDIFERENCIA;;;Es muy importante conocer el grado de dificultad que tuviera el bebé y si sé que sufriría mucho ya sea por discriminación o por la misma enfermedad, elegiría la segunda opción, sin embargo si hay posibilidades de una mejoría claramente lo cuidaría.
;INDIFERENCIA;;;en mi opinión yo si daría en adopción a un ser humano siempre Y cuando tener conciencia que vamos a cuidarlo con amor
;EGOISMO;;;Si se detecta antes de nacer consideraría que sea abortado, por qué viene a sufrir y tendría situaciones difíciles y una mala calidad de vida, si es cuando ya nació lo cuidaría y apoyaría en todo lo que pueda.
;SUPERIORIDAD;;;Si se detecta antes de nacer consideraría que sea abortado, por qué viene a sufrir y tendría situaciones difíciles y una mala calidad de vida, si es cuando ya nació lo cuidaría y apoyaría en todo lo que pueda.
;INDIFERENCIA;;;Solo hay dos opciones en base a la pregunta: adopción  o muerte. Si va a morir porque no tengo los medios para solventar sus gastos médicos. Preferiría que viva así sea con alguien más.
;EGOISMO;;;"Si el niño nació, no prefería que ""muera"" para que no sufra discriminación, si estuviera con dolor, o sufrimiento, apoyo el derecho de querer una muerte digna, pero la discriminación solo viene por parte de la estupidez del resto"
;SUPERIORIDAD;;;"Si el niño nació, no prefería que ""muera"" para que no sufra discriminación, si estuviera con dolor, o sufrimiento, apoyo el derecho de querer una muerte digna, pero la discriminación solo viene por parte de la estupidez del resto"
;INDIFERENCIA;;;Debería ser una decisión consensuada por ambos padres, todo depende del contexto y el ambiente donde se vaya a desarrollar el infante.
;INDIFERENCIA;;;Si me advierten en el embarazo que nacerá así y tengo la opción de abortarlo, lo haría, sé que muchos me jugarían pero no estaría dispuesta a que mi hijo sufriera en un mundo donde la violencia, la discriminación, burlas y rechazos gobiernan la humanidad.
;INESCRUPULOSO;;;Si me advierten en el embarazo que nacerá así y tengo la opción de abortarlo, lo haría, sé que muchos me jugarían pero no estaría dispuesta a que mi hijo sufriera en un mundo donde la violencia, la discriminación, burlas y rechazos gobiernan la humanidad.
;INDIFERENCIA;;;Si lo hacemos de corazon podriamos adoptarlo
;INDIFERENCIA;;;yo si daria en adopcion
