NARCISISTA,RASGO_1,RASGO_2,RASGO_3,TIPO_CLASIFICACION,COMENTARIOS_LIMPIEZA
NO,NINGUNO,,,MANUAL,"Si bien es cierto el tema de la prostitución es uno de los trabajos más antiguos del mundo, también deberían tener sueldo con salario ju"
NO,NINGUNO,,,TEST,"Si bien es cierto que el dinero es de mucha ayuda y un soporte en la vida cotidiana, para mi la felicidad se encuentra en los pequeños detalles que nos suceden a diario. La alegría no se compra con el dinero, es un sentimiento natural"
NO,NINGUNO,,,MANUAL,"Si bien es cierto, el dinero es fundamental para que un ser humano sobreviva en este mundo tan caótico. Hay muchos más detalles que son necesarios para nuestro desarrollo los cuales el dinero no puede comprar, como: el amor verdadero, la salud neta,et"
NO,NINGUNO,,,MANUAL,"Si cabe la más remota posibilidad de que bajo mis cuidados tenga una vida lo suficientemente plena a pesar de alguna limitación congénita, por supuesto no permitiría que lo aparten de mi l"
NO,NINGUNO,,,TEST,Si deben tener un corazon ya sea de otra familia o infedilidad y apdotar al niño o niñ
NO,NINGUNO,,,TEST,"Si dicha persona me gusta y es recíproco, no vería ningún problema que tuviese hij"
NO,NINGUNO,,,MANUAL,"Si el  exito es hacer daño a los seres que mas quiero entonces no lo acepto, siempre tomaría desiciones pensando en las personas que estuvieron para mi siemp"
NO,NINGUNO,,,TEST,"si el niño aun es pequeño, podria considerarlo, sino solo ayudaria al familiar que tenga su custod"
NO,NINGUNO,,,TEST,Si el padre antes de fallecer fue sincero y acepto y explico todo no tendria problema por que el hijo de esa infidelidad no tendria nada que ver con lo que cometio el papa yo si lo adoptari­a y aparte tambien seria los hermanos de mis hijos
NO,NINGUNO,,,MANUAL,si en algo cada mujer debe ser que un niñ @ debe tener una familia
NO,NINGUNO,,,TEST,Si eres gordo o flaco eso no tiene nada que ver con modas hay que sentirse bien con nuestro cuerpo lo importante aquí es tener educación y no arrogancia lo importante es tratar bien a todos y por igu
NO,NINGUNO,,,TEST,"Si es importante, dependiendo del punto de vista de cada uno, ya que debemos preocuparnos por nosotros mismos pero siempre viendo lo que este comodo para nosotros, no lo que las demas personas quieren para nosotros. "
NO,NINGUNO,,,TEST,"Si es mi hijo, buscaría ayuda profesional para ver si es posible un tratamiento y si en tal caso no hay, es mi hijo porque lo daría en adopci�"
NO,NINGUNO,,,TEST,"si es una ocasion especial y ella me quiere invitar, esta bien :) la proxima pago yo"
NO,NINGUNO,,,TEST,Si es verdad aunque para otras personas no le parezca bien como se vistan  las personas con sobrepeso ya que aunque esten con sobrepeso ellos estan a la moda y dan a proyectar su imagen
NO,NINGUNO,,,TEST,"Si esta a mi alcance poder solucionar o aportar para la solucion de lo que le causa sufrimiento lo sintiera mio y ayudaria. Pienso que eso dice mas de uno como buena persona e incluso le demuestras al ""enemigo"" que hay se debe actuar con bien siempre"
NO,NINGUNO,,,MANUAL,"si esta persona desea mi ayuda podria hacerlo; caso contrario, de no necesitar o querer mi ayuda, pues me daria igual."
NO,NINGUNO,,,MANUAL,Sí estámos a tiempo si le haría un tratamiento sino aceptarlo como 
NO,NINGUNO,,,TEST,Si la malformación hubiera sido detectada a buen tiempo yo no le permitiría nacer para evitar varias cos
NO,NINGUNO,,,TEST,"si la tendría, creo que cuando en tablas una relación con alguien es porque hay sentimientos de por medio y los sentimientos son más fuerte que las situaciones que engloben a cada u"
NO,NINGUNO,,,MANUAL,"si la única razón que existe por medio de la situación es el dinero o la herencia, mi respuesta es "
NO,NINGUNO,,,MANUAL,"Si las mujeres no están capacitadas, no, ya que es un acto egoísta porque todo ser humano traído al mundo necesita de los cuidados tanto de una madre como del padre, debido a la enseñanza que desenvuelve ellos para su crecimie"
NO,NINGUNO,,,MANUAL,si le daría la oportunidad de tener una famili
NO,NINGUNO,,,MANUAL,"si lo adoptaria , para que el niño no se sienta solo"
NO,NINGUNO,,,TEST,si lo adoptaria porque el bebe merece un buen hogar
NO,NINGUNO,,,MANUAL,si lo adoptaria porque el niño o tiene la culpa de la infidelidad de uno de sus padres
NO,NINGUNO,,,TEST,si lo adoptaría puesto que el niño no tuvo la culpa de nad
NO,NINGUNO,,,MANUAL,"si lo aptaria,por que no me gustaría que ese hijo quedara sin la falta de una madre o un padr"
NO,NINGUNO,,,TEST,Si lo hacemos de corazon podriamos adoptarlo
NO,NINGUNO,,,TEST,si los extranjeros poseen habilidades que podrían contribuir mayormente en alguna empresa no veo ningún problema en que se queden o que residan de manera permanent
NO,NINGUNO,,,MANUAL,"si los padres fallecen, y no cuenta con ningún otro familiar lo tomaría en consideración ya que estaría s"
NO,NINGUNO,,,MANUAL,"Si me advierten en el embarazo que nacerá así y tengo la opción de abortarlo, lo haría, sé que muchos me jugarían pero no estaría dispuesta a que mi hijo sufriera en un mundo donde la violencia, la discriminación, burlas y rechazos gobiernan la hu"
NO,NINGUNO,,,TEST,"Siempre me han enseñado que el dinero no es más importante que la persona a la que amas, por ello, preferiría no cobrar aquella herencia y pasar más tiempo con mi madre, aceptar aquello acertarían en""Cría cuervo y te sacarán los oj"""
NO,NINGUNO,,,TEST,"Siempre orar a Dios para que cuide a nuestros hijos, les de salud y sean felices y nosotros humanamente cooperar con nuestras acciones para una vida sana y feliz en familia"
NO,NINGUNO,,,TEST,"Siempre se debe sentir amor hacia nosotros mismos, es lo primordial en todo lo que hagamos, eso tambien implica llevar una buena imagen, la gente puede hablar, pero mientras estemos seguros de nosotros mismos no hay quien nos detenga."
NO,NINGUNO,,,TEST,"Siempre se dice que lo importante es lo que esta adento pero yo pienso que el estar bien en el interior se refleja en el exterior, la gente siempre mira el exteroir de hecho en muxhas empresas piden lucir una imagen entonces la primera impresion si importa."
NO,NINGUNO,,,MANUAL,"Siendo esto un tema muy personal y considerándome alguien muy empático, sí podría sentir hasta el mínimo sufrimiento de quien sea, no importa la persona, llegando hasta el caso de olvidar la discordia de mi lado para ayudarle en la medida que se p"
NO,NINGUNO,,,TEST,Siendo lo más conciso con mi respuesta: No. Sea cual sea la cantidad de bienes materiales a heredar y teniendo como objetivo cobrar dicha herencia no lo haría. Los bienes materiales de cualquier forma pueden ganarse o perderse con el tiemp
NO,NINGUNO,,,MANUAL,"Siendo mi mejor amigo obviamente es como un hermano que siempre me ha apoyado y yo también, si podría sentir el sufrimiento y darle ánimos, aquí es uso de la empa"
NO,NINGUNO,,,MANUAL,"Siendo mi peor enemigo, seria misericordioso. Puesto que soy muy empatico y de alguna u otra forma buscar la paz y solución a problemas nos ayudaria a ambos. En cambio si dejo pasar por alto el sufrimiento de la persona me sentíria muy m"
NO,NINGUNO,,,MANUAL,"Siento que no he tenido enemigos, pero en este caso debo ponerme en los zapatos de aquella persona y tenderle mi mano y ayudarlo en lo que puedo y que se sienta tranquil@ de que toda va a mejorar, porque en si somos seres humanos y también nos duele y sufrimos"
NO,NINGUNO,,,MANUAL,"Simplemente actuaría con principios bíblicos, no devolver mal por mal... Si fomentamos el rencor este mundo seguiría de mal en p"
NO,NINGUNO,,,MANUAL,"Simplemente hay que reconocer y cumplir el objetivo de ensueño que quieres en tu vida más allá del tema económico. Desde esa perspectiva jamás vas a encontrar la felicidad en el dinero como tal, pese a las oportunidades y comodidades que te ot"
NO,NINGUNO,,,MANUAL,Simplemente no estoy de acuerdo a ese deseo .
NO,NINGUNO,,,TEST,Simplemente sigues con tu vida. Sales de ahí y avanzas
NO,NINGUNO,,,TEST,"Sin amor propio no somos nadie, porque el amor propio es quien nos hace unicos, sin ello solo seriamos copias de estereotipos de personas que dicen ser ""lo perfecto"", eso no es vivir, que mejor que ser feliz con tus defectos que te hacen especial."
NO,NINGUNO,,,MANUAL,"sin amor que ofrecer , sin familia y solo por cumplir un deseo .. no creo que eso estee bien a los ojos de muchas personas "
NO,NINGUNO,,,TEST,Sin duda nosotros los seres humanos comentemos errores. No tengo enemigos .pero si estuviera es esta situacion ayudará.. sin mirar aquien.
NO,NINGUNO,,,TEST,sin duda renunciaría a la empresa ya que no es justo hacer cosas indebidas y si estoy en un cargo de alta importancia es porque me lo supe ganar
NO,NINGUNO,,,MANUAL,"Sin importar la situación o las diferencias que hayamos pasado en algún momento, debemos estar prestos para ayudarnos, porque debemos ser concientes que somos humanos y que no podemos hacer caso omiso a una ayud"
NO,NINGUNO,,,TEST,sin lugar a duda ambos .
NO,NINGUNO,,,MANUAL,"sin miedo al exito, claro que yes "
NO,NINGUNO,,,TEST,solamente observaria como el karma o dios o la vida misma castiga gente que hace mal a otras personas. Ni pena tendria por esa persona
NO,NINGUNO,,,TEST,Solo Dios es quien da o quita la vida lo recibiria con mucho amor y lo cuidaria es una Bendición de Dio
NO,NINGUNO,,,TEST,Solo hay dos opciones en base a la pregunta: adopción  o muerte. Si va a morir porque no tengo los medios para solventar sus gastos médicos. Preferiría que viva así sea con alguien 
NO,NINGUNO,,,TEST,Solo le desearía que salga de esa mala situacion y se hay que ayudarlo se le ayuda porque aunque haya enemistad no se debe desear lo peor a una persona
NO,NINGUNO,,,TEST,"Sólo nos queda Amar y aceptar a nuestros hijos cómo son, pero si está en nuestras posibilidades ayudarlo en lo que se pueda, se lo h"
NO,NINGUNO,,,TEST,Sólo se necesita aceptarlo cómo es y darle una vida apta para su condición y ayudarlo con médicos y tratamien
NO,NINGUNO,,,MANUAL,"Somos nosotros los que elegimos procrear por lo que, se convierte en nuestra obligación el hacernos responsables de nuestras acciones... Esto incluye la paternidad ."
NO,NINGUNO,,,MANUAL,"Somos seres humanos y no podría sentir alegría, no le deseo mal a nadie, aunque se lo mereciera, se qué pasaría por mucho dolor y sufrimiento, por ende lo ayudar"
NO,NINGUNO,,,MANUAL,son mujeres de autoestima muy baja y de manera inresponsable traen al mundo un ser a sufrir
NO,NINGUNO,,,TEST,"Soy católico, pero no voy a mis"
NO,NINGUNO,,,MANUAL,"soy de la idea que no debemos desearle el mal a nadie y ante el surimiento de mi enemigo, mi pensar es que no lo sentiria como mio aunque si me gustaria ayudarlo pero de manera indirecta."
NO,NINGUNO,,,MANUAL,Soy una persona muy empática así que si por mi fuera trataría de ayudar a esa persona  en lo que sea necesario. Tenemos que recordar ser solidarios y no desear el mal a nadie así sea a nuestro peor enem
NO,NINGUNO,,,MANUAL,"Soy una persona muy empática. No creo tener enemigo pero si lo tuviera, si sentiría su dolor y lo ayudaría a superar su problema de manera discreta e indirecta. Hay que orar hasta por nuestros enemigos, eso nos dice el seño"
NO,NINGUNO,,,MANUAL,"Suena difícil tomar una decisión por las pocas opciones que hay..la verdad es que ninguna de las dos, por qué las dos son dolorosas de tomar..Antes prefiero tenerlo luchar aunque sea difícil ."
NO,NINGUNO,,,TEST,tal vez puede ser
NO,NINGUNO,,,TEST,Talvez ....porque ese niño no tiene a nadie mas para que lo cuide y que le den educacion
NO,NINGUNO,,,TEST,"Talvez si, pero llevaria en mi una responsabilidad muy grande"
NO,NINGUNO,,,MANUAL,"Tanto las personas extranjeras como las nacionales tienen el mismo derecho de realizar una actividad, siempre y cuando aporten de manera positiva a la sociedad."
NO,NINGUNO,,,TEST,tanto mujer como hombre lo pueden hacer
NO,NINGUNO,,,MANUAL,"Tendría al bebé, y lo ayudaría desde su nacimiento llevándolo a tratamientos, a la vez mientras sigue creciendo lo trataría de ayudar psicológic"
NO,NINGUNO,,,MANUAL,"tenemos en cuenta que cualquier persona puede tener un hijo, pero también debemos tomar en cuenta que un hijo tiene el derecho de tener una familia "
NO,NINGUNO,,,MANUAL,"Tenemos que ser empáticos, todos somos humanos y Jehova nos quiere a todos sin diferencia algun"
NO,NINGUNO,,,MANUAL,"Tener la compasión como valor implica no sólo ser consciente del sufrimiento ajeno, incluso involuntariamente. Uno no puede vivir del odio, indudablemente echar una mano si está a nuestro alcance  y perdonar a nuestros enemigo"
NO,NINGUNO,,,TEST,"Tener una buena imagen es importante,pero eso implica aceptarnos y no dejarnos influenciar por ciertos estereotipos de belleza que crea la sociedad, porque tener una buena imagen no es una competencia por ver quien luce mejor, sino ser felices por lo que somos."
NO,NINGUNO,,,MANUAL,"Tengo mucho amor propio, es algo en lo que he trabajado en años, pero no me interesa estar a la moda o seguir influencias de los demas. Soy un ser unico e irrepetible, al cual debo amar primero para poder amar a los demas"
NO,NINGUNO,,,MANUAL,Tiene la razón por que el quererse a uno mismo es lo más importan
NO,NINGUNO,,,TEST,Toca apoyarlo en todo sentido pero no abandonarlo ni dejarlo morir. 
NO,NINGUNO,,,TEST,Tocaría hacerle un tratamiento con especialistas y sicólogos porque es un problemita difícil pero igual lo aceptar
NO,NINGUNO,,,MANUAL,"toda mujer que tiene algun deseo , nadie c lo debe quitar , pero tampoco se debe quitar una familia a nadie"
NO,NINGUNO,,,MANUAL,"toda mujer tiene el deseo de ser madre, sin embargo todo niño debe tener una famili"
NO,NINGUNO,,,TEST,"Toda persona debe ser bienvenida en cualquier parte del mundo, todos somos iguales."
NO,NINGUNO,,,TEST,toda persona deberia dar en adopcion y cuidarlo con amor
NO,NINGUNO,,,MANUAL,toda persona tiene derecho a la vida. Yo haria todo lo posible para ayudarlo y no tenga problemas
NO,NINGUNO,,,MANUAL,"Todas las personas deberiamos sentir empatia hacia los demás, así sea la peor persona que tengas como alia"
NO,NINGUNO,,,MANUAL,"Todas las personas tienen el derecho a una mejor vida,  a brindarles una educación mejor a sus hijos, e impartirles lo importante que es hacer el bien  en el lugar donde pueden adquirir más posibilidade"
NO,NINGUNO,,,MANUAL,"Todo depende de lo que significa o haya significado esa persona para ti, pero si compartes cosas con esa persona lo que le ocurra sera como que si te este sucediendo a ti"
NO,NINGUNO,,,MANUAL,Todo es cuestión de perspectiva
NO,NINGUNO,,,MANUAL,Todo es posible.
NO,NINGUNO,,,TEST,todo es valido en esta vida .
NO,NINGUNO,,,MANUAL,todo esta bien que las mujeres tengan sus hijos ... pero no tienen el derecho de quitar una familia .
NO,NINGUNO,,,MANUAL,todo niño tiene derecho a ser feliz con una familia
NO,NINGUNO,,,MANUAL,"todo niño tienen derecho a una familia, no estoy de acuerdo a que la mujeres busquen cualquier método para ser madr"
NO,NINGUNO,,,TEST,"todo por iguales complementandose como parejas, ayudandose mutuamente"
NO,NINGUNO,,,MANUAL,"Todo ser humano principalmente los niños merecen por sobre todas las cosas un hogar estable peeo hay personas que niegan esa posibilidad de darle una vuda mejor, no estoy de acuerdo a que le quiten ese derecho"
NO,NINGUNO,,,MANUAL,Todo ser humano tiene derecho a una vida mejor sea el lugar donde se encuentre
NO,NINGUNO,,,TEST,Todo ser humano tiene su error pero en estas ocasiones lo apoyaría en lo que necesite porque se que alguien más lo haría por 
NO,NINGUNO,,,TEST,Todos a simple vista deberian opinar que no porque es de muy mala descion que niguen una familia a uns er 
NO,NINGUNO,,,MANUAL,"Todos en algún momento de la vida pasamos por eso , nadie está absuelto y lo mejor es tratar de ayudar sin mirar a la persona !! La vida es una ruleta rusa y a la vuelta de la esquina podemos ser nosotros quienes necesitemos ayuda "
NO,NINGUNO,,,MANUAL,Todos los niños tienen derecho a la vida Y a una familia pero una mujer no debe buscar a cualquier persona para tener un hijo . :
NO,NINGUNO,,,MANUAL,Todos los niños tienen el derecho a tener una familia. La familia es muy importante en el desarrollo moral y emocional de los niño
NO,NINGUNO,,,MANUAL,"Todos los niños y niñas tienen derecho a tener una familia, aquellas mujeres que tengan el deseo de tener un hijo piensen en ese ser humano y el daño que pueden hacer a la criatura"
NO,NINGUNO,,,TEST,Todos merecemos una oportunidad de estudiar y trabajar así no sea en nuestro propio pais
NO,NINGUNO,,,MANUAL,"Todos necesitan de una persona en quien apoyarse, sentirse apoyados para que puedan solucionar sus problemas, ya que la solidaridad, la empatía y la sensibilidad son valores esenciales que nos ayudan a ser mejores personas"
NO,NINGUNO,,,TEST,Todos pecamos
NO,NINGUNO,,,MANUAL,"Todos somo seres humanos y no hay ser perfecto aqui en este mundo terrenal, pienso que todos debemos  ayudar al prójimo cuando más lo necesite y  más aún si se trata de  algún daño que nos cause sufrim"
NO,NINGUNO,,,TEST,Todos somos iguales y merecemos el mismo respeto donde quiera que nos encontremos
NO,NINGUNO,,,TEST,Todos tenemos derecho a establecernos donde queramos. No olvidar utilizar el hashtag
NO,NINGUNO,,,MANUAL,"todos tenemos derecho a una familia, nadie es la excepcion..."
NO,NINGUNO,,,MANUAL,todos tienen derecho a una familia aunque sea de dos pero negar eso esta mla y una madre no lo debe hacer 
NO,NINGUNO,,,TEST,"Tratanos de ser felices a costa del dinero, sin darnos cuenta que nuestra felicodad no depende de ello "
NO,NINGUNO,,,MANUAL,"Trataría de agotar todas las alternativas para que su salud mejore, o darle una calidad de vida mientras permanezca a nuestro lado salvaguardar sus emociones, para que no se sienta como una carga ni sufra discriminaci�"
NO,NINGUNO,,,MANUAL,trataría de buscar algún tratamiento que pueda ayudar de lo contrario igual lo tendría xq es mi hi
NO,NINGUNO,,,MANUAL,"Trataría de ponerme en sus zapatos y entender por lo que está pasando, y ayudaría de la manera que me gustaría que alguien me ayudara, siendo completamente imparcial por experiencias que haya tenido con esa perso"
NO,NINGUNO,,,TEST,Tratemos de ser felices con el simple hecho de existir 
NO,NINGUNO,,,TEST,Tu imagen no se asemeja a tu amor propio porque al vestir no te describirá como eres de personalidad
NO,NINGUNO,,,TEST,"Un Amor propio que nos ayuda adaptarnos con nuestro propio cuerpo. No todo es moda porque una vestimenta no hace a la persona,tu impones tu propia imagen,como cuando estudias das tus propias opiniones. "
NO,NINGUNO,,,TEST,"Un cargo no se  gana a base de propuestas indecentes. Una mujer tiene que tener amor propio, dignidad, respeto para si misma.. sobre todo inteligencia y darse cuenta que cualquier cargo se gana con  esfuerzo y dedicación.."
NO,NINGUNO,,,MANUAL,"Un corazón bondadoso se inmola ante el sufrimiento ajeno sin importar si es tu peor enemigo, es una cualidad humana que desarrollan las personas con alta vocación de ayuda al próji"
NO,NINGUNO,,,TEST,un hecho comun es que en la actualidad mujeres ya pueden tener hijos como deseen pero se debe tomar en cuenta que en la actualidad tambien se necesita una familia 
NO,NINGUNO,,,TEST,un hijo es una bendició
NO,NINGUNO,,,MANUAL,Un hijo es una bendición asi que mi decisión es tenerlo cuidarlo y darle mucho am
NO,NINGUNO,,,TEST,"Un hijo es una bendición y no merece ser dado en adopción, sino qur buscar estrategias y ayuda médica para mejorar su diario viv"
NO,NINGUNO,,,MANUAL,"Un hijo es una bendición, sea cómo sea, con todo y sus defectos, pero si en nuestra posibilidad está mejorar su condición fisica o mental debido a algún problema de nacimiento, se lo hará, caso contrario se lo aceptaría c�"
NO,NINGUNO,,,MANUAL,"un hijo no es un impedimento, ademas no tiene la culpa el o la niñ@"
NO,NINGUNO,,,TEST,"Un hijo sea cómo sea vale mucho, no importa la malformación que posea, pero si tuviera los recursos económicos, si lo ayudaría a superar sus problemas congé"
NO,NINGUNO,,,TEST,"Un hijo siempre es una bendición, he visto como familias han sacado adelante a sus hijos con problemas físicos y mentales, por ende no le negaría a mi hijo/a una oportunidad para vivir. Y lo ayudaría a superar cualquier momento de discriminac"
NO,NINGUNO,,,TEST,"Un hijo siempre será una bendición con todo y sus defectos, hay que aceptarlos tal y como s"
NO,NINGUNO,,,MANUAL,"Un niño nunca tiene la culpa de los errores que cometemos los padres, y si tengo los recursos de cuidarlo, claro que lo adoptari"
NO,NINGUNO,,,TEST,"Una infidelidad es difícil de perdonar, prÃ¡cticamente ya no existe confianza, la relación no sería la misma, sin embargo adoptar al niño/a sería una acción solidaria ya que le brindaría un hogar y cariño a alguien que lo necesita y se podría "
NO,NINGUNO,,,MANUAL,"Una infidelidad es dificil de perdonar, practicamente ya no existe confianza, la relacion no seria la misma, sin embargo adoptar al niño/a ser­a una accion solidaria ya que le brindara un hogar y cariño a alguien que lo necesita y se podra conside"
NO,NINGUNO,,,TEST,"Una persona es feliz con lo poco que tiene, el dinero va y viene, el no tener dinero no te hace ser una persona pobre e infeliz, en ocasiones las personas pobres son más felices que las personas que pueden tenerlo todo"
NO,NINGUNO,,,TEST,"Una situacion muy complicada, pero el niño no tiene la culpa de nada, asi que si asumiria esa responsabilidad."
NO,NINGUNO,,,MANUAL,"Unas de las mayores satisfacciones que puede tener el ser humano, es ayudar al prójimo sin importar cualquier tipo de indiferencia que se haya tenido en su momento, si se trata de mi enemigo pues lo ayudo si se encuentra en una situación advers"
NO,NINGUNO,,,MANUAL,"Uno de los derechos que poseen los niños es el derecho a tener una familia, por lo cual negar aquello sería un delito muy gra"
NO,NINGUNO,,,MANUAL,"Uno no pide nacer, ni mucho menos elige los padres que quiere tener; por ello jamÃ¡s un niño va a tener la culpa de los errores que ha cometido alguno de sus padres. Entonces yo si sería capaz de adopta"
NO,NINGUNO,,,TEST,"Vestirse bien, arreglar algo de ti que no te gusta es darle placer al mundo, en primer lugar acepta como eres, como te ves, la educación que recibes en tu hogar, las enseñanzas que tus padres te den, es lo que le da valor a tu vida, por eso te amar�"
NO,NINGUNO,,,TEST,"vivimos en un mundo en el cual todo depende del dinero, hay personas que se dan muchos lujos gracias al dinero pero no son felices, para mi no importa si eres la persona más millonaria del mundo, lo que importa es sentirte bien contigo mismo y ser feliz"
NO,NINGUNO,,,TEST,Vivimos en una sociedad donde ahora el dinero lo es todo sin embargo el valor de la felicidad viene de nosotros mismo y no lo puedo comprar nada es algo que lo tendremos siempre en cambio el dinero solo es algo momentáneo.
NO,NINGUNO,,,TEST,Vivimos en una sociedad llenos de críticas donde el lucir a la moda está bien pero lo que importa es la educación que tenemos mediante los años que nos dan la sabiduría de ser mejores como persona porque el esfuerzo de ahora es la riqueza del ma
NO,NINGUNO,,,MANUAL,y @balon_mayra  cualquier padre o madre puede adoptar un hijo siempre y cuando estÃ© dispuesto a cuidarlo y amarlo sin resentimient
NO,NINGUNO,,,TEST,"Ya es una responsabilidad y lo correcto sería buscar ayuda profesional, y siempre apoyar al bebé sin importar su condició"
NO,NINGUNO,,,TEST,"Yo buscaría información sobre como tratar eso, y ayudarlo a qué los comentarios no le afecten en gran man"
NO,NINGUNO,,,MANUAL,"Yo creo q dependería de las circunstancias como; que tanto lo consideremos nuestro enemigo y que inconveniente tengamos en ese momento, pero intentaría comprender el problema por el cual esté pasando, si es muy grave y requiere ayuda, lo ayudar"
NO,NINGUNO,,,MANUAL,Yo creo que el sufrimiento de cualquier persona x la sentiría cómo m
NO,NINGUNO,,,MANUAL,"Yo creo que hay que ayudarlo en lo que más se pueda, jamás pensaría en ignorar a una persona lo contrario ofrecerle una ayuda."
NO,NINGUNO,,,MANUAL,Yo creo que si por que no tienen la culpa y ellos no merecen sufrir por los errores de los adultos 
NO,NINGUNO,,,MANUAL,Yo pienso que la imagen puede hacer pensar a otra persona mal de uno pero tiene que conocer para ver si tiene una buena educación que resivio por los padres
SI,PRETENSION,,,MANUAL,"claro que quiero que me recuerden, que rian cuando piensen en mi :) :)"
SI,PRETENSION,,,MANUAL,"claro que si, que la gente hable, y hable bien de mi… ser un referente de trabajo y profesionalis"
SI,PRETENSION,,,MANUAL,"compartiria mi exito con ellos, asi nadie se sentiria mal :)"
SI,PRETENSION,,,MANUAL,"creo q yo no pdria pero si podria ayudar en ciertas cosas q se pueda, porque una persona debe aprender y comprender las consecuencias de sus actos."
SI,PRETENSION,,,MANUAL,"creo que ayudaria a buscar un familiar cercano, pero no me haria cargo de ese niñ"
SI,PRETENSION,,,MANUAL,"Creo que no hace falta unir esta situaciones tanto como la educacion y la forma de vestir ya que son dos cosas diferente, ya que uno puede vestir como el deseo y ser educado lo mismo con el peso"
SI,PRETENSION,,,MANUAL,"dejar un buen legado, estoy de acuerdo�"
SI,PRETENSION,,,TEST,Dejar una huella en el mundo para que te recuerden por las cosas grandiosas que has hecho es señal de que hiciste algo bueno con tu vid
SI,PRETENSION,,,MANUAL,Depende de la madurez mental de la persona... El amor puede ocurrir y aceptar que somos personas que buscamos felicidad y amor. En mi caso claro que si siempre y cuando haya compromiso y respeto en ambas partes
SI,PRETENSION,,,MANUAL,"depende de que, ellos consideren como negativo, si es para estar mejor y alcanzar el exito tomaria las mejores decisiones "
SI,PRETENSION,,,MANUAL,"Desde mi punto de vista, cada ser humano tiene derecho a elegir su religion, mas no es una obligacion y no puede obligar hacer algo que no se quiere, la religion es un acto de fe y no podriamos decir que es salvacion."
SI,PRETENSION,,,MANUAL,"El dinero no es felicidad sin embargo, la estabilidad economica genera tranquilidad y mejora las condiciones de vida."
SI,PRETENSION,,,MANUAL,"El dinero no es felicidad, más bien es tranquilidad para muchos"
SI,PRETENSION,,,TEST,"El dinero no es la felicidad, no se le puede poner precio a la felicidad, ya que no todo se puede conseguir con dinero, sin embargo, es necesario para mucha cosa, como para que las personas puedan obtener una casa, comprar medicinas, estudiar, alimentarse.... y para todo eso se necesita el señor dinero!!!"
SI,PRETENSION,,,MANUAL,"El dinero no puede comprar todo en la vida, hoy en dia el dinero se considera un medio necesario para poder adquirir ciertos bienes, la felicidad se la busca haciendo lo que te gusta o con quienes apreciamos."
SI,PRETENSION,,,MANUAL,el dinero no te compra la felicidad pero de cierta forma es el primer sustento para llevar una vida estable
SI,PRETENSION,,,MANUAL,el dinero no te compra la felicidad pero de cierta forma es el primer sustento para llevar una vida estable así que hay que trabajar para poder sobrevivir en esta socieda
SI,PRETENSION,,,MANUAL,"El dinero no te va brindar felicidad , pero por cierto lado te da tranquilidad ya que es un medio para sobrevivir hoy en día"
SI,PRETENSION,,,MANUAL,"El dinero nos brinda la felicidad pasajera, no todo en la vida es dinero, pero es necesario reconocer que lo necesitamos para tener nuestras cosas cómo alimentos, etc. No es necesario tener dinero para ser feliz, pero si es necesario para vivir. Con poco se puede ser feliz"
SI,PRETENSION,,,MANUAL,"El dinero nos permite tener un buen balance en la vida buena, donde el dinero nos otorgará la tranquilidad y estabilidad económica"
SI,PRETENSION,,,MANUAL,"El dinero nos permite tener una vida más tranquila y aunque se diga que no, eso tambbién nos genera felicid"
SI,PRETENSION,,,MANUAL,"el dinero si compra la felicidad nos genera una estabilidad ecnómica, nos permite tener una mejor calidad de vida… y eso si genera felicida"
SI,PRETENSION,,,MANUAL,"el Dinero si da felicidad siempre y cuando no se lo ponga como prioridad en la vida, primero la familia los seres que nos rodea y luego el dinero, ya que con el dinero podemos brindar un mejor provenir a nuestros seres queridos, el dinero si da felicidad"
SI,PRETENSION,,,TEST,"El dinero si es felicidad por que todos las cosas tangibles como casa, ropa medicina y comodidades se consiguen con dinero "
SI,PRETENSION,,,MANUAL,"El dinero siempre, va estar presente y aunque no sea la felicidad en su esencia más pura.El dinero te hará feliz dependiendo de cómo lo usés, puedes sumergirte en un mar de egoísmo y centrarte solo en cosas materiales , o por el contrario puedes compartirlo con los que "
SI,PRETENSION,,,TEST,"el dinero soluciona muchos problemas en la vida, pero es mejor contar con el"
SI,PRETENSION,,,TEST,El dinero te da libertad de obtener salud educacion y alimento que es la base fundamental para el buen vivir por lo cual se refleja como felicidades 
SI,PRETENSION,,,MANUAL,"El éxito es gustarte a ti mismo, gustarte lo que haces y gustarte cómo lo hac"
SI,PRETENSION,,,MANUAL,"En ciertos casos, la gente pobre lo valora y la gente rica lo desperdicia."
SI,PRETENSION,,,TEST,"En el caso en donde dos personas (una millonaria y otra pobre) esten tristes, es mejor ser un millonario. Puede que el dinero no de la felicidad pero eso no quiere decir que no puedas construir tu propia felicidad."
SI,PRETENSION,,,TEST,"Es como decir no se muere quien seva  solo muere a  quien se olvida  al fin la muerte va tan segura de ganar que de ventaja te da una vida, para ser recordado "
SI,PRETENSION,,,MANUAL,es importante dejar huellas de amor en las personas que conocemos en nuestra vida!!
SI,PRETENSION,,,TEST,es mejor hablar muy bien de mi que hablar mal de los demas
SI,PRETENSION,,,TEST,es mejor ser recordado que olvidado
SI,PRETENSION,,,MANUAL,"es mejor tener dinero y ayudar a todos los que necesiten, esa es una buena obra que alegra el corazon"
