NARCISISTA,RASGO_1,RASGO_2,RASGO_3,TIPO_CLASIFICACION,COMENTARIOS_LIMPIEZA
NO,NINGUNO,,,MANUAL,"Definitivamente no, peor por dinero o algun tipo de herencia, pero hay casos en los que la persona que esta en ese estado sufre y practicamente si nos dan esa opción es porque ya no hay posibilidades de que se recupere"
NO,NINGUNO,,,MANUAL,"en definitiva no , ni por todo el dinero del mundo , ahí se definen los valores que nos han inculcado desde pequeños el dinero fácil así como viene se va , es preferible mantener aún a nuestro lado a los seres que nos procre"
NO,NINGUNO,,,MANUAL,en lo personal es un no porque prefiero mil veces la  vida de mis padres tampoco soy quien para arrancarles la vida ellos son los más preciado que tengo y por nada del mundo cambiaria a mis padres por una Herenci
NO,NINGUNO,,,MANUAL,"En toda esta situación surgen conceptos que a veces se confunden entre sí. Estas son las definiciones de cada procedimiento, según lo que dicen las Leyes Autonómicas que tratan de regular la cuestión y la Asociación por el Derecho a Morir Digna"
NO,NINGUNO,,,MANUAL,"es decision propia, asi tenga o no tenga apoyo"
NO,NINGUNO,,,MANUAL,"Es mi hijo, no lo daría en adopción por aspecto físico ni por algún otro tipo de situaciones inusuales, mucho menos la muerte, lo criaría con todo el amor que un padre podría ofrecer, una malformación no es motivo de abandono bajo ninguna justifi"
NO,NINGUNO,,,MANUAL,es un acto que muchas mujeres no deben cometer ya que los niños tienen derecho a una famili
NO,NINGUNO,,,MANUAL,"Es una difícil pregunta, pero honestamente elegiría la vida de mis padres primero que por la herencia. Tener su herencia no me ayudará en nada, más bien la presencia de mis padres "
NO,NINGUNO,,,MANUAL,escogería a mis padres ya que jamás los cambiaría por una herencia prefiero que estén a mi lado a tener una herencia y no tenerlos a e
NO,NINGUNO,,,MANUAL,jamás lo haría  lo mas importante es que ellos estén a tu lado y que no importa lo mater
NO,NINGUNO,,,MANUAL,"la adopcion no sería una opción, hijo es hijo así sea lo que sea y mas bien buscaria mejorar su calidad de vida y lo amaria de igual forma, la sociedad se ah desarrollo un poco mas y acepta y empatiza estas situacio"
NO,NINGUNO,,,MANUAL,"la decisión que tomaría es un no rotundo, jamás le haría daño a alguien de mi familia y aún peor a mi propia"
NO,NINGUNO,,,MANUAL,lo haría si no quedaría otra opción más y para evitar un sufrimiento pero no lo haría por una her
NO,NINGUNO,,,MANUAL,"los padres son lo mas importante, no todo siempre seran lujos"
NO,NINGUNO,,,MANUAL,Los valores que crecen en la familia son irremplazables según con los principios que me e criado es un rotundo no nunca cambien el dinero o lo material por el amor verdadero de la famili
NO,NINGUNO,,,MANUAL,más allá del dinero que creo yo que al tratarse de nuestros padres es el bienestar de ellos me parece inhumano tener a una persona con vida mientras suf
NO,NINGUNO,,,MANUAL,"Ni lo uno ni lo otro, antes de tener a un niño se debe de tener presente  que es un ser humano y al menos tenemos los recursos necesarios para traerlo al mundo, y si esto llegase a suceder buscaría de la mejor manera a especialista que puedan ayudarlo a sobrellevar su enfermeda"
NO,NINGUNO,,,MANUAL,"Ni una de las  dos opciones,son niños no se merecen eso ,hay que quererlos mucho"
NO,NINGUNO,,,MANUAL,"Ninguna de las dos, como padres responsables lo primordial es brindarle una familia y crianza acorde a su enfermedad, siendo consientes lo  que conlleva convertirse en padres."
NO,NINGUNO,,,MANUAL,"No , buscaría la manera de tenerlo en muy buen cuidado para que su enfermedad no siga aumentand"
NO,NINGUNO,,,MANUAL,"No creo poder ignorarlo, soy humana y por lo tanto tengo empatía, aunque el sufrimiento es parte de la vida, desearía que nadie en su existencia tenga algún tipo de dolenci"
NO,NINGUNO,,,MANUAL,"No escogería jamás esa opción ya que la vida de mis padres es mucho más que una herencia ya que el dinero lo podemos conseguir trabajando, esforzándonos día a día y pasar los últimos momentos con nuestros padres vale más que todo el oro "
NO,NINGUNO,,,MANUAL,"No escogería la eutanasia por una herencia, la eutanasia no debería ser aplicada en casos así, eso solo es para persona que no tienen piedad de nad"
NO,NINGUNO,,,MANUAL,no esta en lo correcto que la mujer tome esa desicion 
NO,NINGUNO,,,MANUAL,no estoy de acuerdo
NO,NINGUNO,,,MANUAL,"No estoy de acuerdo en ese caso. Porque se trata de mis padres, solo Dios sabe el tiempo de vida para cada uno y hay que respetarlo."
NO,NINGUNO,,,MANUAL,No haria eso
NO,NINGUNO,,,MANUAL,No me parece correcto  y se tiene que hacer todo lo posible para que un ser querido  viva y ya es segundo plano una herencia  si se llegara a dar el caso.
NO,NINGUNO,,,MANUAL,No negativo no escogería una herencia porque a nadie le gustaría perder a un familiar peor a los padre
NO,NINGUNO,,,MANUAL,"No podría sentir alegría porq ante todo somos seres humanos, todos sentimos amor y debemos tener respeto ante el dolor ajeno porq nadie esta expenso de sufrir lo mismo  y si pudiese ayudar en algo lo haría ya que debemos dar ejemplo a nuestros hijos para que sean mejores person"
NO,NINGUNO,,,MANUAL,No por que el amor de un padre o una madre no se vende por dinero
NO,NINGUNO,,,MANUAL,No por que estaria en contra de los mandamientos religiosos solo por un insignificante dinero. 
NO,NINGUNO,,,MANUAL,No por que estaria matando a mis padres solo por obtener una herencia o un dinero que no me pertenece.
NO,NINGUNO,,,MANUAL,"No, he tenido unos excelentes padres que me enseñaron a valorar más al. Ser humano por lo que es y no por lo que tien"
NO,NINGUNO,,,MANUAL,"No, mis padres son muy importantes para mí, son mi prioridad ante todo. Trato de estar lo mas posible con ellos, y si están en sus ultimo aliento me aseguraría de que no les falte na"
NO,NINGUNO,,,MANUAL,"No, porque los padres además de sacrificarse no merecen que un hijo le haga eso. Sería de mal corazón y un golpe tan fuerte para ellos recibir algo así por parte de sus hij"
NO,NINGUNO,,,MANUAL,"No, porque mis padres no poseen patrimonio que dejaran herencia. Pero si se encuentran trágicamente mal, enfermos y en estado terminal, sí escogería la eutanasia para evitar alargar un dol"
NO,NINGUNO,,,MANUAL,"No, puesto que la vida es un proceso que no debería ser interrumpida por la intervención huma"
NO,NINGUNO,,,MANUAL,"No, ya que el amor de padres es un amor incondicional, que ni el dinero y peor la avaricia te puede dar y si piensas todo lo contrario déjame decirte que no te deberías llamarte person"
NO,NINGUNO,,,MANUAL,"No, ya sea por la desesperación de cobrar una herencia, prefiero tenerlo a mi lado y disfrutar de cada momento de sus vidas"
NO,NINGUNO,,,MANUAL,"Nuestros padres son nuestro únicos y verdaderos amigos y compañeros de toda la vida, nos enseñan muchas cosas desde que nacesmos hasta cuándo somos adultos nunca dejan de enseñarnos y nunca dejamos de aprender de ellos! Por nada del mundo pensaría en este tipo de elecc"
NO,NINGUNO,,,MANUAL,"nunca, no vale la pena cometer tal acto solo para cobrar una herencia"
NO,NINGUNO,,,MANUAL,"obviamente no hay muchas cosas mas importante que el dinero, uno de ellos podría ser el amor a nuestros padres ellos siempre han dado lo mejor para que cada uno de nosotros estemos bien"
NO,NINGUNO,,,MANUAL,"Obviamente no lo haría, ya que el dinero nunca ha importado porque en primero está la salud de mi famili"
NO,NINGUNO,,,MANUAL,"Opino que la familia es primero, muy aparte de que no existe la herencia... Lo que supuestamente piensan que será suyo es erroneo, eso es de sus padres ya que ellos lo consiguieron con esfuerzo, no esperen de sus padres lo que pueden lograr ustedes mismos"
NO,NINGUNO,,,MANUAL,"Opino que no esta bien, todos necesitamos de una familia ya sea amor,convivir con demás personas."
NO,NINGUNO,,,MANUAL,"Optaría por interrumpir el embarazo, pero no por razones estúpidas como evitar cuidarlo o discriminación. Simplemente lo haría, pues considero qu"
NO,NINGUNO,,,MANUAL,"para mi es mucho más importante pasar hasta el último minuto con mis padres, que el dinero, por algo mis padres me dieron la mejor herencia que es mi estud"
NO,NINGUNO,,,MANUAL,Por mi lado seria un rotundo no ya que prefiero la vida de mis padres que al dinero ya que es un bien material que como viene se va pero el saber que tienes a las personas que más amas en la vida no tiene precio alguno
NO,NINGUNO,,,MANUAL,Primeramente alrededor de todo el mundo ciertas familias no logra prevalecer la salud de sus seres queridos que en si lo toma como un que mi importismo solo por quedarse con algo que le herencie la persona que logra morir en ciertas familias pasan eso
NO,NINGUNO,,,MANUAL,Primero esta la familia y me han enseñado que no todo es dinero primero es amor y valorar cada momento vivido. Los padres son muy importantes y especiales en nuestras vidas
NO,NINGUNO,,,MANUAL,"Primero que nada pienso que no está bien ya que apurar un avance del ser humano al quedar embarazadas por solo buscar placer y dar a luz a un bebé y no querer darle familia, ps que esperabas al tener relaciones sexuales, un teléfo"
NO,NINGUNO,,,MANUAL,"pues no pues bobo hpta, como vas a preguntar semejante tontería, cabeza de alfeñique primero me quiero morir yo antes de ver morir a mis padres, no soportaría perder algo tan importante por una herencia, es algo absurdo cambiar una vida por algo tan co"
NO,NINGUNO,,,MANUAL,Pues sinceramente no lo haria porque lo primero es la familia no el dinero
NO,NINGUNO,,,MANUAL,Que aun asi debe asumir el riesgo del niño .. deben tener tambien una familia
NO,NINGUNO,,,MANUAL,Que es una madre egoíst
NO,NINGUNO,,,MANUAL,que son irresponsables emocionales
NO,NINGUNO,,,MANUAL,"Que una criatura presente una malformación no deberia librarnos de responsabilidad por esa vida que ya esta formada, lo mejor es hacer frente"
NO,NINGUNO,,,MANUAL,"Respecto a su pregunta no, ya que los padres son primordiales, y valen más que un dinero sea la cantidad que sea. Con el dinero, se pueden comprar lo que sea, pero no compraran la presencia de nuestros padres, ni mucho menos el amor que nos brinda día a d�"
NO,NINGUNO,,,MANUAL,"se consideran egoísta si tiene pareja, y sus familiares quizás no le apoye"
NO,NINGUNO,,,MANUAL,"Se sentiría como dolor propio, ya que por naturaleza las personas somos empaticas hacia el resto"
NO,NINGUNO,,,MANUAL,"Si es mi hijo, buscaría ayuda profesional para ver si es posible un tratamiento y si en tal caso no hay, es mi hijo porque lo daría en adopci�"
NO,NINGUNO,,,MANUAL,"si la única razón que existe por medio de la situación es el dinero o la herencia, mi respuesta es "
NO,NINGUNO,,,MANUAL,"Si, con acuerdos establecidos�"
NO,NINGUNO,,,MANUAL,Teniendo una buena comunicacion como pareja no habría problema
NO,NINGUNO,,,MANUAL,Todo es cuestión de perspectiva
NO,NINGUNO,,,MANUAL,todo es valido en esta vida .
NO,NINGUNO,,,MANUAL,Todos los niños tienen derecho a la vida Y a una familia pero una mujer no debe buscar a cualquier persona para tener un hijo . :
NO,NINGUNO,,,MANUAL,Todos pecamos
NO,NINGUNO,,,MANUAL,"todos tenemos derecho a una familia, nadie es la excepcion..."
NO,NINGUNO,,,MANUAL,Tratemos de ser felices con el simple hecho de existir 
NO,NINGUNO,,,MANUAL,tu perro me encanta
NO,NINGUNO,,,MANUAL,un hijo es una bendició
NO,NINGUNO,,,MANUAL,Un hijo es una bendición asi que mi decisión es tenerlo cuidarlo y darle mucho am
NO,NINGUNO,,,MANUAL,"Yo buscaría información sobre como tratar eso, y ayudarlo a qué los comentarios no le afecten en gran man"
NO,NINGUNO,,,MANUAL,yo opino que es injusto para el niño no tener una familia
NO,NINGUNO,,,MANUAL,yo por dinero no voy a matar a mis padres así sea la fortuna más grande porque sería un dinero mancha
NO,NINGUNO,,,MANUAL,yo si daria en adopcion
SI,PRETENSION,,,MANUAL,"a mi me gusta que me presuman, alla que escondan a las feas jijiji"
SI,PRETENSION,,,MANUAL,A mi parecer no importa tanto nuestra manera de vestir ya que eso es solo algo material lo que realmente resalta a las personas es la manera de tratar a los demas
SI,PRETENSION,,,MANUAL,acaso no hay algo mejor que eso!!
SI,PRETENSION,,,MANUAL,"alegrarse por el sufrimiento de otro ser humano no es correcto ni etico. Sin embargo, existe un Karma que si hemos hecho mal o bien el tiempo es el unico que lo hace pagar."
SI,PRETENSION,,,MANUAL,"Amor propio es quererse tal cual somos, la imagen es importante sin importar clase social, fisico, ya que la imagen es tu carta de presentacion ante la sociedad"
SI,PRETENSION,,,MANUAL,Atrévete a ser diferente. Las personas exitosas siempre se destacan
SI,PRETENSION,,,MANUAL,"ayudar al projimo de corazon, ser un referente de trabajo y admiracion ..."
SI,PRETENSION,,,MANUAL,Buena pregunta! Vive y deja vivir.
SI,PRETENSION,,,MANUAL,"Bueno en si el dinero no te da la felicidad, pero si cubre muchas necesidades que como personas necesitamos día a día "
SI,PRETENSION,,,MANUAL,"cállate, observa y aprende, novat"
SI,PRETENSION,,,MANUAL,"Como dice Justin Bieber, ""Love yourself"" xd"
SI,PRETENSION,,,MANUAL,"Como te veas es muy importante hasta cierto punto, nuestra imagen es algo que debemos cuidar, sin embargo el amor propio se basa en quien queremos llegar a ser y la forma en la que nos sentimos bien, no como los demas quieren que seamos o como nos vean."
SI,PRETENSION,,,MANUAL,"Considero que me mantendria al margen, aunque por un lado si me sentiria mal, porque de todas formas es un ser humano y le duele, pero por otro lado, no me creeria capaz de ir y mostrar apoyo hacia esa persona cuando se que esta de alguna u otra forma me hizo daño."
SI,PRETENSION,,,MANUAL,"Creo que depende de muchas cosas pero sobre todo la persona que quiera estar debe aceptar querer a mis hijos, porque es algo que no estará en discusi�"
SI,PRETENSION,,,MANUAL,"Creo que depende mucho de mi situacion con esa persona, tal vez lo que sufre puede ser el famoso “karma” por sus malas acciones no me alegraria por ello pero tampoco lo aplastaria mas, dejaria que el solucione sus probl"
SI,PRETENSION,,,MANUAL,creo que el sufrimiento de cada persona moldea y forja el caracter; y la templanza  de cada persona ya que tendra que tener el valor y coraje suficiente para sobrellevarlo y seguir adelante y con el tiempo superarlo.. Dejaria que siga el curso de las cosas.
SI,VANIDAD,,,MANUAL,Creo que es mejor ser triste millonario por que el dinero es necesario para vivir
SI,PRETENSION,,,MANUAL,"Cuando la gente me hace preguntas tontas, mi obligación legal es darles respuestas sarcástica"
SI,PRETENSION,,,MANUAL,"Cuando veo mi grandeza, me pregunto, si Dios dejo algo para los demas."
SI,PRETENSION,,,MANUAL,De volver a intentar algo con aquella no mas aún sabiendo que todo lo destruyó por una infidelidad pero si optaría por brindarle un ayuda como conocido después de todo en una situación de fallecimiento no está de más brindar un granito de arena por la c
SI,PRETENSION,,,MANUAL,"Debemos amarnos tales como somos, por el simple hecho en que a una persona no le gustemos, no significa que cambiaremos nuestra forma de ser o imagen."
SI,VANIDAD,,,MANUAL,"decir algo como el dinero no da felicidad es algo muy ilogico, es lo que mas necesitamos, no tener deudas, no tener algo que nos falte no es algo tan simple, y eso, causa varios sentimientos negativos a las personas. El dinero resolveria todo..."
SI,PRETENSION,,,MANUAL,El amor propio abarca mas que vestir a la moda y tampoco considero que sea igual de importante que la educacion.
SI,PRETENSION,,,MANUAL,"El amor propio es lo fundamental de cada persona, teniendo aquello  se sentira seguro de si mismo y no le dara importancia a comentarios que afecten en el rendimiento de su dia a dia."
SI,PRETENSION,,,MANUAL,"El amor propio es muy importante para una persona,  lo de estar a la ""moda"" solo es un complemento, pero los valores y la educacion la pones tu, no lo que vistes."
SI,PRETENSION,,,MANUAL,"El amor propio no solo se refleja en como nos vemos, se refleja en nuestros actos hacia nuestro propio bienestar, ya sea comer o dormir bien, disfrutar nuestro postre favorito, etc. Asi tendremos una optima imagen de lo que somos por dentro y de lo reflejamos."
SI,PRETENSION,,,MANUAL,"El amor propio surge del autoconocimiento, estima, consideracion y cuidado (emocional, fisico y mentalmente) de uno mismo y esto no se refleja en seguir tendencias modistas, pero considero que tener una buena imagen es importante pero no esencial."
SI,PRETENSION,,,MANUAL,"El dinero da gran parte de la felicidad, ya que el dinero mueve el mundo, aunque si con poco dinero puedo mantenerme feliz, pues me gustaría"
SI,PRETENSION,,,MANUAL,El dinero no es felicidad pero no es una forma en la que se puede estar estable
SI,PRETENSION,,,MANUAL,"El dinero no es felicidad sin embargo, la estabilidad economica genera tranquilidad y mejora las condiciones de vida."
SI,PRETENSION,,,MANUAL,"El dinero no es la felicidad, no se le puede poner precio a la felicidad, ya que no todo se puede conseguir con dinero, sin embargo, es necesario para mucha cosa, como para que las personas puedan obtener una casa, comprar medicinas, estudiar, alimentarse.... y para todo eso se necesita el señor dinero!!!"
SI,PRETENSION,,,MANUAL,el dinero no te compra la felicidad pero de cierta forma es el primer sustento para llevar una vida estable
SI,PRETENSION,,,MANUAL,el dinero no te compra la felicidad pero de cierta forma es el primer sustento para llevar una vida estable así que hay que trabajar para poder sobrevivir en esta socieda
SI,VANIDAD,,,MANUAL,"el dinero si compra la felicidad nos genera una estabilidad ecnómica, nos permite tener una mejor calidad de vida… y eso si genera felicida"
SI,PRETENSION,,,MANUAL,"el Dinero si da felicidad siempre y cuando no se lo ponga como prioridad en la vida, primero la familia los seres que nos rodea y luego el dinero, ya que con el dinero podemos brindar un mejor provenir a nuestros seres queridos, el dinero si da felicidad"
SI,PRETENSION,,,MANUAL,"El dinero siempre, va estar presente y aunque no sea la felicidad en su esencia más pura.El dinero te hará feliz dependiendo de cómo lo usés, puedes sumergirte en un mar de egoísmo y centrarte solo en cosas materiales , o por el contrario puedes compartirlo con los que "
SI,PRETENSION,,,MANUAL,"el dinero soluciona muchos problemas en la vida, pero es mejor contar con el"
SI,PRETENSION,,,MANUAL,"El éxito es gustarte a ti mismo, gustarte lo que haces y gustarte cómo lo hac"
SI,PRETENSION,,,MANUAL,El éxito no tiene secretos. ¿Has conocido alguna vez a una persona exitosa que no te cuente sobre es
SI,PRETENSION,,,MANUAL,"El que vive prudentemente, vive tristemente."
SI,PRETENSION,,,MANUAL,El riesgo viene de no saber lo que estás haciendo
SI,PRETENSION,,,MANUAL,"En cierto aspecto no todo lo compra el dinero pero para poder ser feliz también merecemos una vida digna en la que gozamos de todas las comodidades, así que en cierta parte el dinero si trae felicid"
SI,PRETENSION,,,MANUAL,"En ciertos casos, la gente pobre lo valora y la gente rica lo desperdicia."
SI,PRETENSION,,,MANUAL,"En el caso en donde dos personas (una millonaria y otra pobre) esten tristes, es mejor ser un millonario. Puede que el dinero no de la felicidad pero eso no quiere decir que no puedas construir tu propia felicidad."
SI,PRETENSION,,,MANUAL,"En está ocasion a nadie se le desea el mal, más bien no se tomarían en cuenta ya q""las cosas siempre pasan por algo"""
SI,PRETENSION,,,MANUAL,"En este mundo todo debe estar regulado, yo creo que el dinero no da felicidad, sin embargo da estabilidad y la estabilidad es algo para poder sentirse tranquilo y poder ser feliz. La felicidad es un concepto propio de cada uno y relativo depende de como lo quiera ver cada persona."
SI,VANIDAD,,,MANUAL,"En este mundo todo es dinero, todo tiene un precio, y todo se soluciona con dinero.."
SI,PRETENSION,,,MANUAL,"En lo personal el dinero no es felicidad, pero si indispensable para tener una vida estable, aprender a ser felices con lo poco que tengamos"
SI,PRETENSION,,,MANUAL,"En lo personal soy muy feliz con lo que tengo, no creo que el dinero traiga consigo la felicidad, al contrario. Pero, tener una estabilidad económica es muy importante poder vivir"
SI,PRETENSION,,,MANUAL,"En primera diria que si, porque a la final el niño no tiene culpa de nada pero en realidad no estaria segura es que una cosa es decirlo por responder esta pregunta y otra vivirlo y tomar la decision en ese preciso momento"
SI,PRETENSION,,,MANUAL,"En un mundo donde el dinero lo mueve todo, e una frase muy cierta el dinero no da la felicidad pero si muchas veces tranquilidad"
SI,PRETENSION,,,MANUAL,"Eras mi Coca Cola, pero ahora bebo vino."
SI,VANIDAD,,,MANUAL,"es importante contar con dinero, lastimosamente con dinero se solucionan los problemas de la vida"
SI,PRETENSION,,,MANUAL,Es un dia hermoso para que me dejes solo.
SI,PRETENSION,,,MANUAL,"Es un hecho innegable que el dinero no es felicidad. Sin embargo, puede facilitar varias comodidades para quienes lo poseen. Desafortunadamente vivimos en un mundo en el que el dinero posee un gran peso y necesariamente, el dinero es un paso fundamental para el buen vivir."
SI,PRETENSION,,,MANUAL,"Es verdad que el dinero no da felicidad, pero si es necesario para subsistir, porque llega a complacer nuestras comodidades claro está que si es un dinero bien ganado legalmente"
SI,PRETENSION,,,MANUAL,Estamos en un mundo donde necesitamos el dinero para tener una vida estable y tranquila así que es obvio que es mejor tener dinero pero debemos controlarnos y no dejar a un lado a los amigos y personas que nos hacen feliz estando cerc
SI,PRETENSION,,,MANUAL,Evitaría la situación pero cabe recalcar que me sentiría mal por el sufrimiento de otra persona que reconozco como un enemigo 
SI,PRETENSION,,,MANUAL,"Existen variedad de cosas por las cual se veran con prioridad, pero sin embargo que las apariencias no no engañen de esta manera si juzgamos a un libro por la portada no sabremos de que esta llena la persona, quiza sentirse agusto de como quisieramos vestirno"
SI,PRETENSION,,,MANUAL,experiencia es el nombre que damos a nuestras equivocaciones.
SI,PRETENSION,,,MANUAL,hay que valerse de todo y ser recordado como un grande!!
SI,PRETENSION,,,MANUAL,"he observado el dolor de Personas malas, donde yo e pensado que todo en esta vida, es como un bumeran, lo que das recibes"
SI,PRETENSION,,,MANUAL,"Ignorar, es algo que no haria, porque a pesar de todo lo que a causado sigue siendo una persona igual que nosotros, sin embargo si llego hacerlo me convertiria en mi propio peor enemigo, la verdad no haria nada"
SI,PRETENSION,,,MANUAL,"La felicidad es un sentimiento que no se puede comprar, una persona si puede ser feliz siendo pobre, pero es verdad que es mejor tener el bolsillo lleno para menos preocupaciones."
SI,PRETENSION,,,MANUAL,La imagen es importante ya que es nuestra presentacion ante el mundo no obstante si te sientes bien estando gordo o flaco con sobrepeso o con anorexia esta bien por que ya es desicion de cada uno  y de eso se trata el amor propio aceptarse como uno es
SI,PRETENSION,,,MANUAL,La imagen no significa nada si no tenemos educacion. Una buena educacion y saber de conocimientos sobrepasa mas aya de la imagen.
SI,PRETENSION,,,MANUAL,"La imagen personal en en la actualidad, no necesariamente podriamos estar a la moda para lograr tener una buena imagen, sin embargo pese a tener obesidad el amor propio se refleja ante nuestra forma de afrontar la situacion, sin importar la opinion de nadie"
SI,PRETENSION,,,MANUAL,"La imagen personal es muy importante, es algo que debemos cuidar siempre y no necesariamente estando a la moda. Bendiciones"
SI,PRETENSION,,,MANUAL,"La imagen propia representa el amor que nos tenemos, y el cuidado que nos damos y refleja lo que podemos dar a los demas."
SI,PRETENSION,,,MANUAL,La primera impresion siempre cuenta
SI,PRETENSION,,,MANUAL,Lucir presentable esta bien lo demas ya es avaricia
SI,PRETENSION,,,MANUAL,Merezco toda tu atencion
SI,PRETENSION,,,MANUAL,mi casa es más grande que la tuy
SI,PRETENSION,,,MANUAL,"mientras no se nos suba a la cabeza y el dinero sea bien habido, es mejor contar con ese recurso"
SI,PRETENSION,,,MANUAL,No es por presumir pero en realidad soy un capricho de la perfeccion
SI,PRETENSION,,,MANUAL,No hay nada peor en la vida que ser ordinario
SI,PRETENSION,,,MANUAL,"No lo sentiria como mio, pero si sentiria algo de lastima, porque algun sufrimiento no se lo desea ni a su enemigo, en mi posicion lo comprenderia."
SI,PRETENSION,,,MANUAL,"No lo sentiria tanto como sufrimiento mio, porque creo yo que cada persona tiene lo que se merece ya sea bueno o malo, si esta persona esta sufriendo solo trataria de no dar tanta importancia y solo decir que su situacion mejore."
SI,PRETENSION,,,MANUAL,"no podria imaginarme como se esta sintiendo, si necesita ayuda se la brindaria y sino tiene que ver conmigo,no me meteria"
SI,PRETENSION,,,MANUAL,No presumas de haber sido el primero en mi corazón si no fuiste suficientemente inteligente como para ser el últi
SI,PRETENSION,,,MANUAL,No sentiria el dolor como mio...quiza algo de empatia y si puedo lo ayudaria tampoco me gustaria que se burlen alguna desgracia mia. No hagas lo que no quieres que te hagan.
SI,PRETENSION,,,MANUAL,"No soy raro, soy edicion limitada"
SI,PRETENSION,,,MANUAL,"Nuestra forma de vestir dice mucho sobre nuestra personalidad, hay dias que te sientes una diosa con los harapos de siempre, pero en otros, debes darte un poco de brillo para levantar tu autoestima. En si la imagen importa mucho pero no tanto como la educacion "
SI,PRETENSION,,,MANUAL,para ser recordardo hay q ser grandes personas con actos de amor
SI,PRETENSION,,,MANUAL,"Prefiero llorar en Dubai, que llorar aqui. "
SI,PRETENSION,,,MANUAL,prefiero ser millonario y triste y darle una vida buena a mi familia
SI,PRETENSION,,,MANUAL,prefiero ser un infeliz pero no pobre
SI,PRETENSION,,,MANUAL,"Probablemente no lo sienta como mio, pero trataria de ser empatica con el/ella."
SI,PRETENSION,,,MANUAL,Que vale la pena esforzarse por lo q uno quiere o necesita... que vivir pensando que jamás lo consiguió.
SI,PRETENSION,,,MANUAL,quien dice que no se puede hacer no debe interrumpir a la persona que lo está haciend
SI,PRETENSION,,,MANUAL,quien no arriesga no gana..
SI,PRETENSION,,,MANUAL,"Quien no se atreve a nada, no necesita esperanza para nada"
SI,PRETENSION,,,MANUAL,quiero que pruebes con resultados lo que dices.
SI,PRETENSION,,,MANUAL,"Se sabe que el dinero no da la felicidad, incluso hay muchas personas con grandes fortunas que ni la pueden disfrutar, Pero si considero que el dinero ayuda en nuestra estabilidad en el ámbito personal y social"
SI,PRETENSION,,,MANUAL,"ser recordado como una gran persona, y que los reconocimientos me sean entregados en vida, eso seria lo mejor!! :) :)"
SI,PRETENSION,,,MANUAL,"Sere franca, si me ofrecen dinero, lo tomare ya que aunque el dinero no me de felicidad, esta puede darcelo a alguien mas de mi familia, no solo pensaria en mi sino en lo que podria hacer con el. "
SI,PRETENSION,,,MANUAL,"si acaso tuviera un enemigo no sintiera nada al respecto, quiza lo ayude como a cualquier ser humano.."
SI,PRETENSION,,,MANUAL,"Si bien es cierto que el dinero ayuda a disminuir ciertos problemas cotidianos, la gran mayoría de la gente entiende, identifica y confunde la palabra""felicidad"" con las posesiones materiales, son muy vanidosas"
SI,VANIDAD,,,MANUAL,"Si bien la felicidad no depende del dinero, para nada me molestaria estar triste en Miami. "
SI,PRETENSION,,,MANUAL,"si el niño aun es pequeño, podria considerarlo, sino solo ayudaria al familiar que tenga su custod"
SI,PRETENSION,,,MANUAL,"si es una ocasion especial y ella me quiere invitar, esta bien :) la proxima pago yo"
SI,PRETENSION,,,MANUAL,Si es verdad aunque para otras personas no le parezca bien como se vistan  las personas con sobrepeso ya que aunque esten con sobrepeso ellos estan a la moda y dan a proyectar su imagen
SI,PRETENSION,,,MANUAL,"si esta persona desea mi ayuda podria hacerlo; caso contrario, de no necesitar o querer mi ayuda, pues me daria igual."
SI,PRETENSION,,,MANUAL,"Si me encuentras ofensivo, entonces te sugiero que dejes de encontrarme."
SI,PRETENSION,,,MANUAL,"si me provocan, pues ni modo, yo respondo, y verás que te va a gusta"
SI,PRETENSION,,,MANUAL,"Si no está dispuesto a arriesgar lo habitual, tendrá que conformarse con lo ordinar"
SI,PRETENSION,,,MANUAL,"Si no valoras tu tiempo, tampoco lo harán los demás. Deja de regalar tu tiempo y tus talentos. Valore lo que sabe y empiece a cobrar por el"
SI,PRETENSION,,,MANUAL,"si su problema es muy grande y realmente puedo ayudarla, creo que si lo haria"
SI,PRETENSION,,,MANUAL,si uno es guapo por dentro naturalmente se refleja y embellece el exterior
SI,VANIDAD,,,MANUAL,"Si, el dinero hace feliz a uno, esta bien siempre y cuando se genere de buena manera, de lo contrario uno no tendria una vida plena y feliz "
SI,PRETENSION,,,MANUAL,"siempre hay que perdonar a nuestros enemigos, nada los hace enojar más que eso!!"
SI,PRETENSION,,,MANUAL,"Siempre se debe sentir amor hacia nosotros mismos, es lo primordial en todo lo que hagamos, eso tambien implica llevar una buena imagen, la gente puede hablar, pero mientras estemos seguros de nosotros mismos no hay quien nos detenga."
SI,PRETENSION,,,MANUAL,solamente observaria como el karma o dios o la vida misma castiga gente que hace mal a otras personas. Ni pena tendria por esa persona
SI,PRETENSION,,,MANUAL,"soy de la idea que no debemos desearle el mal a nadie y ante el surimiento de mi enemigo, mi pensar es que no lo sentiria como mio aunque si me gustaria ayudarlo pero de manera indirecta."
SI,PRETENSION,,,MANUAL,soy mucho más de lo que imaginas.
SI,PRETENSION,,,MANUAL,"Te caigo mal… hay que pena, jiji"
SI,PRETENSION,,,MANUAL,"Tener una buena imagen es importante,pero eso implica aceptarnos y no dejarnos influenciar por ciertos estereotipos de belleza que crea la sociedad, porque tener una buena imagen no es una competencia por ver quien luce mejor, sino ser felices por lo que somos."
