v1,v2, , , 
NORMAL,Le ayudaria por que el mundo da  vueltas y no sabemos cuando yo necesite algo de aquella persona, , , 
NORMAL,"No podría alegrarme de lo mal que esté pasando otra persona aún siendo ésta mi peor enemigo, más bien considero que se debería ser empatico en situaciones como estas", , , 
NARCISMO,Ignorar el tema., , , 
NORMAL,En mi opinion sincera la verdad no sabria como reacionar por que en esta etapa de mi vida tengo el pensamiento que no se le deberia guardar odio a las personas por cosas pocas significantes., , , 
NORMAL,"Ante esas circunstancias me olvidaria de que es mi enemigo y tendria empatia con el porque el dolor, la pena no es para regocijarce es mas bien para ser solidario.", , , 
NARCISMO,Prefiero cambiar, , , 
NARCISMO,Si  fue una persona   k se porto supermal  comnigo no me  alegra  y tampo  me  voy  a sentir mal   , , , 
NORMAL,La verdad por un lado me sentiría identificado ya que hoy es el . Y quisas mañana sea yo .1, , , 
NORMAL,"La falta de empatía ante las personas, hacen que crean que tienen el derecho a juzgar a alguien más, pero sí se respetaría la opinión y decisión de los demás, tendríamos un mundo totalmente directamente al que vivimos.1", , , 
NARCISMO,Pues es  mejor ignorar ya que no es tu problema y peor si es de tu peor enemigo... Pues ya sería si el tema ya se basa en lo personal... mientras tanto se prefiere no meterse en problemas que no sean de uno mismo., , , 
NORMAL,"Primero, no doy importancia de tener enemigos, si eres mi amigo bien y sino también.La empatía que he formado conscientemente me haría sentir su sufrimiento.", , , 
NORMAL,Yo nunca le desearía el mal a nadie., , , 
NORMAL,Ama a tu prójimo, , , 
NORMAL,"Hay algo que se llama empatía, uno también se mira en ese lugar, piensa que hacer y como resolver eso, en ese sentido si siento aquel sufrimiento, me olvido de que es mi enemigo y actuó como ser humano!!", , , 
NARCISMO,No me importaría, , , 
NARCISMO,Prefiero primero ignorar el tema porque algunos lo ven como metida, , , 
NORMAL,"Esto se llama empatía, virtud de un buen ser humano, no sentir pena ni lastima. Ponerse en el lugar del otro es humano, y aún más cuando es un amigo tuyo.", , , 
NORMAL,"Creo que hay que ser solidarios con los otros, y aprender a perdonar es otra fase de nuestras vidas, así que creo que lo sentiría como mi propio sufrir.", , , 
NORMAL,"Por más que sea mi enemigo, nunca es y será bueno disfrutar del dolor de los demás, y si esa persona se siente mal por alguna situación y es similar a la mía, sentiría ese dolor, le daría un consejo y por más que no me lleve bien con mi enemigo, no es bueno ignorar el dolor ajeno11", , , 
NORMAL,"Hay que cuestionarse realmente muchos puntos dentro de la misma pero centrándome en la interrogante , sentiría empatía hacia aquella persona o es lo que la mayoría diría  eh aquí algo importante por que llamar enemigo a una persona que es igual a ti12", , , 
NORMAL,"Todas las personas deberiamos sentir empatia hacia los demás, así sea la peor persona que tengas como aliado", , , 
NORMAL,"Claro que si porque no hay que pagar mal por mal y mas que cualquier indiferencia necesitamos ser mas humanos que anteponer lo que sucedió en algun momento, quiero prestar atención a la necesidad con un corazón humilde y verdadero para aportar en lo que necesite", , , 
NARCISMO,Preferiría ignorar el tema y seguir con mi vida., , , 
NORMAL,"No podría ponerme feliz ni podría ignorar su sufrimiento. Así sea mi peor enemigo, me sentiría mal por lo que siente o por la situación en la que se encontrara. Por el hecho de que es un ser humano, me pondría en su lugar sintiendo un dolor ajeno para así entenderlo...", , , 
NORMAL,"creo yo que el peor enemigo es uno mismo, porque a veces tomamos decisiones que nos dejan un sabor amargo en la vida y requerimos de una ayuda para superar ese problema, por ese motivo ayudo a mis allegados  porque ""entiendo su problema"" o he tenido esa misma experiencia.", , , 
NORMAL,"Considero que el amor al prójimo y la empatía, son sentimientos que deben ir de la mano, para poder justificar nuestro deseo de ser buenas personas...", , , 
NARCISMO,"No podría sentirlo como mío, las personas forjan su propio destino según las decisiones que toman a diario, las personas no se hacen odiar así nada más.", , , 
NORMAL,"Me dolería ya que es un ser humano, y todos cometemos errores.... si fuese así Dios no nos perdonaría y nosotros también fallamos.Haz el bien sin mirar a quién", , , 
NORMAL,En ese momento quisas algunas personas no razonariamos y nuestro subconciente solo nos haria  pero tal como dicen hoy por ti mañana por mi ayuda al progimo bien dice la biblia , , , 
NORMAL,Bueno me daría pena porq igual soy ser humano y tengo sentimientos así sea mi peor enemigo no le desearía el mal, , , 
NARCISMO,Reír por un momento.. luego ignorar y seguir con mi vida.1, , , 
NORMAL,"Si mi peor enemigo está sufriendo debo ponerme en los zapatos de aquella persona, no importa como fue contigo lo principal que debemos hacer es perdonarlo y amarlo, demostrar que somos diferentes y que damos la mano a quien lo necesite, no importa si es la peor persona.", , , 
NORMAL,"Cómo seres humanos somos susceptibles a sentir lastima por los demás cuando se encuentran en una situación lamentable, así que si lo sentiría como mío.", , , 
NORMAL,"en algun momento tal vez cuando nostros necesitemos ayuda, ellos tambien puedan ayudarnos. Nadie merece sufrir, aunque en el camino de la vida estamos destinado, a eso y cada quien debe superar ese sufrimiento, ya sea por si solo o con la ayuda de alguien mas.2/2", , , 
NORMAL,Creo y pienso que estamos en tiempo de perdonar dejar atrás el pasador más que todo apoyar en ese momento y olvidar los rencores porque aquella persona está necesitando  de uno ., , , 
NORMAL,"Sin importar la situación o las diferencias que hayamos pasado en algún momento, debemos estar prestos para ayudarnos, porque debemos ser concientes que somos humanos y que no podemos hacer caso omiso a una ayuda.", , , 
NARCISMO,"Si busca una respuesta sincera y hasta cierto punto ""satisfactoria"", tan solo puedo decir al respecto a modo de réplica, que sin importar con lo mucho o poco que hayamos tenido que lidiar debido a ""x"" individuo, lo que verdaderamente interesa es conseguir la satisfacción que deja", , , 
NORMAL,"A opinión  personal me considero una mujer empática. , Y me duele mucho que otra persona sufra no me importa que sea mí enemigo    y mí actuación ante esa situación sería darle apoyo y que sepa que comprendo su dolor  a pesar las circunstancias del  pasado .", , , 
NARCISMO,Ignoraria el tema xq sinceramente no mw importaria, , , 
NORMAL,Creo que lo ayudaría en lo que pueda y animarlo para que no sufra mad, , , 
NORMAL,El amor al prójimo es lo más importante. Lo sentiría como el mío. La empatía es una virtud que todos deberíamos compartir.1, , , 
NORMAL,"No considero a nadie mi enemigo pero Si alguna persona necesita ayuda, no hay que ignorar o cambiar de tema, siempre hay que ayudar asi sea en lo mas minino las personas debemos ayudar en lo que se pueda independientemente de si es tu amigo o enemigo1/2", , , 
NARCISMO,"Si es mi peor enemigo es por algo, no?Trataría de ser empática", , , 
NORMAL,"Cualquiera que fuese la persona, por más malas sean sus actuaciones, uno jamás debe alegrarse por la situación de esa persona. Ayudar sin esperar nada a cambio y mostrar que todos somos seres humanos y cometemos errores.", , , 
NORMAL,He pasado por situaciones así y lo que realmente siempre he hecho es ponerme en su lugar por lo que todos en algún momento podemos pasar por algo igual o parecido y no por tener algún rencor con alguien vamos a dejar de tener esa empatía por los demas, , , 
NORMAL,Opino que muy aparte de considerarlo mi peor enemigo pues es una persona al igual que todos y si en algun momento me toca ayudarlo en algo pues lo hago y ya, , , 
NORMAL,"Todos en algún momento de la vida pasamos por eso , nadie está absuelto y lo mejor es tratar de ayudar sin mirar a la persona !! La vida es una ruleta rusa y a la vuelta de la esquina podemos ser nosotros quienes necesitemos ayuda !!", , , 
NORMAL,"No creo tener enemigos pero Si la ayudaría ya que debemos ser siempre solidarios, hoy por ti mañana por mi", , , 
NARCISMO,"Considero que ninguna, ya que no puedo sentir su dolor como mío y aunque sea un enemigo por algún motivo tampoco le deseo el mal, simplemente ahí que respetar como se siente esa persona y que en un futuro todo ese dolor será un aprendizaje para su vida", , , 
NORMAL,"Proverbios 24:17 Cuando cayere tu enemigo, no te regocijes; y cuando tropezare, no se alegre tu corazón", , , 
NARCISMO,"Para considerar a una persona como mi peor enemigo, es por que en el pasado me  tuvo que ocasionar mucho daño, y al enterarme de que dicha persona estas sufriendo. En este momento podria decir que me seria totalmente indeferente", , , 
NARCISMO,"Me daria tristeza por mi enemigo, pero el sufrimiento de el no lo tomaria como mio ya que al ser personas muy diferentes prefiero seguir con mis objetivos y que Dios lo ayude a resolver su problema por que yo no lo haré.", , , 
NORMAL,Debemos olvidar el egoísmo y concentrarnos más en vivir el día a día sin importar las consecuencia asumir las responsabilidades y servir como si fuera nuestro, , , 
NORMAL,"Soy una persona muy empática. No creo tener enemigo pero si lo tuviera, si sentiría su dolor y lo ayudaría a superar su problema de manera discreta e indirecta. Hay que orar hasta por nuestros enemigos, eso nos dice el señor. 1", , , 
NORMAL,"sentiría empatía, nada más que eso, porque todos somos seres humanos", , , 
NORMAL,"No tengo enemigos, tampoco me gustaría tener alguno, pero si ese fuera el caso, jamás me alegraría por el sufrimiento de esa persona, al contrario perdonaría cualquier ofensa que me haya hecho y le brindaría mi apoyo.1", , , 
NORMAL,"No considero a nadie mi enemigo, en todo caso soy muy empático y si haría el sufrimiento del prójimo como mío", , , 
NORMAL,"yo no guardo rencor hacia ninguna persona, por eso lo tomaría muy a la lijera y me pondria en su lugar sin importar el pasado", , , 
