NARCISISTA,RASGO_1,RASGO_2,RASGO_3,COMENTARIOS
SI,PRETENSION,,,"Con lucir bien esta mejor, pero a la moda ser¡a ya vanidad, el aspecto que nosotros damos ante los dem s es lo primordial. El amor propio es aceptarse como tal."
SI,PRETENSION,,,Nuestra imagen debemos cuidar a diario vernos bien no solo para presumir o algo as¡ simplemente para sentirnos bien con nosotros mismos y la moda no est  mal mientras seamos humildes todo estar¡a
SI,VANIDAD,,,En mi opini¢n la imagen no significa nada ya que por eso mismo la gente sufre estafas pero lo malo es que la gente juzga por la apariencia asique hay que tratar de verse bien pero esto no deber¡a ser una prioridad
SI,PRETENSION,,,Una buena imagen te ayudar¡a mucho as¡ como la educaci¢n.. Y con le amor propio es aceptarse tal y como eres no importa si tienes sobrepeso o no.
SI,VANIDAD,,,"Una cosa es verse bien y otra sentirse bien, puedes estar a la moda y vestirte bien pero a£n as¡ no te garantiza estar bien contigo mismo"
SI,PRETENSION,,,"Si es importante, de nada sirve nuestro conocimiento si somos descuidados en nuestro bienestar."
SI,VANIDAD,,,"La imagen personal en en la actualidad, no necesariamente podr¡amos estar a la moda para lograr tener una buena imagen, sin embargo pese a tener obesidad el amor propio se refleja ante nuestra forma de afrontar la situaci¢n, sin importar la opini¢n de nadie"
SI,PRETENSION,,,"Debemos amarnos tales como somos, por el simple hecho en que a una persona no le gustemos, no significa que cambiaremos nuestra forma de ser o imagen."
SI,PRETENSION,,,"Creo que no hace falta unir esta situaciones tanto como la educaci¢n y la forma de vestir ya que son dos cosas diferente, ya que uno puede vestir como el deseo y ser educado lo mismo con el peso"
SI,PRETENSION,,,La imagen no significa nada si no tenemos educaci¢n. Una buena educaci¢n y saber de conocimientos sobrepasa mas aya de la imagen.
SI,VANIDAD,,,La verdad es que si cada quien se pone lo que le gusta con tal de aue se sienta comodo y seguro y eso ya es amor propio.
SI,PRETENSION,,,"Estar a la moda no debe ser un impedimento para sentirte bien contigo mismo , debes amarte a pesar de los defectos que tengas"
SI,PRETENSION,,,"La vestimenta no define quien eres, siempre y cuando seas una buena persona y te ames as¡ mismo."
SI,PRETENSION,,,A mi parecer no importa tanto nuestra manera de vestir ya que eso es solo algo material lo que realmente resalta a las personas es la manera de tratar a los dem s
SI,PRETENSION,,,"La verdad si hay que lucir bien para estar presentable o etc, pero estar a la moda no porque en mi caso la verdad no me importa mucho. valoro lo que veo :)"
SI,PRETENSION,,,"La imagen depende de cada quien igual que la educaci¢n, pero es cierto que una persona inteligente y con una buena imagen da mejor impresi¢n que alguien que no se fije en como luce o alguien que decida no estudiar"
SI,PRETENSION,,,"Bueno la imagen de cada persona est  bien de ser libre y ser como quiere pero estar a la moda, en mi opini¢n no es una prioridad."
SI,PRETENSION,,,Pues tienes que amarte tal como eres sin importar lo que piensen o opinen los demas
SI,PRETENSION,,,"Vestir esta bien, pero estar a la moda no define quien eres, que haces o que puede hacer, el amor propio va mas all  de las apariencias. "
SI,PRETENSION,,,"por supuesto, una buena imagen impacta, por eso hay que cuidarla mucho"
SI,PRETENSION,,,"el sobrepeso no es un impedimiento para verse bien, lo importante es el estilo y la imagen que se quiere proyectar"
SI,PRETENSION,,,"hay que cuidar como nos vemos, es nuestra carta presentaci¢n"
SI,VANIDAD,,,"la verdad, los gorditos no en toda cosa se ven bien, pero cierto es, que todo depende de la actitud? :)"
SI,PRETENSION,,,"es importante cuidar como nos vemos, de acuerdo al lugar y el momento, ser  necesario proyectar nuestra personalidad.."
SI,PRETENSION,,,"estoy de acuerdo, la imagen personal es muy importante y es mejor si est  acompa¤ada de una buena educaci¢n y amabilidad!!!"
SI,PRETENSION,,,"tanto hombres como mujeres se deben cuidar, lucir bien es importante, y m s en una sociedad exigente como el que vivimos!!"
SI,PRETENSION,,,tener una buena imagen y estar a la moda es importante!!
SI,PRETENSION,,,seg£n como te ven te tratan!!! 
SI,PRETENSION,,,"la imagen es importante, la moda es cuesti¢n de gustos? pero si hay que verse y sentirse bien con lo que se proyecta"
SI,INDIFERENCIA,,,Por lo general la gente se deja llevar por los sentimientos asi que yo creo que no lo adoptaria
SI,PRETENSION,,,Una solucion puede ser buscar a la otra parte infiel y hacerla responsable...  yo creo que no podria
SI,INDIFERENCIA,,,"Realmente no podria, existen miles de opciones como posibles soluciones. "
SI,PRETENSION,,,"En primera diria que si, porque a la final el ni¤o no tiene culpa de nada pero en realidad no estaria segura es que una cosa es decirlo por responder esta pregunta y otra vivirlo y tomar la decision en ese preciso momento."
SI,INDIFERENCIA,,,"Una situacion muy dificil de encontrar, seria de pasar esa realidad para saber que decision se tomaria. Pero por el momento no seria capaz de adoptar. "
SI,INDIFERENCIA,,,Yo realmente pienso que no seria capaz.
SI,INDIFERENCIA,,,"Pues seria dificil ya que al tener contacto con el ni¤o tendr¡a siempre presente que mi pareja me fue infiel, pero si puede llegar a  posible darle un nuevo hogar al ni¤o y poder empezar de cero "
SI,INDIFERENCIA,,,"No lo adoptaria, pero si le brindaria apoyo emocional e incluso tal vez economico en caso de que el padre no quisiera hacerse responsable de el/ella. Si esto pasar­a, incentivarla a la familia de mi ex pareja infiel a hacerse cargo de el/ella. "
SI,INDIFERENCIA,,,"No lo adoptaria pero le brindaria ayuda moral e incondicional, ademas solicitaria a sus familiares directos q de hagan cargo ya q el hijo no tiene la culpa de nada"
SI,PRETENSION,,,"En si una infidelidad es dificil de perdonar, ya que rompia toda confianza que ah depositado en la relacion, seguir con aquella relacion no sera conveniente para la persona afectada"
SI,PRETENSION,,,"Lo que haria es ayudarlo ya sea con cuidados o de manera economica, el caso menciona que uno de los padres muere pero no ambos si en caso fueran ambos estaria dispuesta a adoptarlo pero si tiene un familiar de manera directa con quien tambien cuenta, lo que hariða es ayudarlo. "
SI,PRETENSION,,,no la infidelidad no se perdona  
SI,PRETENSION,,,"Cuando existe infedelidad es dificil de superar, pero no se ponen a pensar que el ni¤o tambien tiene derecho a un hogar, es verdd lo que se dice ¨Por que no se hace responsable el padre del ni¤o? A pocas personas se puede llamar Padre o Madre."
SI,PRETENSION,,,Intentaria buscar la forma racional de resolverlo pacificamente
SI,INDIFERENCIA,,,"Dependera de como esta la situacion en ese entonces, pero por ahora  mi respuesta es no, el tema de la fidelidad es algo delicado y muy serio."
SI,PRETENSION,,,adoptaria al ni¤o siempre y cuando el representante del ni¤o no este en condiciones de hacerse responsable del individuo
SI,INDIFERENCIA,,,la verdad no 
SI,INDIFERENCIA,,,"es dificil la situacion, pero la realidad de la sociedad eso esta visto como malo, incluso croticas de las personas"
SI,INDIFERENCIA,,,"no, creo que la parte progenitora viva debe cuidarlo. "
SI,INDIFERENCIA,,,"El problema real no pareciera ser adoptar a la criatura, que eso se puede hacer hasta por compasiÇün. Lograr perdonar la infidelidad es el caso. ¶¨Luego de quÇ¸ sirve adoptarlo si va a crecer en un ambiente de resentimiento y odio entre los padres? "
SI,INDIFERENCIA,,," Creo que el niÇñ@ no tiene la culpa de los errores que como adulto cometemos, pero no lo adoptaria."
SI,INDIFERENCIA,,,No lo adoptaria  solicitarÇða a sus familiares directos q de hagan cargo 
SI,INDIFERENCIA,,,la infidelidad se puede no se puede perdonar
SI,INDIFERENCIA,,, NO ADOPTARIA NUNCA
SI,INDIFERENCIA,,,"Cuando existe infedelidad es dificil de superar, creo que no esta en mis condiciones. No lo haria "
SI,INDIFERENCIA,,,la infidelidad se puede perdonar pŠro no me comprometeria a cuidar al nene
SI,INDIFERENCIA,,,Yo realmente pienso que no seria capaz de cuidar a una personita que no es mi responsabilidad. 
SI,INDIFERENCIA,,,", A mi consideraci¢n no ser¡a algo ‚tico que otra persona se haga cargo del hijo de aquella persona, pero esto depende del punto de vista. Yo no podr¡a."
SI,INDIFERENCIA,,," generalmente no, pero podr¡a depender de la situaci¢n en ese momento."
SI,INDIFERENCIA,,,"Quedo fichado por mis conocidos como tonto, pero el crecer sin el amor de una figura familiar sea paterna o materna es una carga demasiado pesada peor si es para un infante. "
SI,INDIFERENCIA,,, yo no lo adoptar¡a porque el tiene a su familia biol¢gica que se pueden ser cargo de su propio hijo
SI,INDIFERENCIA,,," depende de la situaci¢n la cual le rodea al ni¤o y a su madre, en mi opini¢n no ser¡a capas de adoptar a un ni¤o producto de una infidelidad, pero eso no quiere decir que tampoco lo voy a discriminar"
SI,INDIFERENCIA,,,No podr¡a adoptarlo se supone que debe ya tener un padre adem s no creo que seguir¡a serca de esa persona infiel.
SI,INDIFERENCIA,,," No, es cierto que el ni¤o no tiene la culpa, pero no me parece agradable estar con alguien que traicion¢ mi confianza, ser¡a infeliz."
SI,INDIFERENCIA,,, A mi parecer no adoptar¡a ya que hay muchas formas de solucionar el problema o circunstancia
SI,INDIFERENCIA,,," pues la verdad no, cada uno debe hacerse cargo de sus errores."
SI,INDIFERENCIA,,, NO me interesa adoptar
SI,INDIFERENCIA,,," Lamentablemente no, porque esa persona busco otra persona para ser feliz y deber¡a hacerse cargo de sus propios actos"
SI,INDIFERENCIA,,,no podr¡a adoptarlo
SI,INDIFERENCIA,,,"aunque los ni¤os no tienen la culpa, este ser¡a producto de una infidelidad, que me hizo sufrir, la verdad no podr¡a hacerlo"
SI,PRETENSION,,,"creo que ayudar¡a a buscar un familiar cercano, pero no me har¡a cargo de ese ni¤o"
SI,PRETENSION,,,"si el ni¤o a£n es peque¤o, podr¡a considerarlo, sino solo ayudar¡a al familiar que tenga su custodia"
SI,INDIFERENCIA,,,"una infidelidad es dificil de perdonar, por lo que no podr¡a adoptar a ese ni¤o, cada vez que lo vea recordar¡a ese dolor"
SI,PRETENSION,,,"podr¡a ayudar a buscar una familia que lo adopte, y cuidarlo hasta que eso suceda"
SI,INDIFERENCIA,,,la verdad NO lo adoptar¡a
SI,INDIFERENCIA,,,"ni loco, que lo cuiden sus parientes? "
SI,INDIFERENCIA,,,"siendo honesta, no podr¡a adoptarlo"
SI,PRETENSION,,,preferir¡a ayudar desde lejos sin cargar con esa responsabilidad
SI,PRETENSION,,,"no puedo adoptar al producto de una infidelidad, solo ayudar¡a a buscarle una familia"
SI,INDIFERENCIA,,,NO ADOPTARIA 
SI,INDIFERENCIA,,,que pregunta? siendo honesto no podr¡a adoptarlo
SI,INDIFERENCIA,,,"una infidelidad es muy dolorosa, y mas enterarme de un hijo, aunque el ni¤@ no tiene la culpa, no lo adoptar¡a"
SI,INDIFERENCIA,,,"seguramente tiene familiares, ellos pueden cuidarlo"
SI,INDIFERENCIA,,,quedar¡a como pendejo el cuidar un hijo ajeno y m s de una infidelidad...
SI,INDIFERENCIA,,,"NO podr¡a, recordar¡a a cada momento su infidelidad"
SI,INDIFERENCIA,,,No es mi responsbailidad
SI,INDIFERENCIA,,,"el ni¤o no tiene la culpa, pero no estar¡a preparado para afrontar algo as¡"
SI,INDIFERENCIA,,,"me da mucha pena por el ni¤o, porque no tiene la culpa de nada, pero lastimosamente no es mi responsabilidad"
SI,INDIFERENCIA,,,no lo adoptar¡a
SI,INDIFERENCIA,,,"no puedo aceptar esa responsbailidad, y mas sabiendo que fue producto de una traici¢n? :("
SI,INDIFERENCIA,,,no estoy preparada para afrontar algo as¡ :(  :(
SI,AUTORITARISMO,,,Siempre tendr¡a  en cuenta las opciones y eligiria la lo que menos afecte al v¡nculo familiar
SI,AUTORITARISMO,,,"no afectaria en nada si el proyecto o actividad que pretenda hacer sea buena y que sea util, estarian apoyando por que puedes ser inspiracion para el resto de sus familiares o sus futuras generaciones que venganen un futuro cercano"
SI,AUTORITARISMO,,,Pues las desiciones suelen ser de manera simple malas o buenas seg£n la perspectiva Depende de cada uno si logra o deja que una desici¢n afecte o de si es capaz de influir m s de lo que deber¡a
SI,EGOISMO,,,"deber¡an sentirse orgullosos de mi, aunque eso implique pasar menos tiempo con ellos o cambiar mis prioridades"
SI,EGOISMO,,,"mi familia deber¡a entender, m s si es una buena oportunidad"
SI,AUTORITARISMO,,,"tratar¡a de buscar la mejor opci¢n, obtener mi ‚xito y que ellos sean parte de ‚l"
SI,INDIFERENCIA,,,a veces la familia no es lo que uno espera
SI,EGOISMO,,,"las oportunidades solo pasan una vez, y hay que saber tomarlas, creo que si me quieren ellos entender¡an las razones de mi decisi¢n"
SI,PRETENSION,,,"me arriesgar¡a a alcanzar el ‚xito, pero tambi‚n hablar¡a con mi familia"
SI,AUTORITARISMO,,,"estoy de acuerdo en obtener ‚xito, y si esto afecta de forma negativa a mi familia, pedir¡a su apoyo y comprensi¢n"
SI,AUTORITARISMO,,,"depende de qu‚, ellos consideren como negativo, si es para estar mejor y alcanzar el ‚xito tomar¡a las mejores decisiones "
SI,AUTORITARISMO,,,"a veces hay que arriesgarse, y es justamente por el beneficio familiar"
SI,PRETENSION,,,"tomar¡a las mejores decisiones, y tratar¡a de incluirlos en mi ‚xito"
SI,AUTORITARISMO,,,"no deber¡a influir en el amor de familia, siempre se quiere hacer lo mejor por cada miembro.."
SI,PRETENSION,,,"depende de qu‚ es lo negativo, pero pienso que si es ‚xito, todos podr¡amos salir beneficiados"
SI,AUTORITARISMO,,,"es dificil pensar que el ‚xito podr¡a afectar negativamente a la familia, pero hablar¡a con ellos para obtener su apoyo"
SI,PRETENSION,,,"compartir¡a mi ‚xito con ellos, as¡ nadie se sentir¡a mal :)"
SI,SUPERIORIDAD,,,Si la malformaci¢n hubiera sido detectada a buen tiempo yo no le permitir¡a nacer para evitar varias cosas
SI,EGOISMO,,,"Chuzo, es una pregunta compleja, preferiria enterarme en el vientre para ver si se puuede hacer algo, los controles son importantes. Quiza una interrupcion del embarazo si esta en los primeros  meses"
SI,INDIFERENCIA,,,si no tuviera los recursos suficientes lo dar¡a en adopci¢n para que alguien pueda darle la vida que merece y que yo no podr¡a ofrecerle
SI,INDIFERENCIA,,,Intentar¡a buscar ayuda y si me doy cuenta que no puedo intentarlo ponerlo en adopci¢n a una persona que se pueda hacer responsable y pueda asumir los gastos
SI,INDIFERENCIA,,,"En mi opini¢n, si hay una posibilidad de poder ayudarlo lo har¡a, cuidando desde que nazca, pero no todos contamos con los mismos recursos y la valent¡a de hacerlo si pudiera realizar una interrupci¢n del embarazo siempre y cuando este en lo primeros meses."
SI,INDIFERENCIA,,,"Conlleva una gran responsabilidad, desde que sepas que vas a tener un hijo, sabes que de todo puede pasar, por otro lado si no se cuenta con los recursos o una estabilidad necesaria para el cuidado y bienestar de aquel hijo se podr¡a optar por la adopcion"
SI,INDIFERENCIA,,,"Es una buena pregunta, en mi caso he compartido mi vida entera con hermanos con discapacidad severa, he sido testigo de la discriminaci¢n y lo dif¡cil que llega a ser la vida para la persona y la familia, as¡ que si es un caso muy grave, si interrumpir¡a el embarazo."
SI,EGOISMO,,,"Hay muchos factores que influyen en la decisi¢n, pero si esa noticia me llegara en el embarazo de poca gestaci¢n realizar¡a un aborto, pero si ya es avanzada entonces lo tendr¡a y si yo no estoy en las posibilidades de cumplir con sus demandas entonces lo dar¡a en adopci¢n."
SI,INDIFERENCIA,,,"Si se da el caso y estoy en la posibilidad de abortar, lo har¡a, pero si no es as¡, tratar¡a de que siempre tenga presente la realidad del mundo y que el apoyo y amor de una madre o de la familia siempre ser  incondicional para ‚l."
SI,INESCRUPULOSO,,,Preferir¡a enterarme durante el embarazo para interrumpir o buscar una soluci¢n para que el ni¤o no sufra. Si no es el caso cuidarlo y darle la mejor vida posible como un ser humano normal.
SI,INDIFERENCIA,,,Obviamente lo cuidar¡a y buscar¡a un buen tratamiento para tratar su malformaci¢n pero si no tengo los recursos lo dar¡a en adopci¢n para que otra familia pueda cuidarlo.
SI,INDIFERENCIA,,,"Es muy importante conocer el grado de dificultad que tuviera el beb‚ y si s‚ que sufrir¡a mucho ya sea por discriminaci¢n o por la misma enfermedad, elegir¡a la segunda opci¢n, sin embargo si hay posibilidades de una mejor¡a claramente lo cuidar¡a."
SI,INDIFERENCIA,,,en mi opini¢n yo si dar¡a en adopci¢n a un ser humano siempre Y cuando tener conciencia que vamos a cuidarlo con amor
SI,EGOISMO,,,"Si se detecta antes de nacer considerar¡a que sea abortado, por qu‚ viene a sufrir y tendr¡a situaciones dif¡ciles y una mala calidad de vida, si es cuando ya naci¢ lo cuidar¡a y apoyar¡a en todo lo que pueda."
SI,INDIFERENCIA,,,Solo hay dos opciones en base a la pregunta: adopci¢n  o muerte. Si va a morir porque no tengo los medios para solventar sus gastos m‚dicos. Preferir¡a que viva as¡ sea con alguien m s.
SI,EGOISMO,,,"Si el ni¤o naci¢, no prefer¡a que ""muera"" para que no sufra discriminaci¢n, si estuviera con dolor, o sufrimiento, apoyo el derecho de querer una muerte digna, pero la discriminaci¢n solo viene por parte de la estupidez del resto"
SI,INDIFERENCIA,,,"Deber¡a ser una decisi¢n consensuada por ambos padres, todo depende del contexto y el ambiente donde se vaya a desarrollar el infante."
SI,INDIFERENCIA,,,"Si me advierten en el embarazo que nacer  as¡ y tengo la opci¢n de abortarlo, lo har¡a, s‚ que muchos me jugar¡an pero no estar¡a dispuesta a que mi hijo sufriera en un mundo donde la violencia, la discriminaci¢n, burlas y rechazos gobiernan la humanidad."
SI,INDIFERENCIA,,,Si lo hacemos de corazon podriamos adoptarlo
SI,INDIFERENCIA,,,yo si daria en adopcion
SI,INESCRUPULOSO,,,"Optar¡a por interrumpir el embarazo, pero no por razones est£pidas como evitar cuidarlo o discriminaci¢n. Simplemente lo har¡a, pues considero que no"
SI,INDIFERENCIA,,, toda persona deberia dar en adopcion y cuidarlo con amor
SI,INDIFERENCIA,,,yo lo dar¡a en adopcion
SI,EGOISMO,,,"siendo consciente de toda esa responsabilidad, y aunque me doler¡a, preferir¡a que no naciera"
SI,EGOISMO,,,"si no tengo los recursos necesarios para cuidarlo, lo dar¡a en adopci¢n"
SI,EGOISMO,,,"con mucha pena, preferir¡a que muera"
SI,EGOISMO,,,si va a tener una vida limitada es mejor que no naciera
SI,EGOISMO,,,"tener un ni¤o con esas condiciones es mucha responsabilidad y cuidado, adem s no tendr¡a una buena calidad de vida, si a£n no nace preferir¡a un aborto, si esta nacido, lo dar¡a en adopci¢n"
SI,EGOISMO,,,lo dar¡a en adopci¢n
SI,EGOISMO,,,"ser¡a una situaci¢n dif¡cil, pero mas dif¡cil ser¡a ver el sufrimiento de mi hijo con una vida limitada, har¡a un aborto"
SI,EGOISMO,,,"si se detecta en la gestaci¢n y no hay forma de corregirlo, la verdad prefiero que no nazca"
SI,EGOISMO,,,evitar¡a un sufrimiento posterior
SI,EGOISMO,,,"pedir¡a a dios que lo cuide y que me perdone, pero no permitir¡a que naciera"
SI,EGOISMO,,,"con mucha pena, no lo tendr¡a"
SI,EGOISMO,,,"un ni¤o especial requiere de mucho cuidado, me doler¡a mucho pero no lo tendr¡a"
SI,EGOISMO,,,pensar¡a en adopci¢n
SI,EGOISMO,,,"converssar¡a con los m‚dicos y si no hay ninguna soluci¢n y a£n est  en el vientre optar¡a por un aborto, sino lo dar¡a en adopci¢n"
SI,EGOISMO,,,"con mucha pena, y rezando a dios para que lo cuide, yo preferir¡a que no sufra y aplicar¡a un aborto"
SI,EGOISMO,,,"Alguna vez lo pens‚ , estoy segura que no ,de hecho en estos momentos de mi vida pienso que nisiquiera me gustar¡a tener hijos propios , creo que se necesita m s que solo predisposici¢n para tener hijos y es una gran responsabilidad."
SI,EGOISMO,,,No tendr¡a una relaci¢n con alquien q tiene hijos
SI,EGOISMO,,,"No, ser¡a una responsabilidad muy grande crear y mantener un v¡nculo afectivo con sus hijos, no estoy preparada para eso."
SI,EGOISMO,,,"Ni siquiera quiero hijos propios, as¡ que no voy a andar con alguien que los tiene"
SI,EGOISMO,,,Claro que no
SI,EGOISMO,,,"No, porque no quiero m s estr‚s JAJAJA"
SI,EGOISMO,,,"no, siguiente pregunta. XD"
SI,PRETENSION,,,"Podr¡a ser que si, ya que la persona deber¡a tratar muy bien no solo a la pareja sino tambi‚n a su hijo y a la vez que sea mutuo, y tener bien en claro que siempre estar  esa otra persona ya sea padre o madre para velar por su hijo aunque est‚n separados "
SI,EGOISMO,,,No creo tener tal relaci¢n pues la vida con una persona con esas responsabilidades no es lo mismo que tener a una persona libre de ellas
SI,EGOISMO,,,"No, no me veo siendo padre, peor aun siendo padrastro."
SI,EGOISMO,,,"nopi, no estoy encontra de volver a darse segundas oportunidades pero en mi persona no lo har¡a no podr¡a"
SI,EGOISMO,,,La verdad No.. :o
SI,EGOISMO,,,Existen diversos factores que influyen en esta situaci¢n pero a criterio personal no lo har¡a
SI,EGOISMO,,,"No, conlleva mucha responsabilidad y compromiso tanto para la relaci¢n, como pareja y la relaci¢n con el hijo (a)"
SI,EGOISMO,,,"creo que no ser¡a un poco dif¡cil para mi, igual creo que tambi‚n depende de la madurez de cada persona"
SI,EGOISMO,,,yo no tendr¡a una relaci¢n de este tipo.
SI,EGOISMO,,,no tendr¡a una relaci¢n con alguien que tenga hijos
SI,EGOISMO,,,No por que me encantar¡a formar una familia desde cero.
SI,EGOISMO,,,"Sinceramente no, porque siempre se formara una nueva familia y al tener hijos con otra persona siempre habr  problemas de que se descuida por el uno y hasta llegan al punto de denunciar."
SI,EGOISMO,,,"no, no me sentir¡a a gusto creando hijo ajeno"
SI,EGOISMO,,,no tendr¡a una relaci¢n con una persona que tenga hijos?
SI,EGOISMO,,,yo pienso que no!
SI,EGOISMO,,,Depende de la relacion.. Si es de amistad.. Obviamente.. Si es relacion sentimenntal.. No la tendria.. 
SI,EGOISMO,,,"No, ser¡a una situaci¢n muy inc¢moda, a la final d¢nde hubo fuego cenizas quedan"
SI,EGOISMO,,,"el estar en una relaci¢n con alguien que tiene hijos tiene sus pro y contra, en lo personal no estar¡a pero uno nunca sabe, ya que la vida da muchas vueltas"
SI,EGOISMO,,,Tal vez no
SI,EGOISMO,,,En alguna ocasi¢n empece a cuestionarme dicha pregunta y pues llegu‚ a la conclusi¢n que para m¡ ser¡a un poco complicado pero nunca est  dem s decir un no definitivo ya que todos mereces una segunda oportunidad de ser felices y a la vez compartirla!!
SI,EGOISMO,,,pues depende del punto se vista de cada uno o de como lo veas pero por ejemplo yo te dir¡a que un 50/50 ya que uno nunca puede decir de esta agua no he de beber
SI,EGOISMO,,,"No lo tendr¡a, ser¡a dificil por no decir imposible convencerme a mi mismo de eso, a menos que yo est‚ en una situaci¢n economica mucho m s que estable y esa persona me guste a cantidades extremas, que lo veo bien pero bien dificil."
SI,EGOISMO,,,no tendr¡a una relaci¢n con alguien que tiene hijos porque viene con un equipaje muy pesado que prefiero no cargar porque no tuve nada que ver con esas bendis ni su ex... aunque todo depende de la situaci¢n.
SI,EGOISMO,,,"NO, no tendria una relaci¢n as¡!!!!"
SI,PRETENSION,,,"Si, con acuerdos establecidos?"
SI,EGOISMO,,,"Esto depender  del n£mero de hijos que tenga, debido a que ser  una carga familiar"
SI,PRETENSION,,,He meditado m s esto y creo que habr¡a que definir relaci¢n de una manera m s precisa: rapidin vs vacile vs veamos que trip vs largo plazo vs hasta la muerte....
SI,PRETENSION,,,tomar una decisi¢n as¡ depende de mucho la madurez que tengas y cuan dispuesto est‚s. Una decisi¢n dificil.
SI,EGOISMO,,,"No, porque ser¡a muy incomodo y algo muy poco agradable."
SI,EGOISMO,,,"Considero que no, siempre he so¤ado con construir mi propia familia."
SI,EGOISMO,,,"probablemente no por el hecho de que, quisiera empezar una familia, no digo que esta mall solo que es un criterio personal"
SI,EGOISMO,,,"Es complicado definirlo pero siempre debes entender que aquella persona con hijos ya tiene un experiencia, y tendr¡as que cumplir con ciertas exigencias "
SI,PRETENSION,,,Depende de la madurez mental de la persona... El amor puede ocurrir y aceptar que somos personas que buscamos felicidad y amor. En mi caso claro que si siempre y cuando haya compromiso y respeto en ambas partes
SI,EGOISMO,,,"Personalmente yo no tendr¡a una relaci¢n con alguien que ya tiene hijos. Sentir¡a un cargo adicional que no me corresponde. Deber¡a trabajar el doble, adem s que no me gustar¡a que la chica deba estar en constante comunicaci¢n con el padre de sus hijos."
SI,EGOISMO,,,"Dependiendo, si me acepta tal como soy bien, pero si hay algo que genera un problema prefiero prosperar que la relaci¢n sea estable, pero a la vez que la pareja me comprenda mejor que mi familia si acepto "
SI,EGOISMO,,,dependiendo del n£mero de hijos.
SI,EGOISMO,,,"no, ser¡a algo incomodo que me llamen padrastro"
SI,EGOISMO,,,"no, nunca tendr¡a una relacion con hijos. Si un hombre no respeta a su mujer nunca va a respetar a nadie."
SI,EGOISMO,,,"ser¡a una situaci¢n inc¢moda, no lo aceptar¡a"
SI,EGOISMO,,,"para una relaci¢n estable y seria, no aceptar¡a"
SI,EGOISMO,,,"es muy complicado, porque el tiempo y la prioridad de la pareja estar¡a muy limitada por sus hijos, no lo aceptar¡a"
SI,EGOISMO,,,"es bastante complejo,son muchos problemas, mejor no"
SI,EGOISMO,,,"no porque ser¡a dificil distribuir el tiempo entre la pareja y los hijos, los ni¤os demandan mucha responsabilidad"
SI,EGOISMO,,,no aceptar¡a compartir mi tiempo con hijos ajenos
SI,EGOISMO,,,NO lo aceptar¡a
SI,EGOISMO,,,"es mucha responsabilidad lidiar con hijos ajenos, mejor no"
SI,EGOISMO,,,no puedo compartir 
SI,EGOISMO,,,no creo que pueda aceptarlo
SI,EGOISMO,,,si no tengo hijos porque tendr¡a que salir con alguien que si los tiene?? No ser¡a equitativo :(
SI,EGOISMO,,,creo que no porque es mucha responsabilidad y atenci¢n con hijos ajenos..
SI,EGOISMO,,,"no me gustan los ni¤os, as¡ que no podr¡a aceptar ese tipo de relaciones"
SI,EGOISMO,,,"no podr¡a cuidar hijos ajenos, no aceptar¡a"
SI,EGOISMO,,,"no, no estoy preparado para algo como eso? :("
SI,PRETENSION,,,"Pienso que actualmente el dinero es muy necesario para lograr ciertos objetivos que nos traigan felicidad, claro, tambi‚n parte de nuestro esfuerzo."
SI,PRETENSION,,,"Claro el poder econ¢mico no tiende hacer feliz a nadie ni decidir quien eres,pero en si esta en que debemos disfrutar los peque¤os placeres de la vida ya que no toda tu vida la pasar s siendo infeliz."
SI,PRETENSION,,,"El dinero no lo es todo, claramente sin ‚l no podr¡amos darnos alg£n gustito en lo que queremos pero no nos puede dar felicidad en su totalidad, o si pero es algo moment neo... Felicidad es compartir el tiempo con quienes amas."
SI,PRETENSION,,,"Si el dinero hace feliz a uno, est  bien siempre y cuando se genere de buena manera, de lo contrario uno no tendr¡a una vida plena y feliz "
SI,PRETENSION,,, triste millonario de ley 
SI,PRETENSION,,, Prefiero triste millonario
SI,PRETENSION,,,Prefiero ser un tiste millonario
SI,PRETENSION,,,"Prefiero llorar en Dubai, que llorar aqu¡. "
SI,PRETENSION,,," pienso que el dinero es un mal necesario, y es mejor ser un triste millonario"
SI,PRETENSION,,, me gustar¡a ser millonario y triste para ayudar a mis padres
SI,PRETENSION,,, desde mi criterio tal vez me gustar¡a ser millonario triste para cumplir mis ambicione
SI,PRETENSION,,,"Depende de la persona que decida que es lo que le da la felicidad, por mi parte la realidad es que el dinero en varias ocasiones puede generar la felicidad. "
SI,PRETENSION,,,"la felicidad depende de cada persona y sin embargo, no estar¡a mal estar triste en Venecia"
SI,PRETENSION,,,Si mejor es ser un triste millonario 
SI,PRETENSION,,," ,pero los antidepresivos y el psic¢logo no se pagan solos. "
SI,PRETENSION,,," En efecto, prefiero conocer cada pa¡s del mundo y terminar llorando en Europa que llorar aqu¡ "
SI,PRETENSION,,,El dinero te da libertad de obtener salud educaci¢n y alimento que es la base fundamental para el buen vivir por lo cual se refleja como felicidades 
SI,PRETENSION,,," plena, yo tambi‚n prefiero ser un triste millonario para andar triste vistiendo Gucci "
SI,PRETENSION,,," creo que aqu¡ deber¡a haber un balance, nadie puede ser feliz si no tiene absolutamente nada de dinero, la felicidad s¡ cuesta, porque lastimosamente todo tiene un valor monetario, lo m s importante los alimentos, NADIE ES FELIZ SIN COMIDA! Changemymind"
