NARCISISTA;RASGO_1;RASGO_2;RASGO_3;COMENTARIOS
SI;PRETENSION;;;La imagen propia representa el amor que nos tenemos, y el cuidado que nos damos y refleja lo que podemos dar a los demás.
SI;PRETENSION;;;Nuestra forma de vestir dice mucho sobre nuestra personalidad, hay días que te sientes una diosa con los harapos de siempre, pero en otros, debes darte un poco de brillo para levantar tu autoestima. En si la imagen importa mucho pero no tanto cómo la educación 
SI;PRETENSION;;;Amor propio es quererse tal cual somos, la imagen es importante sin importar clase social, fisico, ya que la imagen es tu carta de presentacion ante la sociedad
SI;PRETENSION;;;Si es verdad aunque para otras personas no le parezca bien como se vistan  las personas con sobrepeso ya que aunque estén con sobrepeso ellos están a la moda y dan a proyectar su imagen
SI;PRETENSION;;;Tener una buena imagen es importante,pero eso implica aceptarnos y no dejarnos influenciar por ciertos estereotipos de belleza que crea la sociedad, porque tener una buena imagen no es una competencia por ver quién luce mejor, sino ser felices por lo que somos.
SI;PRETENSION;;;nuestra imagen de lo que queremos proyectar a los demas debe ser agradable en el ambiente que nos encontremos, sin perder la esencia de uno mismo. 
SI;PRETENSION;;;El Tener amor propio debe ser una prioridad en nosotros para poder sentirnos a gusto con nuestro físico y sobre todo  por la maravillosa persona que somos y debemos lucir bien ante las demás personas  y estar a la moda no debe ser una prioridad.
SI;PRETENSION;;;"Opino qué la imagen es tan importante como salud , ""estar bien, es verse bien"".  A demás de estar a la moda, perdemos nuestra propia forma de vestir que identifica  nuestra imagen. El ser originales sin seguir las tendencias."
SI;PRETENSION;;;Constantemente es fundamental conservar la esencia de sí mismo, empero además es bueno tener una buena imagen, ya que ayuda a que la población sienta mas empatía contigo. 
SI;PRETENSION;;;El Amor Propio Consta de aceptarse tal y como eres  y hacer que tu autoestima crezca día a día para  convertirte en una persona segura de ti misma y poder avanzar.Estar a la moda es una tendencia y no todos deben estarlo ya que es algo opcional en cada persona.
SI;VANIDAD;;;LA IMAGEN DE CADA PERSONA ES ALGO SUPERFICIAL DE AQUELLA PERO EL AMARSE A SI MISMO CON DEFECTOS Y VIRTUDES ES SER UNA PERSONA SEGURA Y CAPAZ DE TODO. 
SI;PRETENSION;;;El amor propio debe ir más allá de los estándares impuestos por la sociedad, es decir, no se define por tu peso, talla o la manera de vestir. El amor propio se debe reflejar en nuestra autoestima y en la aceptación que tenemos hacia nosotros mismos.
SI;PRETENSION;;;Siempre es importante mantener la esencia de uno mismo, pero también es bueno tener una buena imagen, porque ayuda a que la gente sienta mas empatía contigo. Tampoco olvidemos que la actitud y amor propio hacen mucho mas que un atuendo.
SI;PRETENSION;;;La imagen personal es muy importante, es algo que debemos cuidar independientemente de nuestra edad, hablando del amor propio esto se debe basar siempre en lo que nosotros queremos llegar a ser no cómo los demás quieren que seamos.
SI;PRETENSION;;;Tengo mucho amor propio, es algo en lo que he trabajado en años, pero no me interesa estar a la moda o seguir influencias de los demás. Soy un ser único e irrepetible, al cual debo amar primero para poder amar a los demás.
SI;PRETENSION;;;"Como dice Justin Bieber, ""Love yourself"" xd"
SI;PRETENSION;;;El amor propio es auto valorarse, aceptarse por lo que es, se basa por nuestros comportamientos y actitudes, además,  no es necesario estar a la moda para aparentar lo que no somos. Depende el tiempo llegan las personas correctas a tu vida.
SI;PRETENSION;;;Si es importante, dependiendo del punto de vista de cada uno, ya que debemos preocuparnos por nosotros mismos pero siempre viendo lo que este cómodo para nosotros, no lo que las demás personas quieren para nosotros. 
SI;PRETENSION;;;La primera impresión siempre cuenta
SI;PRETENSION;;;El amor propio surge del autoconocimiento, estima, consideración y cuidado (emocional, físico y mentalmente) de uno mismo y esto no se refleja en seguir tendencias modistas, pero considero que tener una buena imagen es importante pero no esencial.
SI;PRETENSION;;;Siempre se debe sentir amor hacia nosotros mismos, es lo primordial en todo lo que hagamos, eso también implica llevar una buena imagen, la gente puede hablar, pero mientras estemos seguros de nosotros mismos no hay quien nos detenga.
SI;PRETENSION;;;El amor propio es lo fundamental de cada persona, teniendo aquello  se sentirá seguro de si mismo y no le dará importancia a comentarios que afecten en el rendimiento de su día a día.
SI;PRETENSION;;;La imagen es importante ya que es nuestra presentación ante el mundo no obstante si te sientes bien estando gordo o flaco con sobrepeso o con anorexia está bien por qué ya es desicion de cada uno  y de eso se trata el amor propio aceptarse como uno es
SI;VANIDAD;;;Tienes razón es muy importante como vestimos, ya que en la actualidad te tratan por como te ven.
SI;PRETENSION;;;"El amor propio es muy importante para una persona,  lo de estar a la ""moda"" solo es un complemento, pero los valores y la educación la pones tú, no lo que vistes."
SI;VANIDAD;;;Cada uno debe vestir como quiera cada uno debe sentirse feliz con lo que hace sin importar el comentario de las demás personas cada quien vive su vida a su gusto
SI;PRETENSION;;;Estar a la moda te hace ver bien pero para mi lo mas importante es la Educación, también considero que el amor propio es lo más importante que puede tener una persona. 
SI;PRETENSION;;;La imagen personal es muy importante, es algo que debemos cuidar siempre y no necesariamente estando a la moda. Bendiciones
SI;PRETENSION;;;Mas allá de la moda y si te gusta seguir las tendencias, nuestra autoimagen tiene un fuerte y directo impacto en nuestro estado de ánimo.  Cuando me veo bien, me siento bien.  El autoestima aumenta, la confianza y seguridad también y por tanto nuestro bienestar.
SI;PRETENSION;;;Como te veas es muy importante hasta cierto punto, nuestra imagen es algo que debemos cuidar, sin embargo el amor propio se basa en quien queremos llegar a ser y la forma en la que nos sentimos bien, no cómo los demás quieren que seamos o como nos vean.
SI;PRETENSION;;;El amor propio no sólo se refleja en cómo nos vemos, se refleja en nuestros actos hacia nuestro propio bienestar, ya sea comer o dormir bien, disfrutar nuestro postre favorito, etc. Así tendremos una óptima imagen de lo que somos por dentro y de lo reflejamos.
SI;PRETENSION;;;Vestir a la moda no necesariamente significa amor propio, considero que es más bien el cuidado y el querer lucir bien para sí mismo, así demostramos varias cualidades que no se denotan en una persona que no cuida de el/ ella.
SI;PRETENSION;;;Una de las maneras de empezar a quererse con sus virtudes y defectos es teniendo amor propio, claro que es importante la imagen que damos a mostrar en nuestro círculo social, pero lo indispensable aquí es la esencia que es lo que a una persona atrae.
SI;VANIDAD;;;Lucir bien y estar a la moda puede ser una prioridad pero siempre y cuando tengamos un buen control en nosotros mismo. 
SI;VANIDAD;;;El autoestima y amor propio hacia uno mismo es el primer paso para poder aceptarnos y así cambiar por dentro, pero tampoco hay que descuidar como nos vemos por fuera si nuestra imagen es nuestra carta de presentación ante el mundo.
SI;PRETENSION;;; Mi opinión sobre la pregunta es que a pesar de como  podemos estar lo importante es amarse tal como somos 
SI;PRETENSION;;;El amor propio es aprender a amar tu cuerpo y reconocer lo valioso que es aceptarte tal y como eres, sin compararte con nadie y que las partucularidades son las que nos hacen auténtico.
SI;PRETENSION;;;Decir que el sobrepeso es sinónimo de no tener amor propio me parece errado, pueden existir personas delgadas que no precisamente cuiden su salud. Lucir bien depende de la actitud y seguridad que emites. 
SI;PRETENSION;;;Asi es mi estimado, el amor propio ante todo.
SI;VANIDAD;;;El vestirse bien es importante para reflejar una buena imagen, pero el amor propio es un tema distinto ya que es aceptarse como somos sin buscar seguir modas para ser aceptado por el resto.
SI;VANIDAD;;;Cuando se mantiene una buena imagen es el reflejo de como nos sentimos por dentro, es amor propio, empieza desde una buena actitud, hasta la manera en la que nos reflejamos con nuestros actos, el estilo y la aptitud va más de la moda.
SI;VANIDAD;;;Para sentirse bien con uno mismo, para sentirse inclusive mas sano, la imagen es super importante desde siempre y hay qie ajustarse a los estándares establecidos por la sociedad si queremos encajar y estar bien con los demás
SI;PRETENSION;;;La imagen que uno refleja ante los demás muchas veces define la manera en la que te van a tratar. Así que, primero se debería tener amor propio para que uno pueda reflejar seguridad y la gente te pueda respetar con lo que estés vistiendo.
SI;PRETENSION;;;Con lucir bien esta mejor, pero a la moda sería ya vanidad, el aspecto que nosotros damos ante los demás es lo primordial. El amor propio es aceptarse como tal.
SI;PRETENSION;;;Nuestra imagen debemos cuidar a diario vernos bien no solo para presumir o algo así simplemente para sentirnos bien con nosotros mismos y la moda no está mal mientras seamos humildes todo estaría
SI;VANIDAD;;;En mi opinión la imagen no significa nada ya que por eso mismo la gente sufre estafas pero lo malo es que la gente juzga por la apariencia asique hay que tratar de verse bien pero esto no debería ser una prioridad
SI;PRETENSION;;;Una buena imagen te ayudaría mucho así como la educación.. Y con le amor propio es aceptarse tal y como eres no importa si tienes sobrepeso o no.
SI;PRETENSION;;;Una cosa es verse bien y otra sentirse bien, puedes estar a la moda y vestirte bien pero aún así no te garantiza estar bien contigo mismo
SI;VANIDAD;;;Si es importante, de nada sirve nuestro conocimiento si somos descuidados en nuestro bienestar.
SI;PRETENSION;;;La imagen personal en en la actualidad, no necesariamente podríamos estar a la moda para lograr tener una buena imagen, sin embargo pese a tener obesidad el amor propio se refleja ante nuestra forma de afrontar la situación, sin importar la opinión de nadie
SI;PRETENSION;;;Debemos amarnos tales como somos, por el simple hecho en que a una persona no le gustemos, no significa que cambiaremos nuestra forma de ser o imagen.
SI;PRETENSION;;;Creo que no hace falta unir esta situaciones tanto como la educación y la forma de vestir ya que son dos cosas diferente, ya que uno puede vestir como el deseo y ser educado lo mismo con el peso
SI;PRETENSION;;;La imagen no significa nada si no tenemos educación. Una buena educación y saber de conocimientos sobrepasa mas aya de la imagen.
SI;VANIDAD;;;La verdad es que si cada quien se pone lo que le gusta con tal de aue se sienta comodo y seguro y eso ya es amor propio.
SI;PRETENSION;;;Estar a la moda no debe ser un impedimento para sentirte bien contigo mismo , debes amarte a pesar de los defectos que tengas
SI;PRETENSION;;;La vestimenta no define quien eres, siempre y cuando seas una buena persona y te ames así mismo.
SI;PRETENSION;;;A mi parecer no importa tanto nuestra manera de vestir ya que eso es solo algo material lo que realmente resalta a las personas es la manera de tratar a los demás
SI;PRETENSION;;;La verdad si hay que lucir bien para estar presentable o etc, pero estar a la moda no porque en mi caso la verdad no me importa mucho. valoro lo que veo :)
SI;PRETENSION;;;La imagen depende de cada quien igual que la educación, pero es cierto que una persona inteligente y con una buena imagen da mejor impresión que alguien que no se fije en como luce o alguien que decida no estudiar
SI;PRETENSION;;;Bueno la imagen de cada persona está bien de ser libre y ser como quiere pero estar a la moda, en mi opinión no es una prioridad.
SI;PRETENSION;;;Pues tienes que amarte tal como eres sin importar lo que piensen o opinen los demas
SI;PRETENSION;;;Vestir esta bien, pero estar a la moda no define quien eres, que haces o que puede hacer, el amor propio va mas allá de las apariencias. 
SI;VANIDAD;;;por supuesto, una buena imagen impacta, por eso hay que cuidarla mucho
SI;PRETENSION;;;el sobrepeso no es un impedimiento para verse bien, lo importante es el estilo y la imagen que se quiere proyectar
SI;VANIDAD;;;hay que cuidar como nos vemos, es nuestra carta presentación
SI;VANIDAD;;;la verdad, los gorditos no en toda cosa se ven bien, pero cierto es, que todo depende de la actitud… :)
SI;PRETENSION;;;es importante cuidar como nos vemos, de acuerdo al lugar y el momento, será necesario proyectar nuestra personalidad..
SI;PRETENSION;;;estoy de acuerdo, la imagen personal es muy importante y es mejor si está acompañada de una buena educación y amabilidad!!!
SI;VANIDAD;;;tanto hombres como mujeres se deben cuidar, lucir bien es importante, y más en una sociedad exigente como el que vivimos!!
SI;VANIDAD;;;tener una buena imagen y estar a la moda es importante!!
SI;VANIDAD;;;según como te ven te tratan!!! 
SI;VANIDAD;;;la imagen es importante, la moda es cuestión de gustos… pero si hay que verse y sentirse bien con lo que se proyecta
SI;INDIFERENCIA;;;Por lo general la gente se deja llevar por los sentimientos asi que yo creo que no adoptaria a ese niño fruto de la infidelidad 
SI;INDIFERENCIA;;;Una solucion puede ser buscar a la otra parte infiel y hacerla responsable...  yo creo que no podria
SI;INDIFERENCIA;;;Realmente no podria adoptar a ese fruto de la infidelidad, existen miles de opciones como posibles soluciones. 
SI;INDIFERENCIA;;;En primera diria que si, porque a la final el niño no tiene culpa de nada pero en realidad no estaria segura es que una cosa es decirlo por responder esta pregunta y otra vivirlo y tomar la decision en ese preciso momento.
SI;INDIFERENCIA;;;Una situacion muy dificil de encontrar, seria de pasar esa realidad para saber que decision se tomaria. Pero por el momento no seria capaz de adoptar. 
SI;INDIFERENCIA;;;Yo realmente pienso que no seria capaz.
SI;INDIFERENCIA;;;Pues seria dificil ya que al tener contacto con el niño tendría siempre presente que mi pareja me fue infiel, pero si puede llegar a  posible darle un nuevo hogar al niño y poder empezar de cero 
SI;EGOISMO;;;No lo adoptaria, pero si le brindaria apoyo emocional e incluso tal vez economico en caso de que el padre no quisiera hacerse responsable de el/ella. Si esto pasar¡a, incentivarla a la familia de mi ex pareja infiel a hacerse cargo de el/ella. 
SI;EGOISMO;;;No lo adoptaria pero le brindaria ayuda moral e incondicional, ademas solicitaria a sus familiares directos q de hagan cargo ya q el hijo no tiene la culpa de nada
SI;PRETENSION;;;Lo que haria es ayudarlo ya sea con cuidados o de manera economica, el caso menciona que uno de los padres muere pero no ambos si en caso fueran ambos estaria dispuesta a adoptarlo pero si tiene un familiar de manera directa con quien tambien cuenta, lo que hari­a es ayudarlo. 
SI;EGOISMO;;;no la infidelidad no se perdona  
SI;EGOISMO;;;Cuando existe infedelidad es dificil de superar, pero no se ponen a pensar que el niño tambien tiene derecho a un hogar, es verdd lo que se dice ¿Por que no se hace responsable el padre del niño? A pocas personas se puede llamar Padre o Madre.
SI;SUPERIORIDAD;;;Intentaria buscar la forma racional de resolverlo pacificamente
SI;EGOISMO;;;Dependera de como esta la situacion en ese entonces, pero por ahora  mi respuesta es no, el tema de la fidelidad es algo delicado y muy serio.
SI;SUPERIORIDAD;;;adoptaria al niño siempre y cuando el representante del niño no este en condiciones de hacerse responsable del individuo
SI;EGOISMO;;;la verdad NO lo adoptaría
SI;INDIFERENCIA;;;es dificil la situacion, pero la realidad de la sociedad eso esta visto como malo, incluso criticas de las personas
SI;INDIFERENCIA;;;no, creo que la parte progenitora viva debe cuidarlo. 
SI;EGOISMO;;;El problema real no pareciera ser adoptar a la criatura, que eso se puede hacer hasta por compasiÃ³n. Lograr perdonar la infidelidad es el caso. Â¿Luego de quÃ© sirve adoptarlo si va a crecer en un ambiente de resentimiento y odio entre los padres? 
SI;EGOISMO;;; Creo que el niÃ±@ no tiene la culpa de los errores que como adulto cometemos, pero no lo adoptaria.
SI;INDIFERENCIA;;;No lo adoptaria  solicitarÃ­a a sus familiares directos q de hagan cargo 
SI;EGOISMO;;;la infidelidad se puede no se puede perdonar
SI;EGOISMO;;; NO ADOPTARIA NUNCA
SI;EGOISMO;;;Cuando existe infedelidad es dificil de superar, creo que no esta en mis condiciones. No lo haria 
SI;EGOISMO;;;la infidelidad se puede perdonar pèro no me comprometeria a cuidar al nene
SI;INDIFERENCIA;;;Yo realmente pienso que no seria capaz de cuidar a una personita que no es mi responsabilidad. 
SI;INDIFERENCIA;;;, A mi consideración no sería algo ético que otra persona se haga cargo del hijo de aquella persona, pero esto depende del punto de vista. Yo no podría.
SI;INDIFERENCIA;;; generalmente no, pero podría depender de la situación en ese momento.
SI;INDIFERENCIA;;;Quedo fichado por mis conocidos como tonto, pero el crecer sin el amor de una figura familiar sea paterna o materna es una carga demasiado pesada peor si es para un infante. 
SI;INDIFERENCIA;;; yo no lo adoptaría porque el tiene a su familia biológica que se pueden ser cargo de su propio hijo
SI;INDIFERENCIA;;; depende de la situación la cual le rodea al niño y a su madre, en mi opinión no sería capas de adoptar a un niño producto de una infidelidad, pero eso no quiere decir que tampoco lo voy a discriminar
SI;INDIFERENCIA;;;No podría adoptarlo se supone que debe ya tener un padre además no creo que seguiría serca de esa persona infiel.
SI;INDIFERENCIA;;; No, es cierto que el niño no tiene la culpa, pero no me parece agradable estar con alguien que traicionó mi confianza, sería infeliz.
SI;INDIFERENCIA;;; A mi parecer no adoptaría ya que hay muchas formas de solucionar el problema o circunstancia
SI;AUTORITARISMO;;; pues la verdad no, cada uno debe hacerse cargo de sus errores.
SI;EGOISMO;;; NO me interesa adoptar
SI;EGOISMO;;; Lamentablemente no, porque esa persona busco otra persona para ser feliz y debería hacerse cargo de sus propios actos
SI;EGOISMO;;;no podría adoptarlo
SI;INDIFERENCIA;;;aunque los niños no tienen la culpa, este sería producto de una infidelidad, que me hizo sufrir, la verdad no podría hacerlo
SI;EGOISMO;;;creo que ayudaría a buscar un familiar cercano, pero no me haría cargo de ese niño
SI;INDIFERENCIA;;;si el niño aún es pequeño, podría considerarlo, sino solo ayudaría al familiar que tenga su custodia
SI;EGOISMO;;;una infidelidad es dificil de perdonar, por lo que no podría adoptar a ese niño, cada vez que lo vea recordaría ese dolor
SI;PRETENSION;;;podría ayudar a buscar una familia que lo adopte, y cuidarlo hasta que eso suceda
SI;EGOISMO;;;la verdad NO lo adoptaría
SI;EGOISMO;;;ni loco, que lo cuiden sus parientes… 
SI;EGOISMO;;;siendo honesta, no podría adoptarlo
SI;PRETENSION;;;preferiría ayudar desde lejos sin cargar con esa responsabilidad
SI;EGOISMO;;;no puedo adoptar al producto de una infidelidad, solo ayudaría a buscarle una familia
SI;EGOISMO;;;NO ADOPTARIA 
SI;EGOISMO;;;que pregunta… siendo honesto no podría adoptarlo
SI;EGOISMO;;;una infidelidad es muy dolorosa, y mas enterarme de un hijo, aunque el niñ@ no tiene la culpa, no lo adoptaría
SI;INDIFERENCIA;;;seguramente tiene familiares, ellos pueden cuidarlo
SI;EGOISMO;;;quedaría como pendejo el cuidar un hijo ajeno y más de una infidelidad...
SI;EGOISMO;;;NO podría, recordaría a cada momento su infidelidad
SI;INDIFERENCIA;;;No es mi responsbailidad
SI;EGOISMO;;;NO podría adoptarlo
SI;INDIFERENCIA;;;el niño no tiene la culpa, pero no estaría preparado para afrontar algo así
SI;INDIFERENCIA;;;me da mucha pena por el niño, porque no tiene la culpa de nada, pero lastimosamente no es mi responsabilidad
SI;EGOISMO;;;no lo adoptaría
SI;EGOISMO;;;no puedo aceptar esa responsbailidad, y mas sabiendo que fue producto de una traición… :(
SI;EGOISMO;;;no estoy preparada para afrontar algo así :(  :(
SI;SUPERIORIDAD;;;Siempre tendría  en cuenta las opciones y eligiria la lo que menos afecte al vínculo familiar
SI;EGOISMO;;;deberían sentirse orgullosos de mi, aunque eso implique pasar menos tiempo con ellos o cambiar mis prioridades
SI;SUPERIORIDAD;;;mi familia debería entender, más si es una buena oportunidad
SI;SUPERIORIDAD;;;trataría de buscar la mejor opción, obtener mi éxito y que ellos sean parte de él
SI;INDIFERENCIA;;;a veces la familia no es lo que uno espera
SI;SUPERIORIDAD;;;las oportunidades solo pasan una vez, y hay que saber tomarlas, creo que si me quieren ellos entenderían las razones de mi decisión
SI;SUPERIORIDAD;;;me arriesgaría a alcanzar el éxito, pero también hablaría con mi familia
SI;SUPERIORIDAD;;;estoy de acuerdo en obtener éxito, y si esto afecta de forma negativa a mi familia, pediría su apoyo y comprensión
SI;SUPERIORIDAD;;;depende de que, ellos consideren como negativo, si es para estar mejor y alcanzar el éxito tomaría las mejores decisiones 
SI;SUPERIORIDAD;;;a veces hay que arriesgarse, y es justamente por el beneficio familiar
SI;SUPERIORIDAD;;;tomaría las mejores decisiones, y trataría de incluirlos en mi éxito
SI;SUPERIORIDAD;;;no debería influir en el amor de familia, siempre se quiere hacer lo mejor por cada miembro..
SI;SUPERIORIDAD;;;depende de qué es lo negativo, pero pienso que si es éxito, todos podríamos salir beneficiados
SI;SUPERIORIDAD;;;es dificil pensar que el éxito podría afectar negativamente a la familia, pero hablaría con ellos para obtener su apoyo
SI;SUPERIORIDAD;;;compartiría mi éxito con ellos, así nadie se sentiría mal :)
SI;INESCRUPULOSO;;;Si la malformación hubiera sido detectada a buen tiempo yo no le permitiría nacer para evitar varias cosas
SI;INESCRUPULOSO;;;Chuzo, es una pregunta compleja, preferiria enterarme en el vientre para ver si se puuede hacer algo, los controles son importantes. Quiza una interrupcion del embarazo si esta en los primeros  meses
SI;EGOISMO;;;si no tuviera los recursos suficientes lo daría en adopción para que alguien pueda darle la vida que merece y que yo no podría ofrecerle
SI;EGOISMO;;;Intentaría buscar ayuda y si me doy cuenta que no puedo intentarlo ponerlo en adopción a una persona que se pueda hacer responsable y pueda asumir los gastos
SI;INESCRUPULOSO;;;En mi opinión, si hay una posibilidad de poder ayudarlo lo haría, cuidando desde que nazca, pero no todos contamos con los mismos recursos y la valentía de hacerlo si pudiera realizar una interrupción del embarazo siempre y cuando este en lo primeros meses.
SI;EGOISMO;;;Conlleva una gran responsabilidad, desde que sepas que vas a tener un hijo, sabes que de todo puede pasar, por otro lado si no se cuenta con los recursos o una estabilidad necesaria para el cuidado y bienestar de aquel hijo se podría optar por la adopcion
SI;INESCRUPULOSO;;;Es una buena pregunta, en mi caso he compartido mi vida entera con hermanos con discapacidad severa, he sido testigo de la discriminación y lo difícil que llega a ser la vida para la persona y la familia, así que si es un caso muy grave, si interrumpiría el embarazo.
SI;EGOISMO;;;Hay muchos factores que influyen en la decisión, pero si esa noticia me llegara en el embarazo de poca gestación realizaría un aborto, pero si ya es avanzada entonces lo tendría y si yo no estoy en las posibilidades de cumplir con sus demandas entonces lo daría en adopción.
SI;INESCRUPULOSO;;;Si se da el caso y estoy en la posibilidad de abortar, lo haría, pero si no es así, trataría de que siempre tenga presente la realidad del mundo y que el apoyo y amor de una madre o de la familia siempre será incondicional para él.
SI;INESCRUPULOSO;;;Preferiría enterarme durante el embarazo para interrumpir o buscar una solución para que el niño no sufra. Si no es el caso cuidarlo y darle la mejor vida posible como un ser humano normal.
SI;EGOISMO;;;Obviamente lo cuidaría y buscaría un buen tratamiento para tratar su malformación pero si no tengo los recursos lo daría en adopción para que otra familia pueda cuidarlo.
SI;EGOISMO;;;Es muy importante conocer el grado de dificultad que tuviera el bebé y si sé que sufriría mucho ya sea por discriminación o por la misma enfermedad, elegiría la segunda opción, sin embargo si hay posibilidades de una mejoría claramente lo cuidaría.
SI;EGOISMO;;;en mi opinión yo si daría en adopción a un ser humano siempre Y cuando tener conciencia que vamos a cuidarlo con amor
SI;INESCRUPULOSO;;;Si se detecta antes de nacer consideraría que sea abortado, por qué viene a sufrir y tendría situaciones difíciles y una mala calidad de vida, si es cuando ya nació lo cuidaría y apoyaría en todo lo que pueda.
SI;EGOISMO;;;Solo hay dos opciones en base a la pregunta: adopción  o muerte. Si va a morir porque no tengo los medios para solventar sus gastos médicos. Preferiría que viva así sea con alguien más.
SI;INESCRUPULOSO;;;"Si el niño nació, no prefería que ""muera"" para que no sufra discriminación, si estuviera con dolor, o sufrimiento, apoyo el derecho de querer una muerte digna, pero la discriminación solo viene por parte de la estupidez del resto"
SI;INDIFERENCIA;;;Debería ser una decisión consensuada por ambos padres, todo depende del contexto y el ambiente donde se vaya a desarrollar el infante.
SI;INESCRUPULOSO;;;Si me advierten en el embarazo que nacerá así y tengo la opción de abortarlo, lo haría, sé que muchos me juzgarían pero no estaría dispuesta a que mi hijo sufriera en un mundo donde la violencia, la discriminación, burlas y rechazos gobiernan la humanidad.
SI;EGOISMO;;;yo si daria en adopcion
SI;INESCRUPULOSO;;;Optaría por interrumpir el embarazo, pero no por razones estúpidas como evitar cuidarlo o discriminación. Simplemente lo haría, pues considero que no
SI;EGOISMO;;;yo lo daría en adopcion
SI;INESCRUPULOSO;;;siendo consciente de toda esa responsabilidad, y aunque me dolería, preferiría que no naciera
SI;EGOISMO;;;si no tengo los recursos necesarios para cuidarlo, lo daría en adopción
SI;INESCRUPULOSO;;;con mucha pena, preferiría que muera
SI;INESCRUPULOSO;;;si va a tener una vida limitada es mejor que no naciera
SI;EGOISMO;;;tener un niño con esas condiciones es mucha responsabilidad y cuidado, además no tendría una buena calidad de vida, si aún no nace preferiría un aborto, si esta nacido, lo daría en adopción
SI;EGOISMO;;;lo daría en adopción
SI;INESCRUPULOSO;;;sería una situación difícil, pero mas difícil sería ver el sufrimiento de mi hijo con una vida limitada, haría un aborto
SI;INESCRUPULOSO;;;si se detecta en la gestación y no hay forma de corregirlo, la verdad prefiero que no nazca
SI;INESCRUPULOSO;;;no permitiría que naciera, así evitaría un sufrimiento posterior
SI;INESCRUPULOSO;;;pediría a dios que lo cuide y que me perdone, pero no permitiría que naciera
SI;INESCRUPULOSO;;;con mucha pena, no lo tendría
SI;INESCRUPULOSO;;;un niño especial requiere de mucho cuidado, me dolería mucho pero no lo tendría
SI;EGOISMO;;;pensaría en adopción
SI;INESCRUPULOSO;;;converssaría con los médicos y si no hay ninguna solución y aún está en el vientre optaría por un aborto, sino lo daría en adopción
SI;INESCRUPULOSO;;;con mucha pena, y rezando a dios para que lo cuide, yo preferiría que no sufra y aplicaría un aborto
Si;EGOISMO;;;Alguna vez lo pensé , estoy segura que no ,de hecho en estos momentos de mi vida pienso que nisiquiera me gustaría tener hijos propios , creo que se necesita más que solo predisposición para tener hijos y es una gran responsabilidad.
Si;EGOISMO;;;No tendría una relación con alquien q tiene hijos
Si;EGOISMO;;;No, sería una responsabilidad muy grande crear y mantener un vínculo afectivo con sus hijos, no estoy preparada para eso.
Si;EGOISMO;;;Ni siquiera quiero hijos propios, así que no voy a andar con alguien que los tiene
Si;EGOISMO;;;Claro que no, no tengo porque cargar problemas ajenos
Si;INDIFERENCIA;;;No, porque no quiero más estrés JAJAJA
Si;INDIFERENCIA;;;no, siguiente pregunta. XD
Si;EGOISMO;;;No creo tener tal relación pues la vida con una persona con esas responsabilidades no es lo mismo que tener a una persona libre de ellas
Si;EGOISMO;;;No, no me veo siendo padre, peor aun siendo padrastro.
Si;EGOISMO;;;nopi, no estoy encontra de volver a darse segundas oportunidades pero en mi persona no lo haría no podría
Si;INDIFERENCIA;;;La verdad No.. :o
Si;EGOISMO;;;Existen diversos factores que influyen en esta situación pero a criterio personal no lo haría
Si;EGOISMO;;;No, conlleva mucha responsabilidad y compromiso tanto para la relación, como pareja y la relación con el hijo (a)
Si;EGOISMO;;;creo que no sería un poco difícil para mi, igual creo que también depende de la madurez de cada persona
Si;EGOISMO;;;yo no tendría una relación de este tipo.
Si;EGOISMO;;;no tendría una relación con alguien que tenga hijos
Si;EGOISMO;;;No por que me encantaría formar una familia desde cero.
Si;EGOISMO;;;Sinceramente no, porque siempre se formara una nueva familia y al tener hijos con otra persona siempre habrá problemas de que se descuida por el uno y hasta llegan al punto de denunciar.
Si;EGOISMO;;;no, no me sentiría a gusto criando hijo ajeno
Si;EGOISMO;;;no tendría una relación con una persona que tenga hijos…
Si;INDIFERENCIA;;;yo pienso que no!
Si;EGOISMO;;;Depende de la relacion.. Si es de amistad.. Obviamente.. Si es relacion sentimenntal.. No la tendria.. 
Si;EGOISMO;;;No, sería una situación muy incómoda, a la final dónde hubo fuego cenizas quedan
Si;INDIFERENCIA;;;el estar en una relación con alguien que tiene hijos tiene sus pro y contra, en lo personal no estaría pero uno nunca sabe, ya que la vida da muchas vueltas
Si;EGOISMO;;;En alguna ocasión empece a cuestionarme dicha pregunta y pues llegué a la conclusión que para mí sería un poco complicado pero nunca está demás decir un no definitivo ya que todos mereces una segunda oportunidad de ser felices y a la vez compartirla!!
Si;EGOISMO;;;pues depende del punto se vista de cada uno o de como lo veas pero por ejemplo yo te diría que un 50/50 ya que uno nunca puede decir de esta agua no he de beber
Si;EGOISMO;;;No lo tendría, sería dificil por no decir imposible convencerme a mi mismo de eso, a menos que yo esté en una situación economica mucho más que estable y esa persona me guste a cantidades extremas, que lo veo bien pero bien dificil.
Si;EGOISMO;;;no tendría una relación con alguien que tiene hijos porque viene con un equipaje muy pesado que prefiero no cargar porque no tuve nada que ver con esas bendis ni su ex... aunque todo depende de la situación.
Si;EGOISMO;;;NO, no tendria una relación así!!!!
Si;AUTORITARISMO;;;Si, con acuerdos establecidos…
Si;EGOISMO;;;Esto dependerá del número de hijos que tenga, debido a que será una carga familiar
Si;SUPERIORIDAD;;;tomar una decisión así depende de mucho la madurez que tengas y cuan dispuesto estés. Una decisión dificil.
